anomaly_label,anomaly_score,is_anomaly,RUL,RUL_class
1,0.09101289985051153,0,763.0,Medium
1,0.08716185202312854,0,654.0,Medium
1,0.11038996453634436,0,4710.0,Healthy
1,0.1015445708707356,0,604.0,Medium
1,0.0659810546670137,0,322.0,Low
1,0.08923800823760902,0,353.0,Low
1,0.0948357609494378,0,384.0,Low
1,0.08843004543253397,0,414.0,Medium
1,0.10301662903298353,0,442.0,Medium
1,0.10937073385783891,0,469.0,Medium
1,0.10498816600737765,0,629.0,Medium
1,0.10486821472857927,0,525.0,Medium
1,0.10365204798896621,0,552.0,Medium
1,0.05233304935698713,0,586.0,Medium
1,0.06324106058966794,0,615.0,Medium
1,0.07598839862105167,0,291.0,Low
1,0.04656008044688925,0,645.0,Medium
1,0.03339128438060651,0,705.0,Medium
1,0.1015445708707356,0,734.0,Medium
1,0.10498816600737765,0,766.0,Medium
1,0.08706704292243367,0,801.0,Healthy
1,0.07995632999636776,0,825.0,Healthy
1,0.07516108217387685,0,856.0,Healthy
1,0.09188394736531147,0,885.0,Healthy
1,0.10774954242750112,0,912.0,Healthy
1,0.10586519280534512,0,939.0,Healthy
1,0.10704315619358518,0,964.0,Healthy
1,0.10279697453416903,0,0.0,Critical
1,0.018312119372787594,0,676.0,Medium
1,0.09685994457757857,0,25.0,Critical
1,0.10047449522000884,0,261.0,Low
1,0.10896784701113438,0,199.0,Low
1,0.11322575905788956,0,5178.0,Healthy
1,0.10656139706134388,0,5151.0,Healthy
1,0.09396200130353338,0,5126.0,Healthy
1,0.09847755320454527,0,5099.0,Healthy
1,0.09315867663223315,0,5074.0,Healthy
1,0.0701061217141915,0,5065.0,Healthy
1,0.08028740781271476,0,5040.0,Healthy
1,0.10490575515566314,0,5016.0,Healthy
1,0.086019740462772,0,4991.0,Healthy
1,0.1123977448244462,0,4966.0,Healthy
1,0.11110526394604853,0,4945.0,Healthy
1,0.08233458255756643,0,230.0,Low
1,0.11983744418610526,0,4920.0,Healthy
1,0.07877713417358467,0,4874.0,Healthy
1,0.09970499605908939,0,4850.0,Healthy
1,0.10055458314581439,0,4822.0,Healthy
1,0.1060550709623615,0,4801.0,Healthy
1,0.10375124041060863,0,0.0,Critical
1,0.09821084291995147,0,28.0,Critical
1,0.09798395989527092,0,55.0,Critical
1,0.07551478382505278,0,86.0,Critical
1,0.10707413169803143,0,113.0,Critical
1,0.11569547203182867,0,144.0,Critical
1,0.10730583958830697,0,172.0,Low
1,0.11065844112414397,0,4896.0,Healthy
1,0.09725072572336246,0,49.0,Critical
1,0.10235715467357176,0,497.0,Medium
1,0.106906878143394,0,102.0,Critical
1,0.10365204798896621,0,461.0,Medium
1,0.10486821472857927,0,439.0,Medium
1,0.10235715467357176,0,415.0,Medium
1,0.10937073385783891,0,393.0,Low
1,0.10301662903298353,0,372.0,Low
1,0.08843004543253397,0,347.0,Low
1,0.08847806853726825,0,301.0,Low
1,0.06540079411361238,0,274.0,Low
1,0.07558756378651948,0,252.0,Low
1,0.10011339599714353,0,224.0,Low
1,0.08195739023061838,0,203.0,Low
1,0.10859527012587472,0,175.0,Low
1,0.0948357609494378,0,326.0,Low
1,0.06324106058966794,0,510.0,Medium
1,0.07533434828143154,0,77.0,Critical
1,0.10693170893855258,0,151.0,Low
1,0.03339128438060651,0,582.0,Medium
1,0.018312119372787594,0,559.0,Medium
1,0.05233304935698713,0,486.0,Medium
1,0.11569547203182867,0,126.0,Critical
1,0.04668557816729202,0,535.0,Medium
1,0.10357681008312203,0,823.0,Healthy
1,0.11846239621488808,0,604.0,Medium
1,0.08538000022621811,0,849.0,Healthy
1,0.10119079824428456,0,876.0,Healthy
1,0.07550174827053197,0,6519.0,Healthy
1,0.11452555813109261,0,6492.0,Healthy
1,0.12244818095380511,0,6464.0,Healthy
1,0.08720566269305868,0,796.0,Medium
1,0.07375460216809065,0,769.0,Medium
1,0.1077672699933479,0,659.0,Medium
1,0.12038805713755807,0,714.0,Medium
1,0.11401335921923017,0,687.0,Medium
1,0.114896896248039,0,631.0,Medium
1,0.11591274991456979,0,6436.0,Healthy
1,0.11484065762682238,0,466.0,Medium
1,0.09075596832490623,0,493.0,Medium
1,0.10090974295312449,0,521.0,Medium
1,0.1150852958436594,0,549.0,Medium
1,0.10375147575399668,0,576.0,Medium
1,0.1112256217556547,0,742.0,Medium
1,0.11047258209303656,0,6409.0,Healthy
1,0.101729353196444,0,6163.0,Healthy
1,0.11995502946364123,0,6354.0,Healthy
1,0.12404369641051227,0,6084.0,Healthy
1,0.12084784972812052,0,869.0,Healthy
1,0.12661044668815202,0,900.0,Healthy
1,0.13176828723435163,0,927.0,Healthy
1,0.11660011204589138,0,955.0,Healthy
1,0.1288316706912162,0,982.0,Healthy
1,0.12232189718223191,0,1013.0,Healthy
1,0.11828461335822799,0,1041.0,Healthy
1,0.1320206029858937,0,1068.0,Healthy
1,0.11717543656970658,0,6381.0,Healthy
1,0.1143110134305173,0,1096.0,Healthy
1,0.12865661152036229,0,1151.0,Healthy
1,0.13857780853147378,0,6136.0,Healthy
1,0.08902507114854125,0,6546.0,Healthy
1,0.09602647089670835,0,6191.0,Healthy
1,0.11687607362926322,0,6219.0,Healthy
1,0.09218036448606454,0,6246.0,Healthy
1,0.10315669528253563,0,6274.0,Healthy
1,0.11669107347114055,0,6301.0,Healthy
1,0.10599372611712105,0,6329.0,Healthy
1,0.13027306068256872,0,1123.0,Healthy
1,0.10060520444283905,0,414.0,Medium
1,0.12958552306651433,0,193.0,Low
1,0.09836143096747502,0,358.0,Low
1,0.11995502946364123,0,1479.0,Healthy
1,0.11717543656970658,0,1507.0,Healthy
1,0.11591274991456979,0,1562.0,Healthy
1,0.12244818095380511,0,1590.0,Healthy
1,0.11452555813109261,0,1617.0,Healthy
1,0.07550174827053197,0,1645.0,Healthy
1,0.08902507114854125,0,1674.0,Healthy
1,0.10422489721047878,0,1700.0,Healthy
1,0.08519326666425214,0,1729.0,Healthy
1,0.10151121933025248,0,1756.0,Healthy
1,0.10599372611712105,0,1452.0,Healthy
1,0.11748112168828312,0,6056.0,Healthy
1,0.13027306068256872,0,5998.0,Healthy
1,0.1143110134305173,0,5970.0,Healthy
1,0.1320206029858937,0,5943.0,Healthy
1,0.11828461335822799,0,5918.0,Healthy
1,0.12232189718223191,0,5890.0,Healthy
1,0.1288316706912162,0,5863.0,Healthy
1,0.11660011204589138,0,5835.0,Healthy
1,0.13176828723435163,0,5811.0,Healthy
1,0.12661044668815202,0,5786.0,Healthy
1,0.12084784972812052,0,5758.0,Healthy
1,0.12865661152036229,0,6025.0,Healthy
1,0.13623091859178388,0,386.0,Low
1,0.11669107347114055,0,1424.0,Healthy
1,0.09218036448606454,0,1369.0,Healthy
1,0.12211232277785145,0,331.0,Low
1,0.11456257330164005,0,303.0,Low
1,0.12548282285001733,0,276.0,Low
1,0.12718116387418615,0,248.0,Low
1,0.11135374805883891,0,220.0,Low
1,0.11700137363890789,0,165.0,Low
1,0.11976977497019314,0,138.0,Critical
1,0.1247833527540208,0,110.0,Critical
1,0.11353169563113341,0,82.0,Critical
1,0.1294993472587369,0,55.0,Critical
1,0.10315669528253563,0,1397.0,Healthy
1,0.12436572243459021,0,27.0,Critical
1,0.10422489721047878,0,6575.0,Healthy
1,0.08519326666425214,0,6601.0,Healthy
1,0.10151121933025248,0,6628.0,Healthy
1,0.11748112168828312,0,1179.0,Healthy
1,0.12404369641051227,0,1206.0,Healthy
1,0.10016159295111471,0,1237.0,Healthy
1,0.13857780853147378,0,1262.0,Healthy
1,0.101729353196444,0,1289.0,Healthy
1,0.09602647089670835,0,1317.0,Healthy
1,0.11687607362926322,0,1341.0,Healthy
1,0.11838752813660908,0,0.0,Critical
1,0.11047258209303656,0,1535.0,Healthy
1,0.0951720746720533,0,441.0,Medium
1,0.10016159295111471,0,6111.0,Healthy
1,0.11932479475107638,0,10513.0,Healthy
1,0.11631027678086964,0,10540.0,Healthy
1,0.10151121933025248,0,7027.0,Healthy
1,0.08519326666425214,0,7000.0,Healthy
1,0.10422489721047878,0,6973.0,Healthy
1,0.08902507114854125,0,6945.0,Healthy
1,0.07550174827053197,0,6918.0,Healthy
1,0.11312769501936326,0,4743.0,Healthy
1,0.12244818095380511,0,6860.0,Healthy
1,0.11591274991456979,0,6832.0,Healthy
1,0.11047258209303656,0,6805.0,Healthy
1,0.10529312540715852,0,10488.0,Healthy
1,0.11717543656970658,0,6777.0,Healthy
1,0.10054648672084099,0,10785.0,Healthy
1,0.08528479728762389,0,10758.0,Healthy
1,0.1305033534695178,0,2881.0,Healthy
1,0.08735932010005726,0,10705.0,Healthy
1,0.07457054125806173,0,10678.0,Healthy
1,0.1121693010824617,0,10651.0,Healthy
1,0.12158909128134976,0,10623.0,Healthy
1,0.11511211647767344,0,10596.0,Healthy
1,0.10934205384406476,0,10568.0,Healthy
1,0.12084784972812052,0,6154.0,Healthy
1,0.12661044668815202,0,6182.0,Healthy
1,0.11995502946364123,0,6749.0,Healthy
1,0.13176828723435163,0,6206.0,Healthy
1,0.11613175010415933,0,10461.0,Healthy
1,0.09161894576071522,0,10405.0,Healthy
1,0.11494143437757237,0,2908.0,Healthy
1,0.12615282966862607,0,2936.0,Healthy
1,0.12110937121860677,0,2964.0,Healthy
1,0.11798657597858109,0,2991.0,Healthy
1,0.11908423881986108,0,2826.0,Healthy
1,0.1143110134305173,0,6366.0,Healthy
1,0.11908423881986108,0,9911.0,Healthy
1,0.1253833640380949,0,9939.0,Healthy
1,0.1305033534695178,0,9967.0,Healthy
1,0.11457811343377744,0,9991.0,Healthy
1,0.1257998850919259,0,10022.0,Healthy
1,0.10190253555686629,0,10433.0,Healthy
1,0.12063599493640453,0,10050.0,Healthy
1,0.13060400273416745,0,10105.0,Healthy
1,0.11268056474173954,0,10132.0,Healthy
1,0.1282061232859814,0,10160.0,Healthy
1,0.12651235928813115,0,10188.0,Healthy
1,0.11588913029295428,0,10215.0,Healthy
1,0.12192452386196784,0,10243.0,Healthy
1,0.09903102430882765,0,10270.0,Healthy
1,0.13675493071953704,0,10295.0,Healthy
1,0.1005712193657971,0,10323.0,Healthy
1,0.09643057090706592,0,10350.0,Healthy
1,0.11604683736599214,0,10378.0,Healthy
1,0.11733350607933618,0,10077.0,Healthy
1,0.11660011204589138,0,6234.0,Healthy
1,0.10302751274890198,0,10732.0,Healthy
1,0.12232189718223191,0,6289.0,Healthy
1,0.12865661152036229,0,6418.0,Healthy
1,0.13027306068256872,0,6394.0,Healthy
1,0.1310475745369971,0,3016.0,Healthy
1,0.12841411457170465,0,5662.0,Healthy
1,0.12884099435476248,0,3071.0,Healthy
1,0.12715006541706908,0,3099.0,Healthy
1,0.11620782218139009,0,3126.0,Healthy
1,0.12237831060268284,0,3154.0,Healthy
1,0.0995117545653178,0,3181.0,Healthy
1,0.1374270643163345,0,3206.0,Healthy
1,0.10141150504268054,0,3231.0,Healthy
1,0.0965887597688932,0,3258.0,Healthy
1,0.11604683736599214,0,3286.0,Healthy
1,0.11748112168828312,0,6446.0,Healthy
1,0.09161894576071522,0,3310.0,Healthy
1,0.11613175010415933,0,3363.0,Healthy
1,0.10529312540715852,0,3390.0,Healthy
1,0.11932479475107638,0,3418.0,Healthy
1,0.11631027678086964,0,3445.0,Healthy
1,0.10934205384406476,0,3473.0,Healthy
1,0.11511211647767344,0,3501.0,Healthy
1,0.12235096365498399,0,3525.0,Healthy
1,0.11312769501936326,0,3553.0,Healthy
1,0.07506389253705387,0,3580.0,Healthy
1,0.08783809774321011,0,3607.0,Healthy
1,0.10362501832275733,0,3634.0,Healthy
1,0.08555931783655218,0,3660.0,Healthy
1,0.10101023673966347,0,3687.0,Healthy
1,0.10205861868374233,0,3338.0,Healthy
1,0.12404369641051227,0,6473.0,Healthy
1,0.11317968804757544,0,3043.0,Healthy
1,0.13857780853147378,0,6529.0,Healthy
1,0.11828461335822799,0,6314.0,Healthy
1,0.1320206029858937,0,6341.0,Healthy
1,0.10599372611712105,0,6722.0,Healthy
1,0.11669107347114055,0,6694.0,Healthy
1,0.10315669528253563,0,6667.0,Healthy
1,0.10035706800815036,0,6501.0,Healthy
1,0.09218036448606454,0,6639.0,Healthy
1,0.1253833640380949,0,2853.0,Healthy
1,0.10171903693251777,0,6556.0,Healthy
1,0.09602647089670835,0,6584.0,Healthy
1,0.11687607362926322,0,6611.0,Healthy
1,0.10019889027293977,0,98204.0,Healthy
1,0.10728165033851372,0,98042.0,Healthy
1,0.10716987995840865,0,98066.0,Healthy
1,0.10314192878999662,0,98094.0,Healthy
1,0.06232947043872594,0,9158.0,Healthy
1,0.05873912214879984,0,9127.0,Healthy
1,0.0632759947105731,0,9100.0,Healthy
1,0.042062586755075404,0,9072.0,Healthy
1,0.018169674108089784,0,9045.0,Healthy
1,0.027024579439136887,0,9014.0,Healthy
1,0.07977351955075163,0,8986.0,Healthy
1,0.08033067563181101,0,8959.0,Healthy
1,0.043998664707447566,0,8931.0,Healthy
1,0.06973111020210582,0,8904.0,Healthy
1,0.10141687768025359,0,8876.0,Healthy
1,0.08180799898670327,0,8848.0,Healthy
1,0.1081929217321489,0,8821.0,Healthy
1,0.08108839975502136,0,8796.0,Healthy
1,0.08167870676266742,0,8769.0,Healthy
1,0.10413182888048472,0,8741.0,Healthy
1,0.10371983842941435,0,8713.0,Healthy
1,0.10204937028851613,0,98235.0,Healthy
1,0.1079179454713381,0,8683.0,Healthy
1,0.12582976494357584,0,8627.0,Healthy
1,0.12240520720092157,0,98177.0,Healthy
1,0.08531634954089562,0,98149.0,Healthy
1,0.056897140762288745,0,98260.0,Healthy
1,0.06910604634059642,0,98287.0,Healthy
1,0.10506652849292164,0,98315.0,Healthy
1,0.12262937325657736,0,8655.0,Healthy
1,0.08083729194012612,0,98121.0,Healthy
1,0.08180799898670327,0,5447.0,Healthy
1,0.0632759947105731,0,5699.0,Healthy
1,0.018169674108089784,0,7852.0,Healthy
1,0.027024579439136887,0,7825.0,Healthy
1,0.07977351955075163,0,7797.0,Healthy
1,0.08006862568450057,0,7769.0,Healthy
1,0.1221991890823122,0,9648.0,Healthy
1,0.10506652849292164,0,9617.0,Healthy
1,0.06910604634059642,0,9590.0,Healthy
1,0.056897140762288745,0,9559.0,Healthy
1,0.10204937028851613,0,9532.0,Healthy
1,0.042062586755075404,0,7880.0,Healthy
1,0.10019889027293977,0,9501.0,Healthy
1,0.08531634954089562,0,9443.0,Healthy
1,0.08083729194012612,0,9412.0,Healthy
1,0.10314192878999662,0,9381.0,Healthy
1,0.10716987995840865,0,9354.0,Healthy
1,0.10728165033851372,0,9323.0,Healthy
1,0.10712844751307277,0,4858.0,Healthy
1,0.10726228035067265,0,4886.0,Healthy
1,0.10314407519881025,0,4913.0,Healthy
1,0.0812642962629142,0,4944.0,Healthy
1,0.12240520720092157,0,9473.0,Healthy
1,0.0632759947105731,0,7907.0,Healthy
1,0.05873912214879984,0,7935.0,Healthy
1,0.06232947043872594,0,7963.0,Healthy
1,0.06083823926275839,0,10234.0,Healthy
1,0.0562753797489689,0,10206.0,Healthy
1,0.06123393316523601,0,10179.0,Healthy
1,0.04122227289600394,0,10148.0,Healthy
1,0.016959093954106552,0,10121.0,Healthy
1,0.025840269349307277,0,10093.0,Healthy
1,0.07844558766249321,0,10065.0,Healthy
1,0.07925409181356297,0,10038.0,Healthy
1,0.04302437420666366,0,10010.0,Healthy
1,0.06803353309398608,0,9983.0,Healthy
1,0.09993948414740056,0,9955.0,Healthy
1,0.08050620918895696,0,9927.0,Healthy
1,0.10688147756146787,0,9900.0,Healthy
1,0.08063321562353054,0,9875.0,Healthy
1,0.08112055973565113,0,9848.0,Healthy
1,0.10379334263974738,0,9820.0,Healthy
1,0.10311675898390382,0,9789.0,Healthy
1,0.10745542170535355,0,9762.0,Healthy
1,0.12209696849831259,0,9734.0,Healthy
1,0.12570835475215913,0,9706.0,Healthy
1,0.13306892019949074,0,9676.0,Healthy
1,0.08554858964583978,0,4972.0,Healthy
1,0.1225546077271385,0,5002.0,Healthy
1,0.10042294360773835,0,5008.0,Healthy
1,0.1024267989972868,0,5058.0,Healthy
1,0.12255786060037732,0,7386.0,Healthy
1,0.10544114857038861,0,7355.0,Healthy
1,0.0695141415390308,0,7328.0,Healthy
1,0.05731660106393227,0,7300.0,Healthy
1,0.1024267989972868,0,7272.0,Healthy
1,0.10042294360773835,0,7245.0,Healthy
1,0.1225546077271385,0,7220.0,Healthy
1,0.08554858964583978,0,7190.0,Healthy
1,0.08119728848378477,0,7162.0,Healthy
1,0.10314407519881025,0,7134.0,Healthy
1,0.10726228035067265,0,7107.0,Healthy
1,0.10712844751307277,0,7082.0,Healthy
1,0.1081929217321489,0,5420.0,Healthy
1,0.10141687768025359,0,5475.0,Healthy
1,0.06946255788310224,0,5502.0,Healthy
1,0.04371432665399211,0,5530.0,Healthy
1,0.08006862568450057,0,5558.0,Healthy
1,0.07977351955075163,0,5585.0,Healthy
1,0.027024579439136887,0,5613.0,Healthy
1,0.018169674108089784,0,5640.0,Healthy
1,0.042062586755075404,0,5671.0,Healthy
1,0.13318798972418805,0,7414.0,Healthy
1,0.05873912214879984,0,5726.0,Healthy
1,0.12582976494357584,0,7441.0,Healthy
1,0.1079179454713381,0,7493.0,Healthy
1,0.05731660106393227,0,5085.0,Healthy
1,0.0695141415390308,0,5113.0,Healthy
1,0.10544114857038861,0,5140.0,Healthy
1,0.12255786060037732,0,5171.0,Healthy
1,0.13318798972418805,0,5199.0,Healthy
1,0.12582976494357584,0,5226.0,Healthy
1,0.12245573517212127,0,5254.0,Healthy
1,0.1079179454713381,0,5281.0,Healthy
1,0.10359139502404979,0,5309.0,Healthy
1,0.10413182888048472,0,5340.0,Healthy
1,0.08167870676266742,0,5364.0,Healthy
1,0.08108839975502136,0,5395.0,Healthy
1,0.04371432665399211,0,7742.0,Healthy
1,0.06973111020210582,0,7714.0,Healthy
1,0.10141687768025359,0,7687.0,Healthy
1,0.08180799898670327,0,7659.0,Healthy
1,0.1081929217321489,0,7631.0,Healthy
1,0.08108839975502136,0,7604.0,Healthy
1,0.08167870676266742,0,7579.0,Healthy
1,0.10413182888048472,0,7552.0,Healthy
1,0.10371983842941435,0,7524.0,Healthy
1,0.12262937325657736,0,7469.0,Healthy
1,0.1221991890823122,0,98342.0,Healthy
1,0.06232947043872594,0,5757.0,Healthy
1,0.12570835475215913,0,98398.0,Healthy
1,0.0695141415390308,0,8520.0,Healthy
1,0.13318798972418805,0,3400.0,Healthy
1,0.12582976494357584,0,3428.0,Healthy
1,0.12262937325657736,0,3456.0,Healthy
1,0.1079179454713381,0,3480.0,Healthy
1,0.10371983842941435,0,3508.0,Healthy
1,0.10413182888048472,0,3538.0,Healthy
1,0.08167870676266742,0,3563.0,Healthy
1,0.08108839975502136,0,3591.0,Healthy
1,0.1081929217321489,0,3618.0,Healthy
1,0.08180799898670327,0,3646.0,Healthy
1,0.10141687768025359,0,3673.0,Healthy
1,0.10544114857038861,0,8548.0,Healthy
1,0.12255786060037732,0,8572.0,Healthy
1,0.13318798972418805,0,8603.0,Healthy
1,0.10544114857038861,0,3345.0,Healthy
1,0.0695141415390308,0,3318.0,Healthy
1,0.05731660106393227,0,3290.0,Healthy
1,0.1024267989972868,0,3262.0,Healthy
1,0.1024267989972868,0,8465.0,Healthy
1,0.10042294360773835,0,8437.0,Healthy
1,0.12249409112228249,0,8410.0,Healthy
1,0.08548225539262966,0,8382.0,Healthy
1,0.08119728848378477,0,8351.0,Healthy
1,0.10314407519881025,0,8324.0,Healthy
1,0.10726228035067265,0,8299.0,Healthy
1,0.06083823926275839,0,98922.0,Healthy
1,0.10712844751307277,0,8271.0,Healthy
1,0.10712844751307277,0,3066.0,Healthy
1,0.10726228035067265,0,3094.0,Healthy
1,0.10314407519881025,0,3121.0,Healthy
1,0.08119728848378477,0,3149.0,Healthy
1,0.08554858964583978,0,3180.0,Healthy
1,0.1225546077271385,0,3207.0,Healthy
1,0.10042294360773835,0,3235.0,Healthy
1,0.13306892019949074,0,98370.0,Healthy
1,0.0562753797489689,0,98891.0,Healthy
1,0.12255786060037732,0,3373.0,Healthy
1,0.04122227289600394,0,98836.0,Healthy
1,0.08063321562353054,0,98563.0,Healthy
1,0.08112055973565113,0,98536.0,Healthy
1,0.10379334263974738,0,98508.0,Healthy
1,0.10311675898390382,0,98480.0,Healthy
1,0.10745542170535355,0,98450.0,Healthy
1,0.12209696849831259,0,98425.0,Healthy
1,0.06973111020210582,0,3701.0,Healthy
1,0.04371432665399211,0,3729.0,Healthy
1,0.08006862568450057,0,3753.0,Healthy
1,0.07977351955075163,0,3784.0,Healthy
1,0.027024579439136887,0,3812.0,Healthy
1,0.018169674108089784,0,3839.0,Healthy
1,0.042062586755075404,0,3867.0,Healthy
1,0.0632759947105731,0,3894.0,Healthy
1,0.05873912214879984,0,3919.0,Healthy
1,0.06123393316523601,0,98864.0,Healthy
1,0.06232947043872594,0,3947.0,Healthy
1,0.10688147756146787,0,98588.0,Healthy
1,0.08050620918895696,0,98615.0,Healthy
1,0.05731660106393227,0,8492.0,Healthy
1,0.07925409181356297,0,98726.0,Healthy
1,0.04302437420666366,0,98698.0,Healthy
1,0.06803353309398608,0,98671.0,Healthy
1,0.09993948414740056,0,98643.0,Healthy
1,0.016959093954106552,0,98809.0,Healthy
1,0.025840269349307277,0,98781.0,Healthy
1,0.07844558766249321,0,98753.0,Healthy
1,0.1075781824803636,0,230.0,Low
1,0.11230807675845578,0,205.0,Low
1,0.09819630756155129,0,156.0,Low
1,0.10969835251566962,0,132.0,Critical
1,0.11988573095201943,0,104.0,Critical
1,0.09021743270751648,0,2535.0,Healthy
1,0.11315970899520056,0,27.0,Critical
1,0.0860677541261139,0,0.0,Critical
1,0.012886763926515443,0,11628.0,Healthy
1,0.10773656346309718,0,2769.0,Healthy
1,0.11165625815406582,0,2747.0,Healthy
1,0.11558437944075006,0,2723.0,Healthy
1,0.09653706513173871,0,2698.0,Healthy
1,0.10248148842500271,0,2677.0,Healthy
1,0.1134972496137367,0,2652.0,Healthy
1,0.08198969126711436,0,55.0,Critical
1,0.08693567626754822,0,79.0,Critical
1,0.10499084225184963,0,255.0,Low
1,0.10889447319656909,0,11496.0,Healthy
1,0.12832056924266422,0,6100.0,Healthy
1,0.11341784634302782,0,6128.0,Healthy
1,0.1147985765624216,0,6156.0,Healthy
1,0.126684260112148,0,11601.0,Healthy
1,0.09871134099804779,0,11576.0,Healthy
1,0.11754483690095346,0,31.0,Critical
1,0.08958221092849866,0,0.0,Critical
1,0.012886763926515443,0,6373.0,Healthy
1,0.126684260112148,0,6346.0,Healthy
1,0.09871134099804779,0,6321.0,Healthy
1,0.12223353220692545,0,6294.0,Healthy
1,0.09569767164773774,0,6266.0,Healthy
1,0.10889447319656909,0,6238.0,Healthy
1,0.11961480114057155,0,6211.0,Healthy
1,0.06873338644117072,0,6183.0,Healthy
1,0.12223353220692545,0,11549.0,Healthy
1,0.09569767164773774,0,11524.0,Healthy
1,0.12350809542564434,0,2631.0,Healthy
1,0.09315464601943924,0,2606.0,Healthy
1,0.12832056924266422,0,11126.0,Healthy
1,0.117471283021511,0,2560.0,Healthy
1,0.0936422365004535,0,184.0,Low
1,0.11341784634302782,0,11386.0,Healthy
1,0.12832056924266422,0,11358.0,Healthy
1,0.13055746295282317,0,2243.0,Healthy
1,0.11579167373899985,0,2271.0,Healthy
1,0.11711449766286275,0,2299.0,Healthy
1,0.06973768178711953,0,2326.0,Healthy
1,0.1147985765624216,0,11414.0,Healthy
1,0.12251544678638698,0,2354.0,Healthy
1,0.0982888082238832,0,2406.0,Healthy
1,0.12510917077145745,0,2434.0,Healthy
1,0.10306897527956865,0,2458.0,Healthy
1,0.12957861851971902,0,2483.0,Healthy
1,0.11266442485211159,0,209.0,Low
1,0.10857307093550689,0,237.0,Low
1,0.10535378835661702,0,264.0,Low
1,0.11074595320419345,0,2381.0,Healthy
1,0.0866169963794769,0,2585.0,Healthy
1,0.06873338644117072,0,11443.0,Healthy
1,0.09879915739541956,0,157.0,Low
1,0.01744368672842256,0,2510.0,Healthy
1,0.11341784634302782,0,11154.0,Healthy
1,0.1147985765624216,0,11179.0,Healthy
1,0.06873338644117072,0,11206.0,Healthy
1,0.11961480114057155,0,11231.0,Healthy
1,0.10889447319656909,0,11255.0,Healthy
1,0.09569767164773774,0,11283.0,Healthy
1,0.11961480114057155,0,11469.0,Healthy
1,0.12147722998895455,0,11308.0,Healthy
1,0.126684260112148,0,11360.0,Healthy
1,0.012886763926515443,0,11384.0,Healthy
1,0.11315970899520056,0,28.0,Critical
1,0.08198969126711436,0,52.0,Critical
1,0.08693567626754822,0,80.0,Critical
1,0.12023524621196952,0,105.0,Critical
1,0.11028426138070346,0,132.0,Critical
1,0.09871134099804779,0,11332.0,Healthy
1,0.0860677541261139,0,0.0,Critical
1,0.09303178001049628,0,181.0,Low
1,0.09276975704917273,0,86.0,Critical
1,0.01465060844800814,0,90079.0,Healthy
1,0.0860677541261139,0,88831.0,Healthy
1,0.11315970899520056,0,88862.0,Healthy
1,0.08198969126711436,0,88889.0,Healthy
1,0.08807651999481309,0,88920.0,Healthy
1,0.12023524621196952,0,88945.0,Healthy
1,0.10857307093550689,0,89086.0,Healthy
1,0.08958221092849866,0,4309.0,Healthy
1,0.12738745332283735,0,89815.0,Healthy
1,0.11383729057077946,0,89840.0,Healthy
1,0.012886763926515443,0,10380.0,Healthy
1,0.126684260112148,0,10353.0,Healthy
1,0.09871134099804779,0,10325.0,Healthy
1,0.12223353220692545,0,10298.0,Healthy
1,0.09569767164773774,0,10270.0,Healthy
1,0.10889447319656909,0,10242.0,Healthy
1,0.0966145669046441,0,196.0,Low
1,0.11961480114057155,0,10215.0,Healthy
1,0.06873338644117072,0,10187.0,Healthy
1,0.1147985765624216,0,10163.0,Healthy
1,0.11341784634302782,0,10135.0,Healthy
1,0.12832056924266422,0,10110.0,Healthy
1,0.09879915739541956,0,89003.0,Healthy
1,0.09402877950425048,0,89030.0,Healthy
1,0.11317910268137787,0,89058.0,Healthy
1,0.12589113408371794,0,90052.0,Healthy
1,0.0870656697266069,0,58.0,Critical
1,0.11065526074981058,0,88972.0,Healthy
1,0.10240368781483106,0,4475.0,Healthy
1,0.08724120727343376,0,4365.0,Healthy
1,0.09276975704917273,0,4392.0,Healthy
1,0.09526703065309239,0,89972.0,Healthy
1,0.10567510399402341,0,89947.0,Healthy
1,0.12326996503255627,0,4420.0,Healthy
1,0.1134972496137367,0,4447.0,Healthy
1,0.11754483690095346,0,4337.0,Healthy
1,0.1154152907610077,0,224.0,Low
1,0.11534133520393336,0,4530.0,Healthy
1,0.11165625815406582,0,4558.0,Healthy
1,0.10773656346309718,0,4585.0,Healthy
1,0.10151242401512767,0,169.0,Low
1,0.1137161447141391,0,141.0,Critical
1,0.12352459831825735,0,113.0,Critical
1,0.09653706513173871,0,4503.0,Healthy
1,0.11355545513408105,0,0.0,Critical
1,0.10571024260520995,0,89113.0,Healthy
1,0.11382468126703438,0,89868.0,Healthy
1,0.11148547472084092,0,251.0,Low
1,0.09739859524509092,0,90027.0,Healthy
1,0.06664192889819681,0,89895.0,Healthy
1,0.11787458816632007,0,89923.0,Healthy
1,0.10781195317112952,0,279.0,Low
1,0.12151551132853566,0,6412.0,Healthy
1,0.13726922617664683,0,6200.0,Healthy
1,0.09756029721807252,0,6175.0,Healthy
1,0.10914891295133039,0,6332.0,Healthy
1,0.09218012388920332,0,6323.0,Healthy
1,0.09542805463441234,0,6301.0,Healthy
1,0.09220730420268697,0,6276.0,Healthy
1,0.13027344979638394,0,6252.0,Healthy
1,0.1330793638816667,0,6227.0,Healthy
1,0.09010881047226216,0,6154.0,Healthy
1,0.11326198648256686,0,6384.0,Healthy
