PC1,PC2,RUL,RUL_class
0.7412448259387796,1.0995924698053885,1383.0,Healthy
0.8401469074121269,1.283863650860405,1356.0,Healthy
1.4889925054141468,1.4305387319802054,1604.0,Healthy
1.1738875990525852,1.109167190266683,6783.0,Healthy
1.8959833994678859,-0.5259453144328957,1370.0,Healthy
1.9802725889397634,-0.3063006617786563,1397.0,Healthy
1.854075532662937,-0.40526138963643676,1425.0,Healthy
2.120602009540128,-0.1868189785864553,1452.0,Healthy
2.26082323292455,-0.7362964335055763,1605.0,Healthy
1.4366062749401833,-0.9501533685096215,1802.0,Healthy
1.8540757815114124,-0.4052600838325703,1948.0,Healthy
2.1206022583886037,-0.18681767278258882,1975.0,Healthy
2.2714075353662064,-0.280235448753925,2003.0,Healthy
2.095893691119662,-0.687092714413413,2058.0,Healthy
2.2396634148978327,-0.5544698916008237,2086.0,Healthy
1.8026679823094454,-0.6108656700554439,2113.0,Healthy
2.2277050989572103,-0.6614266392475621,2144.0,Healthy
2.726749084764601,-0.5954261879600959,2171.0,Healthy
2.6354248134885307,-0.542217291916372,2199.0,Healthy
1.4366062749401833,-0.9501533685096215,2227.0,Healthy
2.1756578940216658,-0.6204277429035305,2254.0,Healthy
1.8959836814961581,-0.5259438345218471,1470.0,Healthy
1.980272837788239,-0.3062993559747898,1495.0,Healthy
1.8540757815114124,-0.4052600838325703,1523.0,Healthy
2.1206022583886037,-0.18681767278258882,1550.0,Healthy
2.2714075353662064,-0.280235448753925,1578.0,Healthy
2.271407286517731,-0.2802367545577914,1480.0,Healthy
2.095893691119662,-0.687092714413413,1633.0,Healthy
2.2396634148978327,-0.5544698916008237,1661.0,Healthy
1.8026679823094454,-0.6108656700554439,1688.0,Healthy
2.2277050989572103,-0.6614266392475621,1719.0,Healthy
2.726749084764601,-0.5954261879600959,1746.0,Healthy
2.6354248134885307,-0.542217291916372,1774.0,Healthy
2.1756578940216658,-0.6204277429035305,1829.0,Healthy
2.260823000665973,-0.7362976522558516,1508.0,Healthy
2.1757136360801814,-0.6201352428374463,5189.0,Healthy
2.239663166049357,-0.5544711974046902,1563.0,Healthy
2.2608879335281844,-0.7359569245002999,7367.0,Healthy
2.095958375133398,-0.6867532924617277,7394.0,Healthy
2.2397280989115687,-0.5541304696491384,7422.0,Healthy
1.8027326663231813,-0.6105262481037587,7449.0,Healthy
2.227769683431556,-0.6610877396174233,7474.0,Healthy
2.726813685828845,-0.595087201276366,7502.0,Healthy
2.6354893979628766,-0.5418783922862334,7529.0,Healthy
1.436670859414529,-0.9498144688794827,7557.0,Healthy
2.175722478496011,-0.6200888432733918,7584.0,Healthy
1.8960393240152835,-0.5256518567773094,4824.0,Healthy
2.271472219379942,-0.2798960268022397,7339.0,Healthy
1.9803285300770594,-0.3060071170694788,4852.0,Healthy
2.1206579506774244,-0.18652543387727782,4907.0,Healthy
2.2714632774247216,-0.2799429486878407,4938.0,Healthy
2.260878974983066,-0.736003933439492,4965.0,Healthy
2.095949482947873,-0.6867999531865554,4996.0,Healthy
2.2397191569563484,-0.5541773915347394,5021.0,Healthy
1.802723724367961,-0.6105731699893596,5048.0,Healthy
2.227760791246031,-0.661134400342251,5076.0,Healthy
2.7268047770534216,-0.5951339490547849,5103.0,Healthy
2.6354805057773514,-0.5419250530110611,5131.0,Healthy
1.436662016998699,-0.9498608684435372,5162.0,Healthy
1.8541314572103347,-0.40496793198085046,4879.0,Healthy
2.0958934422711866,-0.6870940202172794,1535.0,Healthy
2.1206669424023397,-0.18647825083090352,7311.0,Healthy
1.9803375218019748,-0.3059599340231045,7256.0,Healthy
1.80266773346097,-0.6108669758593104,1590.0,Healthy
2.2277048003390396,-0.6614282062122018,1618.0,Healthy
2.726748802736329,-0.5954276678711445,1646.0,Healthy
2.63542451487036,-0.5422188588810118,1673.0,Healthy
1.4366059763220127,-0.9501549354742612,1701.0,Healthy
2.175657595403495,-0.6204293098681702,1728.0,Healthy
1.980272837788239,-0.3062993559747898,1920.0,Healthy
2.175657595403495,-0.6204293098681702,1395.0,Healthy
1.4366059763220127,-0.9501549354742612,1368.0,Healthy
2.63542451487036,-0.5422188588810118,1340.0,Healthy
1.8541404655251483,-0.40492066188088505,7284.0,Healthy
2.726748802736329,-0.5954276678711445,1313.0,Healthy
1.80266773346097,-0.6108669758593104,1257.0,Healthy
2.239663166049357,-0.5544711974046902,1230.0,Healthy
2.0958934422711866,-0.6870940202172794,1202.0,Healthy
2.260823000665973,-0.7362976522558516,1175.0,Healthy
2.271407286517731,-0.2802367545577914,1147.0,Healthy
2.120602009540128,-0.1868189785864553,1119.0,Healthy
1.854075532662937,-0.40526138963643676,1092.0,Healthy
1.9802725889397634,-0.3063006617786563,1064.0,Healthy
1.8959833994678859,-0.5259453144328957,1037.0,Healthy
1.8960483820997924,-0.5256043255165707,7232.0,Healthy
2.2277048003390396,-0.6614282062122018,1285.0,Healthy
1.8959836814961581,-0.5259438345218471,1895.0,Healthy
2.26082323292455,-0.7362964335055763,2030.0,Healthy
2.227771076983019,-0.6610804271157712,5113.0,Healthy
2.1206682861841073,-0.18647119949002472,4947.0,Healthy
1.854141809306916,-0.4049136105400062,4920.0,Healthy
1.9803388655837426,-0.3059528826822257,4892.0,Healthy
1.896049676111865,-0.5255975353364651,4865.0,Healthy
1.8026481242010992,-0.6109698732039864,7537.0,Healthy
2.726815079380308,-0.595079888774714,5141.0,Healthy
1.8959639395171004,-0.526047428295252,7326.0,Healthy
1.980253079219283,-0.30640303680178577,7350.0,Healthy
2.27147356316171,-0.2798889754613609,4975.0,Healthy
1.8540559731727613,-0.4053640258203396,7375.0,Healthy
2.2713877270275553,-0.2803393907416942,7430.0,Healthy
2.2608033914061023,-0.7364005496005277,7455.0,Healthy
2.095873833011316,-0.6871969175619556,7482.0,Healthy
2.175637936373929,-0.6205324683736196,7672.0,Healthy
1.436586317292447,-0.9502580939797106,7645.0,Healthy
2.6354048558407945,-0.5423220173864611,7617.0,Healthy
2.726729193476458,-0.5955305652158206,7593.0,Healthy
2.227685191079169,-0.6615311035568778,7565.0,Healthy
2.1205824500499526,-0.18692161477035807,7402.0,Healthy
2.260889277309952,-0.7359498731594211,5003.0,Healthy
2.2396435567894866,-0.5545740947493663,7510.0,Healthy
2.2397294426933363,-0.5541234183082596,5058.0,Healthy
2.0959597189151657,-0.6867462411208489,5030.0,Healthy
1.980253079219283,-0.30640303680178577,969.0,Healthy
1.8959639395171004,-0.526047428295252,945.0,Healthy
1.8540559731727613,-0.4053640258203396,994.0,Healthy
2.2713877270275553,-0.2803393907416942,1049.0,Healthy
2.2608033914061023,-0.7364005496005277,1074.0,Healthy
2.095873833011316,-0.6871969175619556,1101.0,Healthy
2.2396435567894866,-0.5545740947493663,1129.0,Healthy
1.8026481242010992,-0.6109698732039864,1156.0,Healthy
2.1205824500499526,-0.18692161477035807,1021.0,Healthy
2.726729193476458,-0.5955305652158206,1212.0,Healthy
2.6354048558407945,-0.5423220173864611,1236.0,Healthy
1.436586317292447,-0.9502580939797106,1264.0,Healthy
2.175637936373929,-0.6205324683736196,1291.0,Healthy
1.8027340101049492,-0.6105191967628798,5085.0,Healthy
2.6354907915143393,-0.5418710797845813,5168.0,Healthy
1.4366722529659919,-0.9498071563778306,5196.0,Healthy
2.1757238720474743,-0.6200815307717397,5223.0,Healthy
2.227685191079169,-0.6615311035568778,1184.0,Healthy
5.375678059710442,0.7411375411312163,4820.0,Healthy
2.7598228770097144,-0.07406378218894566,4848.0,Healthy
2.289218389022835,-0.19911468550823494,4875.0,Healthy
2.1825779672610772,-0.33296105117226676,4903.0,Healthy
0.42338875795921255,1.251164845462003,5013.0,Healthy
1.8192890987731776,-0.40962160412128196,4958.0,Healthy
0.48079941691202155,1.5300252189703443,4986.0,Healthy
0.6764247631316513,1.5019878955264676,5041.0,Healthy
0.9821867802343429,0.5812196838374044,5099.0,Healthy
1.8211056398950385,-0.18654007179720036,4793.0,Healthy
1.7988937129628333,-0.2686863531243768,4931.0,Healthy
2.2379146676769572,0.0028016559748253707,4765.0,Healthy
2.1825660391241506,-0.33302364270426515,4600.0,Healthy
1.798881834595602,-0.2687486834956018,4631.0,Healthy
0.982185253963693,0.5812116749070235,4840.0,Healthy
0.16000469017878885,1.218371249123638,4810.0,Healthy
0.6764232866306966,1.50198014775686,4785.0,Healthy
0.42338729804815617,1.2511571847459866,4758.0,Healthy
0.4807979404110668,1.5300174712007368,4730.0,Healthy
1.8192876222722227,-0.4096293518908895,4702.0,Healthy
0.9821839599516203,0.581204884726918,7207.0,Healthy
0.16000339616671624,1.2183644589435325,7177.0,Healthy
0.6764219926186239,1.5019733575767544,7152.0,Healthy
0.42338600403608345,1.251150394565881,7125.0,Healthy
0.4807966463989941,1.5300106810206313,7097.0,Healthy
1.8192863282601501,-0.409636142070995,7069.0,Healthy
1.7988909424498059,-0.26870089107408984,7042.0,Healthy
2.2892156350997057,-0.19912913640435695,6987.0,Healthy
2.759820106496687,-0.07407832013865873,6959.0,Healthy
5.375675289197414,0.7411230031815031,6931.0,Healthy
1.8211028693820113,-0.18655460974691349,6904.0,Healthy
2.237911946933625,0.002787379185885533,6879.0,Healthy
2.2379027395400306,0.00273906444282698,4462.0,Healthy
1.821093711758112,-0.18660266332919875,4490.0,Healthy
5.37566618134321,0.7410752107599912,4520.0,Healthy
2.7598109488727878,-0.07412637372094405,4545.0,Healthy
2.289206460885908,-0.19917727704023333,4572.0,Healthy
1.8192772204059462,-0.409683934492507,4658.0,Healthy
2.18257519674805,-0.33297558912197994,7014.0,Healthy
0.16000621644943872,1.218379258054019,5069.0,Healthy
0.42337689618187957,1.251102602144369,4714.0,Healthy
0.6764627042292184,1.5021869870893052,8169.0,Healthy
5.375676533439791,0.7411295322008354,4561.0,Healthy
1.8211041136243888,-0.18654808072758125,4534.0,Healthy
2.2379131414063074,0.0027936470444444835,4506.0,Healthy
2.2379523599260485,0.0029994417337966513,7878.0,Healthy
1.8211433155542318,-0.1863423730918202,7905.0,Healthy
0.4807875385447902,1.5299628885991192,4686.0,Healthy
2.289216862752185,-0.19912269443861583,4616.0,Healthy
0.98222472133191,0.5814187754002421,8227.0,Healthy
2.7598606024386028,-0.0738658223227921,7963.0,Healthy
2.2892561310416215,-0.19891663858849037,7991.0,Healthy
2.1826157092798635,-0.3327630042525222,8019.0,Healthy
1.7989314383917214,-0.2684883932582233,8046.0,Healthy
1.8193268905616593,-0.40942329604076405,8077.0,Healthy
0.48083725847019837,1.5302237882116354,8108.0,Healthy
0.42342664928708446,1.2513636758640674,8138.0,Healthy
5.3757158017292275,0.7413355880509609,7936.0,Healthy
2.1825764409904274,-0.33296906010264765,4644.0,Healthy
2.7598213507390645,-0.07407179111932644,4589.0,Healthy
0.1600442073167009,1.2185786107776297,8200.0,Healthy
0.42346908624710916,1.2515863589500922,10936.0,Healthy
0.4808797286100198,1.5304466454048427,10908.0,Healthy
1.8193694104711757,-0.4092001776867837,10880.0,Healthy
0.982267042162646,0.5816408491111293,11018.0,Healthy
1.7988922364618785,-0.2686941008939843,4675.0,Healthy
0.9821748520974165,0.581157092305406,4796.0,Healthy
1.7989739748911364,-0.26826518785065184,10850.0,Healthy
2.1826582291893804,-0.33253988589854183,10822.0,Healthy
2.289298650951138,-0.19869352023451,10794.0,Healthy
0.1599942883125123,1.2183166665220204,4766.0,Healthy
0.67641288476442,1.5019255651552423,4741.0,Healthy
2.7599031389380175,-0.07364261691522073,10767.0,Healthy
5.375758371408439,0.7415589675657145,10742.0,Healthy
1.8211859515930369,-0.1861186453627022,10715.0,Healthy
2.2379949793749554,0.003223082409323533,10687.0,Healthy
0.6765050748296496,1.5024093219609658,10963.0,Healthy
0.16008652814743699,1.218800684488517,10991.0,Healthy
1.696369934089436,0.3951930791691645,3664.0,Healthy
2.2486413576169486,1.0438711709007855,3587.0,Healthy
1.1706142823728558,0.6369955885178206,3611.0,Healthy
1.4669413531546958,0.6625675399511627,3614.0,Healthy
1.8161793273100013,-0.599965415626043,4122.0,Healthy
1.5496500952027605,-0.7628454875241254,4095.0,Healthy
1.8883919513518503,-0.8643740235564704,4150.0,Healthy
1.1706258621219165,0.6370563519244059,3893.0,Healthy
1.4669529329037565,0.662628303357748,3896.0,Healthy
1.6963815138384968,0.3952538425757499,3946.0,Healthy
1.2244238478680372,0.45025902496639447,3970.0,Healthy
1.2244122681189764,0.45019826155980913,3688.0,Healthy
2.0341175869177017,-0.5546658469281136,4178.0,Healthy
2.2327469694376467,-0.4149219746686863,4202.0,Healthy
2.248652937366009,1.043931934307371,3869.0,Healthy
2.499425159249874,0.5773804481421165,3716.0,Healthy
1.0300681828014158,-0.5039856111632162,3860.0,Healthy
2.0480442320060672,0.4353583022844943,3753.0,Healthy
2.507398138022094,-0.18214254950637732,4397.0,Healthy
2.4854695701546454,0.06760877069706601,4431.0,Healthy
1.8277439299513785,-0.5846055831172718,4067.0,Healthy
1.6943150316014728,-0.5162895934061037,4043.0,Healthy
1.000797724964175,-0.969473287831359,4015.0,Healthy
1.3592738549143824,-0.37208572856300826,3987.0,Healthy
1.030079563471696,-0.503925892399724,3963.0,Healthy
1.7724397713327218,-0.42156262869799715,3935.0,Healthy
2.0922410910221507,-0.08417912984620793,4370.0,Healthy
0.8985960409368178,0.010785725915245266,3908.0,Healthy
2.0480555960864493,0.43541793399439543,3855.0,Healthy
2.4615017196536337,0.2290835338511879,3825.0,Healthy
2.4994362247120856,0.5774385128873779,3800.0,Healthy
1.2244233501710862,0.4502564133586616,3773.0,Healthy
1.6963809995516472,0.3952511439144259,3748.0,Healthy
1.4669523854371103,0.6626254305892418,3696.0,Healthy
1.1706253644249656,0.637053740316673,3696.0,Healthy
2.24865242307916,1.043929235646047,3671.0,Healthy
2.1688272219013998,-0.8186159472240031,3883.0,Healthy
1.1706632059831423,0.6372523095579641,6985.0,Healthy
2.693861930762198,-0.16837729569259197,4342.0,Healthy
2.325134032973276,-0.12143097652209599,4290.0,Healthy
2.1688158412311194,-0.8186756659874953,3780.0,Healthy
0.8985846602665374,0.010726007151753066,3805.0,Healthy
1.77242840725234,-0.4216222604078983,3833.0,Healthy
1.3592625406036956,-0.37214509911213606,3888.0,Healthy
1.00078639406359,-0.9695327454340779,3915.0,Healthy
1.694304165218042,-0.5163466135082719,3971.0,Healthy
1.827732665410387,-0.5846646925056264,3971.0,Healthy
1.5496388140718704,-0.7629046839660709,3998.0,Healthy
1.589572022235988,-0.428784677930534,4318.0,Healthy
1.8161680627690096,-0.6000245250143975,4026.0,Healthy
2.0341062560171164,-0.5547253045308325,4078.0,Healthy
2.232735704896655,-0.41498108405704087,4106.0,Healthy
2.8183001022909466,-0.2609000206794978,4130.0,Healthy
2.3544361326943766,-0.3749100259851154,4158.0,Healthy
2.3892388938550617,-0.0051149160286490854,4186.0,Healthy
2.073631151488678,0.031312446353225144,4210.0,Healthy
2.0416577828635436,0.17901866306934405,4238.0,Healthy
2.662845105176463,0.09895670785279617,4265.0,Healthy
1.8883806370411635,-0.8644333941055983,4051.0,Healthy
1.4669902269952872,0.662823999830533,6985.0,Healthy
1.589581229629582,-0.42873636318747543,6735.0,Healthy
2.461502217350585,0.2290861454589208,4022.0,Healthy
2.168907948346857,-0.8181923444497274,9997.0,Healthy
2.0481363723016015,0.4358417979294444,9972.0,Healthy
2.461582479278888,0.22950731073264574,9941.0,Healthy
2.4995169511575432,0.5778621156616536,9914.0,Healthy
1.2245040600266452,0.45067992907934606,9886.0,Healthy
1.6964616762274096,0.3956744855279282,9859.0,Healthy
1.4670329957532793,0.6630484239883798,9803.0,Healthy
1.1707059747411344,0.6374767337158109,9803.0,Healthy
2.248733000215532,1.0443520549380028,9776.0,Healthy
0.8986768005620719,0.011209502796703049,10024.0,Healthy
2.4854814982915716,0.0676713622290644,4734.0,Healthy
2.092253019159077,-0.08411653831420954,4673.0,Healthy
2.6938738588991247,-0.16831470416059358,4645.0,Healthy
1.589583900603219,-0.4287223475593089,4618.0,Healthy
2.3251459113405075,-0.12136864615087088,4590.0,Healthy
2.662857000133593,0.09901912527761239,4566.0,Healthy
2.041669661230775,0.17908099344056916,4538.0,Healthy
2.2486501170832867,1.0439171351968846,5977.0,Healthy
1.1706230584290924,0.6370416398675106,6002.0,Healthy
1.4669501292109324,0.6626135913008527,6005.0,Healthy
2.507410082748919,-0.1820798709207878,4701.0,Healthy
1.6963787930951644,0.3952395657868101,6060.0,Healthy
1.7725205475478745,-0.42113876476294826,10052.0,Healthy
1.3593546311295348,-0.37166186462795936,10104.0,Healthy
2.4855618099895698,0.06809278866356265,10656.0,Healthy
2.507490394446917,-0.18165844448628965,10623.0,Healthy
2.092333330857075,-0.08369511187971132,10595.0,Healthy
2.693954170597123,-0.16789327772609536,10567.0,Healthy
1.5896642123012175,-0.42830092112481066,10540.0,Healthy
2.3252262230385057,-0.12094721971637266,10512.0,Healthy
2.662937262061896,0.09944029055133732,10485.0,Healthy
2.0417499231590783,0.17950215871429404,10457.0,Healthy
2.0737232917842126,0.03179594199817513,10429.0,Healthy
1.030160273327255,-0.5035023766790394,10076.0,Healthy
2.389331034150596,-0.004631420383699047,10405.0,Healthy
2.8183922591763797,-0.2604164379809567,10350.0,Healthy
2.2328277954224944,-0.4144978495728641,10322.0,Healthy
2.034198396312651,-0.5542418088858825,10297.0,Healthy
1.888472777336698,-0.8639498984606482,10270.0,Healthy
1.816260153294849,-0.5995412905302208,10242.0,Healthy
1.5497309211876082,-0.7624213624283032,10215.0,Healthy
1.8278247559362262,-0.5841814580214496,10187.0,Healthy
1.6943958409964222,-0.5158655553638726,10162.0,Healthy
1.0008785509490228,-0.9690491627355368,10135.0,Healthy
2.3545282729899113,-0.3744265303401653,10377.0,Healthy
2.499436738998935,0.577441211548702,3998.0,Healthy
1.2244211768944,0.450245009338228,6087.0,Healthy
2.461499612736541,0.22907247804511865,6143.0,Healthy
2.5074073620055866,-0.18209414770972765,6815.0,Healthy
2.485478777548239,0.06765708544012457,6848.0,Healthy
2.073643029855909,0.03137477672445025,4510.0,Healthy
2.389250772222293,-0.00505258565742398,4486.0,Healthy
2.354448011061608,-0.37484769561389025,4458.0,Healthy
2.8183119972480766,-0.2608376032546816,4431.0,Healthy
2.2327475334941913,-0.41491901484658905,4403.0,Healthy
2.034118084614653,-0.5546632353203808,4375.0,Healthy
1.888392515408395,-0.8643710637343731,4351.0,Healthy
2.0922503481854395,-0.08413055394237609,6790.0,Healthy
1.816179891366546,-0.5999624558039457,4323.0,Healthy
1.827744543777618,-0.5846023621344013,4271.0,Healthy
1.694315579068119,-0.5162867206375975,4243.0,Healthy
1.0007982392510244,-0.9694705891700349,4213.0,Healthy
1.3592743692012317,-0.37208302990168424,4185.0,Healthy
1.030080011398952,-0.5039235419527643,4157.0,Healthy
1.772440235849876,-0.4215601911974465,4130.0,Healthy
0.8985965386337688,0.010788337522978171,4105.0,Healthy
2.168827736188249,-0.8186132485626791,4081.0,Healthy
2.0480561103732984,0.4354206326557194,4053.0,Healthy
1.5496506592593051,-0.7628425277020281,4296.0,Healthy
2.4994340680252978,0.5774271959205354,6115.0,Healthy
2.6938712045153856,-0.16832863273516901,6763.0,Healthy
2.32514324036687,-0.12138266177903743,6707.0,Healthy
2.0480534891693565,0.43540687818832613,6173.0,Healthy
2.168825114984307,-0.8186270030300724,6201.0,Healthy
0.898593934019725,0.010774670109176017,6226.0,Healthy
1.7724376644156292,-0.4215736845040664,6253.0,Healthy
1.0300774067849081,-0.5039372093665665,6278.0,Healthy
1.3592716982275945,-0.3720970455298508,6302.0,Healthy
1.0007955682773872,-0.9694846047982015,6330.0,Healthy
1.694312874914685,-0.5163009103729462,6358.0,Healthy
1.8277417732645909,-0.5846169000841144,6382.0,Healthy
2.818311433191532,-0.2608405630767789,4230.0,Healthy
1.5496479385159727,-0.7628568044909679,6410.0,Healthy
1.8883897946650625,-0.864385340523313,6465.0,Healthy
2.034115380461219,-0.5546774250557295,6490.0,Healthy
2.232744812750859,-0.41493329163552883,6517.0,Healthy
2.818309276504744,-0.2608518800436214,6545.0,Healthy
2.3544452903182758,-0.3748619724028301,6572.0,Healthy
2.3892480514789605,-0.0050668624463638175,6600.0,Healthy
2.0736403257024754,0.03136058698910147,6625.0,Healthy
2.041666940487443,0.17906671665162932,6652.0,Healthy
2.6628542793902605,0.09900484848867255,6680.0,Healthy
1.8161771706232135,-0.5999767325928855,6437.0,Healthy
2.3544474470050636,-0.37485065543598756,4257.0,Healthy
2.461490637601524,0.22902538205233547,3740.0,Healthy
2.073642532158958,0.031372165116717345,4313.0,Healthy
1.0008357656011322,-0.9692736739469746,7316.0,Healthy
2.6938733114324784,-0.16831757692909977,4445.0,Healthy
2.0922524551025323,-0.08411949813630684,4472.0,Healthy
2.507521235067983,-0.1814966118604412,0.0,Critical
2.4854803369986858,0.06766526847768768,4497.0,Healthy
1.6943530722384301,-0.5160899795217194,7344.0,Healthy
1.8277819705883358,-0.5844059692328876,7368.0,Healthy
1.5496881358397179,-0.762645873639741,7396.0,Healthy
1.8884299919888077,-0.8641744096720861,7451.0,Healthy
2.034155677324354,-0.554465971882956,7482.0,Healthy
2.2327851096139946,-0.41472183846275545,7509.0,Healthy
2.8183495733678794,-0.260640426870848,7537.0,Healthy
2.354485587181411,-0.3746505192300567,7564.0,Healthy
2.389288398111791,-0.004855148112817098,7595.0,Healthy
2.0736807221050007,0.031572562483421475,7623.0,Healthy
2.041707336889968,0.17927869214594933,7650.0,Healthy
2.662894675792786,0.09921682398299256,7678.0,Healthy
2.3251837031289893,-0.12117033807035303,7709.0,Healthy
1.5896216260321074,-0.42852438769315543,7733.0,Healthy
2.6939116009179114,-0.168116657240849,7761.0,Healthy
2.0922907445879653,-0.08391857844805609,7788.0,Healthy
2.507447758408112,-0.18188217221540764,7813.0,Healthy
2.4855191905406633,0.06786914798803569,7847.0,Healthy
2.2486902148676418,1.044127543726565,6957.0,Healthy
2.3892502081657483,-0.005055545479521284,4285.0,Healthy
1.3593118955513395,-0.371886114678624,7288.0,Healthy
1.030117554338958,-0.5037265396761129,7261.0,Healthy
1.8162173679469586,-0.5997658017416587,7423.0,Healthy
0.8986340318040799,0.010985078638856257,7206.0,Healthy
2.0416691469439257,0.17907829477924514,4340.0,Healthy
2.6628564360770484,0.09901616545551509,4365.0,Healthy
1.7724777621999839,-0.42136327597438616,7233.0,Healthy
1.5895833365466747,-0.4287253073814062,4417.0,Healthy
1.6964188908795192,0.3954499743164903,7040.0,Healthy
1.2244612746787549,0.4504554178679082,7067.0,Healthy
2.4994741160399574,0.5776373432894424,7092.0,Healthy
2.325145397053658,-0.12137134481219485,4392.0,Healthy
2.1688651629989666,-0.8184168556611654,7178.0,Healthy
2.048093537184016,0.43561702555723314,7150.0,Healthy
2.4615396607512006,0.22928262541402566,7120.0,Healthy
2.248511353713031,-0.04079954458616365,6279.0,Healthy
1.8505506435697334,-0.2386168212223727,6491.0,Healthy
3.2307736873021824,-0.11291235654942229,0.0,Critical
1.7960094394331911,-0.5206992539593085,0.0,Critical
1.136052646977808,-0.5793348186788669,6497.0,Healthy
1.3862495214593935,-0.6038102817952128,6524.0,Healthy
1.5539210614268664,-0.7766562332764058,6552.0,Healthy
1.1901029214988113,1.2280580243422579,6580.0,Healthy
0.872018434570675,1.2194910503899294,6604.0,Healthy
1.2575786331939107,1.2417395675767788,6632.0,Healthy
0.578111592085167,1.081312498905383,6656.0,Healthy
0.16002748525053015,0.8289554116507577,6684.0,Healthy
1.2177288298571638,1.404515673290995,6736.0,Healthy
1.3399465986375856,1.3404376775381666,6764.0,Healthy
0.6937146920402907,0.9134675183620186,6791.0,Healthy
0.7989124533948959,1.185958435352834,6816.0,Healthy
0.978506915841928,1.123223405795465,6847.0,Healthy
0.7846682139742419,0.8776030991675358,6874.0,Healthy
1.4110980351021591,1.278114517832875,6902.0,Healthy
1.0386622369443113,1.0135899937791246,6929.0,Healthy
1.0386244617457279,1.0133917727521977,4986.0,Healthy
1.4110602930833724,1.2779164709131305,4961.0,Healthy
0.7846304719554553,0.8774050522477912,4933.0,Healthy
0.9784692733625315,1.123025881197267,4912.0,Healthy
1.4858518719252025,1.3793304215766902,6709.0,Healthy
1.9745643104250339,1.7587935138066868,6469.0,Healthy
1.1888133742304086,1.3174688487302468,6414.0,Healthy
0.5613129042774785,1.2547945370521578,6386.0,Healthy
1.7928749495234177,-0.04446070078449829,6251.0,Healthy
3.4308538411436693,0.4692258318163584,6307.0,Healthy
1.5708981010804415,-0.23712764657585292,6334.0,Healthy
0.5392640307436337,1.3879034877811915,6359.0,Healthy
1.0386249594426789,1.0133943843599307,3841.0,Healthy
1.4110607576005267,1.2779189084136813,3814.0,Healthy
0.7846309364726096,0.8774074897483419,3786.0,Healthy
0.7988749104548898,1.1857614330761828,4887.0,Healthy
3.1622135073189135,0.3885149237116205,8913.0,Healthy
0.7988752754326538,1.1857633482551868,3734.0,Healthy
0.6936774643083534,0.9132721701035981,3706.0,Healthy
1.3399094206753435,1.3402425904405193,3682.0,Healthy
1.2176916518949217,1.4043205861933477,3654.0,Healthy
1.485814727142757,1.3791355085862251,3629.0,Healthy
0.15999035705798317,0.8287605857138837,3605.0,Healthy
0.5780745136623151,1.0811179341292823,3580.0,Healthy
1.257541554771059,1.241545002800678,3556.0,Healthy
0.8719814059175182,1.2192967467746019,3531.0,Healthy
1.190065876255756,1.2278636336733393,3506.0,Healthy
1.5538840825434048,-0.7768502757309599,3482.0,Healthy
1.3862125425759317,-0.6040043242497669,3454.0,Healthy
1.8246484597646102,-0.2458648584400426,6224.0,Healthy
3.162172463910352,0.3882995531272478,6199.0,Healthy
1.4298289105821214,1.3591446999530306,6442.0,Healthy
0.6936771159204878,0.913270341978185,4860.0,Healthy
0.15998989254082888,0.8287581482133329,4752.0,Healthy
1.2176912869171577,1.4043186710143434,4807.0,Healthy
1.9745263693274668,1.7585944222438492,4516.0,Healthy
1.1360955816347837,-0.5791095239851092,9325.0,Healthy
1.3862924561163692,-0.603584987101455,9352.0,Healthy
1.5539639960838423,-0.776430938582648,9380.0,Healthy
1.1901458395658888,1.2282832319824244,9407.0,Healthy
0.8720614189973458,1.2197166062444604,9435.0,Healthy
1.2576215678508864,1.2419648622705366,9460.0,Healthy
0.5781545765118379,1.0815380547599143,9487.0,Healthy
0.16007041990750595,0.8291807063445155,9512.0,Healthy
1.485894839761975,1.3795558903776302,9539.0,Healthy
1.2177717645141395,1.4047409679847527,9564.0,Healthy
1.3399895332945613,1.3406629722319243,9592.0,Healthy
0.6937575769275713,0.9136925518950031,9616.0,Healthy
0.7989553880518717,1.1861837300465918,9644.0,Healthy
0.97854978413931,1.1234483522748584,9671.0,Healthy
0.7847110490918274,0.877827871539747,9696.0,Healthy
1.4111408702197448,1.2783392902050863,9724.0,Healthy
1.429791002664351,1.358945782497375,4491.0,Healthy
1.7959564015281095,-0.520977564290044,9285.0,Healthy
3.2307200355708607,-0.11319388786302838,9248.0,Healthy
1.8505918362873806,-0.23840066715568003,9214.0,Healthy
1.7929160592915732,-0.04424498198576113,8969.0,Healthy
2.248552446891288,-0.0405839128410176,8996.0,Healthy
3.430894934321926,0.46944146356150446,9024.0,Healthy
1.5709391942586983,-0.23691201483070687,9051.0,Healthy
0.5393051736915858,1.388119380687111,9079.0,Healthy
3.16213457258248,0.3881007227251833,4249.0,Healthy
1.8246106182064334,-0.24606342768133374,4277.0,Healthy
1.792837058195546,-0.04465953118656271,4301.0,Healthy
1.0387050222922016,1.0138145049905625,9748.0,Healthy
2.248473462385159,-0.04099837498822807,4329.0,Healthy
1.5708602097525695,-0.23732647697791734,4384.0,Healthy
0.5392261394157618,1.3877046573791272,4409.0,Healthy
0.5612750129496066,1.2545957066500935,4436.0,Healthy
1.1887754829025368,1.3172700183281822,4464.0,Healthy
