,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster,Hierarchical_Cluster
13386,3,3,0,1
13387,3,3,0,1
13388,3,3,0,1
13389,3,3,0,1
13390,3,3,0,1
13391,1,3,0,1
13392,1,3,0,1
13393,1,1,0,1
13394,1,3,0,1
13395,1,1,0,1
13396,1,1,0,1
13397,1,3,4,0
13398,1,3,4,0
13399,1,3,4,0
13400,1,3,4,0
13401,1,3,4,0
13402,1,1,0,1
13403,0,0,4,0
13404,3,3,0,1
13405,3,3,0,1
13406,1,3,0,1
13407,3,3,0,0
13408,0,0,3,0
13409,3,3,4,0
13410,3,3,4,0
13411,1,3,4,0
13412,0,0,4,0
13413,1,1,0,1
13414,1,1,0,1
13415,1,3,0,1
13416,1,3,21,1
13417,1,3,0,1
13418,1,3,0,1
13419,1,3,0,1
13420,1,3,0,1
13421,1,3,0,1
13422,1,3,4,0
13423,3,3,0,1
13424,1,3,0,1
13425,3,3,0,1
13426,3,3,0,1
13427,3,3,0,1
13428,3,3,0,1
13429,3,3,0,1
13430,1,3,0,1
13431,1,3,0,1
13432,1,3,0,1
13433,1,3,0,1
13434,3,3,0,1
13435,0,0,4,0
13436,1,3,0,1
13437,1,3,4,0
13438,3,3,0,1
13439,3,3,0,1
13440,3,3,0,1
13441,1,3,0,1
13442,3,3,0,0
13443,0,0,3,0
13444,3,3,4,0
13445,3,3,4,0
13446,1,3,4,0
13447,0,0,4,0
13448,0,0,4,0
13449,1,3,4,0
13450,1,3,4,0
13451,1,3,4,0
13452,1,3,4,0
13453,1,3,4,0
13454,1,1,0,1
13455,3,3,0,1
13456,1,1,0,1
13457,3,3,0,1
13458,3,3,0,1
13459,1,3,4,0
13460,1,3,4,0
13461,1,3,4,0
13462,1,3,4,0
13463,1,3,4,0
13464,1,1,0,1
13465,1,1,0,1
13466,1,3,0,1
13467,1,3,0,1
13468,1,1,0,1
13469,1,1,0,1
13470,1,3,0,1
13471,1,3,0,1
13472,1,3,0,1
13473,1,3,0,1
13474,3,3,0,1
13475,3,3,0,1
13476,3,3,0,1
13477,1,3,0,1
13478,1,3,0,1
13479,1,1,0,1
13480,0,0,3,0
13481,3,3,4,0
13482,3,3,4,0
13483,1,3,4,0
13484,0,0,4,0
13485,0,0,4,0
13486,1,3,4,0
13487,1,3,4,0
13488,1,3,4,0
13489,1,3,4,0
13490,1,3,4,0
13491,1,1,0,1
13492,1,1,0,1
13493,1,3,0,1
13494,1,3,0,1
13495,1,1,0,1
13496,1,1,0,1
13497,3,3,0,0
13498,1,3,0,1
13499,3,3,0,1
13500,3,3,0,1
13501,1,1,0,1
13502,1,3,0,1
13503,1,3,0,1
13504,1,3,0,1
13505,1,3,0,1
13506,1,3,0,1
13507,1,3,0,1
13508,1,3,0,1
13509,0,0,4,0
13510,1,3,0,1
13511,1,3,0,1
13512,3,3,0,1
13513,3,3,0,1
13514,3,3,0,1
13515,3,3,0,1
13516,3,3,0,1
13517,3,3,0,1
13518,3,3,0,1
13519,1,3,0,1
13520,0,0,4,0
13521,1,3,4,0
13522,3,3,4,0
13523,3,3,0,1
13524,3,3,0,1
13525,3,3,0,1
13526,1,3,0,1
13527,3,3,0,0
13528,0,0,3,0
13529,3,3,4,0
13530,3,3,4,0
13531,1,3,4,0
13532,0,0,4,0
13533,0,0,4,0
13534,1,3,4,0
13535,1,3,4,0
13536,1,3,4,0
13537,1,3,4,0
13538,1,3,4,0
13539,1,1,0,1
13540,3,3,0,1
13541,3,3,0,1
13542,3,3,0,1
13543,3,3,0,1
13544,1,3,4,0
13545,1,3,4,0
13546,1,3,4,0
13547,1,3,4,0
13548,1,1,0,1
13549,1,1,0,1
13550,1,3,0,1
13551,1,3,0,1
13552,1,1,0,1
13553,1,1,0,1
13554,1,3,21,1
13555,1,3,0,1
13556,1,3,0,1
13557,1,3,0,1
13558,1,3,0,1
13559,1,3,0,1
13560,3,3,0,1
13561,3,3,0,1
13562,1,1,0,1
13563,0,0,4,0
13564,1,3,0,1
13565,1,1,0,1
13566,3,3,0,1
13567,3,3,0,1
13568,3,3,0,1
13569,3,3,0,1
13570,3,3,0,1
13571,3,3,0,1
13572,3,3,0,1
13573,3,3,0,1
13574,3,3,0,1
13575,3,3,0,1
13576,3,3,0,1
13577,3,3,0,1
13578,3,3,0,1
13579,1,3,0,1
13580,3,3,0,0
13581,0,0,3,0
13582,3,3,4,0
13583,3,3,0,1
13584,3,3,0,1
13585,3,3,0,1
13586,3,3,0,1
13587,1,1,0,1
13588,1,3,21,1
13589,1,3,0,1
13590,1,3,0,1
13591,1,3,0,1
13592,1,3,0,1
13593,1,3,0,1
13594,1,3,4,0
13595,1,3,0,1
13596,1,3,4,0
13597,0,0,4,0
13598,1,3,4,0
13599,3,3,4,0
13600,3,3,4,0
13601,0,0,3,0
13602,3,3,0,0
13603,1,3,0,1
13604,3,3,0,1
13605,0,0,4,0
13606,1,3,21,1
13607,1,3,0,1
13608,1,3,0,1
13609,1,3,0,1
13610,1,3,0,1
13611,1,3,0,1
13612,1,3,0,1
13613,1,3,0,1
13614,1,3,21,1
13615,1,3,0,1
13616,1,1,0,1
13617,1,1,0,1
13618,1,3,4,0
13619,1,3,4,0
13620,1,3,4,0
13621,1,1,0,1
13622,1,1,0,1
13623,1,3,0,1
13624,1,3,0,1
13625,1,3,0,1
13626,1,3,0,1
13627,1,3,0,1
13628,1,3,0,1
13629,1,3,0,1
13630,1,3,0,1
13631,1,3,0,1
13632,1,3,0,1
13633,1,3,0,1
13634,3,3,0,0
13635,1,3,0,1
13636,1,3,0,1
13637,1,3,0,1
13638,1,3,0,1
13639,1,3,0,1
13640,1,3,0,1
13641,1,3,0,1
13642,1,3,0,1
13643,1,3,0,1
13644,1,3,0,1
13645,3,3,0,1
13646,3,3,0,1
13647,1,3,0,1
13648,3,3,0,1
13649,3,3,0,1
13650,3,3,0,1
13651,3,3,0,1
13652,3,3,0,1
13653,3,3,0,1
13654,1,3,0,1
13655,1,3,0,1
13656,1,3,0,1
13657,3,3,0,1
13658,3,1,0,1
13659,3,3,0,1
13660,3,3,0,1
13661,3,3,0,1
13662,3,3,0,1
13663,3,3,0,1
13664,3,3,0,1
13665,3,1,0,1
13666,1,3,0,1
13667,3,3,0,0
13668,1,3,0,1
13669,3,3,0,1
13670,1,3,0,1
13671,1,3,0,1
13672,1,3,0,1
13673,1,3,0,1
13674,1,3,0,1
13675,1,3,0,1
13676,1,3,0,1
13677,1,3,0,1
13678,1,3,0,1
13679,1,3,0,1
13680,3,3,0,1
13681,3,3,0,1
13682,3,3,0,1
13683,3,3,0,1
13684,3,3,0,1
13685,1,3,0,1
13686,3,3,0,1
13687,3,3,0,1
13688,3,3,0,1
13689,3,3,0,1
13690,3,3,0,1
13691,3,3,0,1
13692,3,3,0,1
13693,3,3,0,1
13694,3,3,0,1
13695,3,3,0,1
13696,3,3,0,1
13697,3,3,0,1
13698,3,3,0,1
13699,3,3,0,1
13700,3,3,0,1
13701,3,3,0,1
13702,3,3,0,1
13703,1,3,0,1
13704,3,1,0,1
13705,1,3,0,1
13706,3,3,0,1
13707,3,3,0,1
13708,3,3,0,1
13709,1,3,0,1
13710,1,3,0,1
13711,1,3,0,1
13712,1,3,0,1
13713,1,3,0,1
13714,3,3,0,1
13715,3,3,0,1
13716,3,3,0,1
13717,3,3,0,1
13718,3,3,0,1
13719,3,3,0,1
13720,3,3,0,1
13721,3,3,0,1
13722,3,3,0,1
13723,3,3,0,1
13724,3,3,0,1
13725,3,3,0,1
13726,3,3,0,1
13727,3,3,0,1
13728,1,3,0,1
13729,1,3,0,1
13730,1,3,0,1
13731,1,3,0,1
13732,3,3,0,0
13733,1,3,0,1
13734,3,1,0,1
13735,3,3,0,1
13736,3,3,0,1
13737,3,3,0,1
13738,3,3,0,1
13739,3,3,0,1
13740,3,3,0,1
13741,3,3,0,1
13742,3,3,0,1
13743,3,3,0,1
13744,3,3,0,1
13745,3,3,0,1
13746,3,3,0,1
13747,3,3,0,1
13748,1,3,0,1
13749,3,3,0,1
13750,3,3,0,1
13751,3,3,0,1
13752,3,3,0,1
13753,3,3,0,1
13754,3,3,0,1
13755,3,3,0,1
13756,3,3,0,1
13757,3,3,0,1
13758,3,3,0,1
13759,3,3,0,1
13760,3,3,0,1
13761,3,3,0,1
13762,3,3,0,1
13763,3,3,0,1
13764,3,3,0,1
13765,3,3,0,1
13766,1,3,0,1
13767,1,3,0,1
13768,3,3,0,0
13769,3,3,0,1
13770,3,3,0,1
13771,3,3,0,1
13772,3,3,0,1
13773,3,3,0,1
13774,3,3,0,1
13775,3,3,0,1
13776,3,3,0,1
13777,3,3,0,1
13778,3,1,0,1
13779,1,3,0,1
13780,3,3,0,0
13784,1,3,0,1
13785,1,3,0,1
13786,1,3,0,1
13787,1,3,0,1
13788,1,3,0,1
13789,1,3,0,1
13790,1,3,0,1
13791,1,3,0,1
13792,3,3,0,1
13793,1,3,0,1
13794,1,3,0,1
13795,3,3,0,0
13796,3,3,0,1
13797,3,3,0,1
13798,3,3,0,1
13799,3,3,0,1
13800,3,3,0,1
13801,3,1,0,1
13802,1,3,0,1
13803,1,3,0,1
13804,1,3,0,1
13805,1,3,0,1
13806,1,3,0,1
13807,3,3,0,1
13808,3,1,0,1
13809,3,3,0,1
13810,1,3,0,1
13811,3,3,0,1
13812,3,3,0,1
13813,1,3,0,1
13814,1,3,0,1
13815,1,3,0,1
13816,1,3,0,1
13817,1,3,0,1
13818,1,3,0,1
13819,1,3,0,1
13820,1,3,0,1
13821,1,3,0,1
13822,1,3,0,1
13823,1,3,0,1
13824,3,3,0,0
13825,3,3,0,1
13826,3,3,0,1
13827,3,3,0,1
13828,3,3,0,1
13829,3,3,0,1
13830,3,3,0,1
13831,3,3,0,1
13832,3,3,0,1
13833,3,3,0,1
13834,3,3,0,1
13835,3,3,0,1
13836,3,3,0,1
13837,3,3,0,1
13838,3,3,0,1
13839,3,3,0,1
13840,3,3,0,1
13841,3,3,0,1
13842,3,3,0,1
13843,3,3,0,1
13844,3,3,0,1
13845,3,3,0,1
13846,3,3,0,1
13847,3,3,0,1
13848,3,3,0,1
13849,3,3,0,1
13850,3,3,0,1
13851,3,3,0,1
13852,3,3,0,1
13853,3,3,0,1
13854,1,3,0,1
13855,1,1,0,1
13856,1,3,0,1
13857,1,3,0,1
13858,1,3,0,1
13859,1,3,0,1
13860,1,3,0,1
13861,1,3,0,1
13862,1,3,0,1
13863,1,3,0,1
13864,1,3,0,1
13865,1,3,0,1
13866,1,3,0,1
13867,1,3,0,1
13868,1,3,0,1
13869,1,3,0,1
13870,1,3,0,1
13871,1,1,0,1
13872,1,3,0,1
13873,1,3,0,1
13874,1,3,0,1
13875,1,3,0,1
13876,1,3,0,1
13877,1,3,0,1
13878,1,3,0,1
13879,1,3,0,1
13880,1,3,0,1
13881,1,3,0,1
13882,1,3,0,1
13883,1,3,0,1
13884,1,3,0,1
13885,1,3,0,1
13886,1,3,0,1
13887,1,3,0,1
13888,1,3,0,1
13889,1,3,0,1
13890,1,3,0,1
13891,1,3,0,1
13892,1,3,0,1
13893,1,3,0,1
13894,1,3,0,1
13895,1,1,0,1
13896,1,3,0,1
13897,1,3,0,1
13898,1,3,0,1
13899,1,3,0,1
13900,1,3,0,1
13901,1,3,0,1
13902,1,3,0,1
13903,1,3,0,1
13904,1,3,0,1
13905,1,3,0,1
13906,1,3,0,1
13907,1,3,0,1
13908,1,3,0,1
13909,1,3,0,1
13910,1,3,0,1
13911,1,3,0,1
13912,1,3,0,1
13913,1,3,0,1
13914,1,3,0,1
13915,1,3,0,1
13916,1,3,0,1
13917,1,3,0,1
13918,1,3,0,1
13919,1,3,0,1
13920,1,3,0,1
13921,1,3,0,1
13922,1,3,0,1
13923,1,3,0,1
13924,1,3,0,1
13925,1,3,0,1
13926,1,3,0,1
13927,1,1,0,1
13928,1,3,0,1
13929,1,3,0,1
13930,1,3,0,1
13931,1,3,0,1
13932,1,3,0,1
13933,1,3,0,1
13934,1,3,0,1
13935,1,3,0,1
13936,1,3,0,1
13937,1,1,0,1
13938,1,3,0,1
13939,1,3,0,1
13940,1,3,0,1
13941,1,3,0,1
13942,1,3,0,1
13943,1,3,0,1
13944,1,3,0,1
13945,1,3,0,1
13946,1,3,0,1
13947,1,3,0,1
13948,1,3,0,1
13949,1,3,0,1
13950,1,3,0,1
13951,1,3,0,1
13952,1,3,0,1
13953,1,3,0,1
13954,1,3,0,1
13955,1,3,0,1
13956,1,3,0,1
13957,1,3,0,1
13958,1,3,0,1
13959,1,3,0,1
13960,1,3,0,1
13961,1,3,0,1
13962,1,3,0,1
13963,1,3,0,1
13964,1,3,0,1
13965,1,3,0,1
13966,1,3,0,1
13967,1,3,0,1
13968,1,3,0,1
13969,1,3,0,1
13970,1,1,0,1
13971,1,3,0,1
13972,1,3,0,1
13973,1,3,0,1
13974,1,3,0,1
13975,1,3,0,1
13976,1,3,0,1
13977,1,3,0,1
13978,1,3,0,1
13979,1,3,0,1
13980,1,3,0,1
13981,1,3,0,1
13982,1,3,0,1
13983,1,3,0,1
13984,1,3,0,1
13985,1,3,0,1
13986,1,3,0,1
13987,1,3,0,1
13988,1,3,0,1
13989,1,1,0,1
13990,1,3,0,1
13991,1,3,0,1
13992,1,3,0,1
13993,1,3,0,1
13994,3,1,0,1
13995,1,3,0,1
13996,1,3,0,1
13997,1,1,0,1
13998,3,1,0,1
13999,3,3,0,1
14000,3,3,0,1
14001,3,3,0,1
14002,3,3,0,1
14003,3,3,0,1
14004,3,1,0,1
14005,4,4,11,3
14006,3,3,0,1
14007,1,3,0,1
14008,1,3,0,1
14009,1,3,0,1
14010,1,3,0,1
14011,1,3,0,1
14012,1,3,0,1
14013,1,3,0,1
14014,1,3,0,1
14015,1,3,0,1
14016,1,3,0,1
14017,1,3,0,1
14018,1,3,0,1
14019,1,3,0,1
14020,1,3,0,1
14021,1,3,0,1
14022,3,1,0,1
14023,4,4,11,3
14024,3,3,0,1
14025,1,3,0,1
14026,1,3,0,1
14027,1,3,0,1
14028,1,3,0,1
14029,1,3,0,1
14030,1,3,0,1
14031,1,3,0,1
14032,1,3,0,1
14033,1,3,0,1
14034,1,3,0,1
14035,1,3,0,1
14036,1,3,0,1
14037,1,3,0,1
14038,1,3,0,1
14039,1,3,0,1
14040,1,3,0,1
14041,1,3,0,1
14042,1,3,0,1
14043,1,1,0,1
14044,1,3,0,1
14045,1,3,0,1
14046,1,3,0,1
14047,1,3,0,1
14048,1,3,0,1
14049,1,3,0,1
14050,1,3,0,1
14051,1,3,0,1
14052,1,3,0,1
14053,3,1,0,1
14054,3,3,0,1
14055,1,3,0,1
14056,1,3,0,1
14057,3,3,0,1
14058,3,3,0,1
14059,3,3,0,1
14060,3,3,0,1
14061,3,1,0,1
14062,1,1,0,1
14063,1,3,0,1
14064,1,3,0,1
14065,3,3,0,1
14066,1,3,0,1
14067,1,3,0,1
14068,1,3,0,1
14069,1,1,0,1
14070,3,1,0,1
14071,3,3,0,1
14072,3,3,0,1
14073,3,3,0,1
14074,3,3,0,1
14075,3,3,0,1
14076,1,3,0,1
14077,1,3,0,1
14078,1,3,0,1
14079,1,3,0,1
14080,1,3,0,1
14081,1,3,0,1
14082,1,3,0,1
14083,1,3,0,1
14084,1,3,0,1
14085,1,3,0,1
14086,1,3,0,1
14087,1,3,0,1
14088,1,3,0,1
14089,3,3,0,1
14090,3,3,0,1
14091,1,3,0,1
14092,4,4,11,3
14093,1,3,0,1
14094,1,3,0,1
14095,3,3,0,1
14096,4,4,2,3
14097,3,3,0,1
14098,3,1,0,1
14099,1,3,0,1
14100,1,3,0,1
14101,1,3,0,1
14102,1,3,0,1
14103,1,3,0,1
14104,3,3,0,1
14105,1,3,0,1
14106,1,3,0,1
14107,3,3,0,1
14108,1,3,0,1
14109,1,3,0,1
14110,1,3,0,1
14111,1,3,0,1
14112,3,3,0,1
14113,4,4,11,3
14114,3,1,0,1
14115,3,3,0,1
14116,3,3,0,1
14117,3,3,0,1
14118,3,3,0,1
14119,3,3,0,1
14120,3,1,0,1
14121,1,1,0,1
14122,1,3,0,1
14123,1,3,0,1
14124,1,3,0,1
14125,1,3,0,1
14126,1,3,0,1
14127,1,3,0,1
14128,1,3,0,1
14129,1,3,0,1
14130,1,3,0,1
14131,1,3,6,1
14132,1,3,0,1
14133,1,3,0,1
14134,1,3,0,1
14135,1,3,0,1
14136,1,3,0,1
14137,1,3,0,1
14138,1,3,0,1
14139,1,3,0,1
14140,1,3,0,1
14141,1,3,0,1
14142,1,3,0,1
14143,1,3,0,1
14144,1,3,0,1
14145,1,3,0,1
14146,1,3,0,1
14147,1,3,0,1
14148,1,3,0,1
14149,1,3,0,1
14150,1,3,0,1
14151,1,3,0,1
14152,1,3,0,1
14153,1,3,0,1
14154,1,3,0,1
14155,1,3,0,1
14156,1,3,0,1
14157,1,3,0,1
14158,1,3,0,1
14159,1,3,0,1
14160,1,3,0,1
14161,1,3,0,1
14162,1,3,0,1
14163,1,3,0,1
14164,1,3,0,1
14165,1,3,0,1
14166,1,3,0,1
14167,1,3,0,1
14168,1,3,0,1
14169,1,3,0,1
14170,1,3,0,1
14171,1,3,0,1
14172,1,3,0,1
14173,1,3,0,1
14174,1,3,0,1
14175,1,3,0,1
14176,1,3,0,1
14177,1,3,0,1
14178,1,3,0,1
14179,1,3,0,1
14180,1,3,0,1
14181,1,3,0,1
14182,1,3,0,1
14183,1,3,0,1
14184,1,3,0,1
14185,1,3,0,1
14186,3,3,0,1
14187,4,4,11,3
14188,3,1,0,1
14189,3,3,0,1
14190,3,3,0,1
14191,3,3,0,1
14192,3,3,0,1
14193,3,3,0,1
14194,3,1,0,1
14195,1,1,0,1
14196,1,3,0,1
14197,1,3,0,1
14198,1,3,0,1
14199,1,3,0,1
14200,1,3,0,1
14201,1,3,0,1
14202,3,3,0,1
14203,3,3,0,1
14204,3,3,0,1
14205,3,3,0,1
14206,3,3,0,1
14207,3,3,0,1
14208,1,3,0,1
14209,3,1,0,1
14210,1,3,0,1
14211,1,1,0,1
14212,3,1,0,1
14213,1,3,0,1
14214,1,3,0,1
14215,1,3,0,1
14216,1,3,0,1
14217,1,3,0,1
14218,4,4,2,3
14219,1,3,0,1
14220,1,3,0,1
14221,1,3,0,1
14222,1,3,0,1
14223,1,3,0,1
14224,1,3,0,1
14225,1,3,0,1
14227,3,3,0,1
14228,1,3,0,1
14229,3,3,0,1
14230,3,3,0,1
14231,3,3,0,0
14232,3,3,0,0
14233,3,3,0,0
14234,3,3,0,0
14235,3,3,0,0
14236,3,3,0,0
14237,1,3,0,1
14238,1,3,0,1
14239,1,3,0,1
14240,3,3,0,0
14241,1,3,0,1
14242,1,3,0,1
14243,1,3,0,1
14244,3,3,0,1
14245,3,3,4,0
14246,3,3,0,0
14247,3,3,0,0
14248,3,1,4,0
14249,3,3,0,0
14250,3,3,0,0
14251,1,3,0,1
14252,1,3,0,1
14253,1,3,0,1
14254,1,3,0,1
14255,1,3,0,1
14256,1,3,0,1
14257,1,3,0,1
14258,1,3,0,1
14259,3,3,0,1
14260,3,3,0,1
14261,1,3,0,1
14262,1,3,0,1
14263,3,3,0,1
14264,3,3,0,1
14265,3,3,0,1
14266,3,3,0,1
14267,1,3,0,1
14268,1,3,0,1
14269,1,3,0,1
14270,1,3,0,1
14271,3,3,0,0
14272,3,3,0,0
14273,3,3,0,0
14274,3,3,0,0
14275,3,3,0,0
14276,3,3,0,1
14277,1,3,0,1
14278,3,3,0,1
14280,1,3,0,1
14281,1,3,0,1
14282,3,3,0,1
14283,1,3,0,1
14284,3,3,0,1
14285,3,3,0,1
14286,1,3,0,1
14287,1,3,0,1
14288,3,3,0,0
14289,3,3,0,0
14290,3,1,4,0
14291,3,3,0,0
14292,3,3,0,0
14293,3,3,4,0
14294,1,3,0,1
14295,1,3,0,1
14296,1,3,0,1
14297,1,3,0,1
14298,3,3,0,1
14299,1,3,0,1
14300,1,3,0,1
14301,3,3,0,0
14302,3,3,0,0
14303,3,3,0,0
14304,3,3,0,1
14305,1,3,0,1
14306,3,3,0,1
14307,1,3,0,1
14308,1,3,0,1
14309,3,3,0,1
14310,3,3,0,1
14311,1,3,0,1
14312,3,3,0,1
14313,1,3,0,1
14314,3,3,0,0
14315,1,3,0,1
14316,3,3,0,0
14317,3,1,4,0
14318,3,3,0,0
14319,3,3,0,0
14320,3,3,4,0
14321,1,3,0,1
14322,1,3,0,1
14323,1,3,0,1
14324,1,3,0,1
14325,1,3,0,1
14326,3,3,0,1
14327,1,3,0,1
14328,1,3,0,1
14329,3,3,0,0
14330,3,3,0,0
14331,3,3,0,0
14332,1,3,0,1
14333,1,3,0,1
14334,3,3,0,0
14335,3,3,0,0
14336,3,3,0,0
14337,3,3,0,0
14338,3,3,0,0
14339,3,3,0,0
14340,3,3,0,1
14341,1,3,0,1
14342,3,3,0,1
14343,3,3,0,1
14344,1,3,0,1
14345,1,3,0,1
14346,3,3,0,1
14347,3,3,0,1
14348,1,3,0,1
14349,1,3,0,1
14350,1,3,0,1
14351,1,3,0,1
14352,1,3,0,1
14353,3,3,4,0
14354,3,3,0,0
14355,3,3,0,0
14356,3,1,4,0
14357,3,3,0,0
14358,3,3,0,0
14359,1,3,0,1
14360,1,3,0,1
14361,3,3,0,1
14362,1,3,0,1
14363,1,3,0,1
14364,1,3,0,1
14365,1,3,0,1
14366,1,3,0,1
14367,1,3,0,1
14368,1,3,0,1
14369,1,3,0,1
14370,1,3,0,1
14371,3,3,4,0
14372,3,3,0,0
14373,1,3,0,1
14374,3,3,0,0
14375,3,3,0,0
14376,3,3,0,0
14377,3,3,0,0
14378,3,3,0,0
14379,1,3,0,1
14380,1,3,0,1
14381,1,3,0,1
14382,1,3,0,1
14383,1,3,0,1
14384,1,3,0,1
14385,1,3,0,1
14386,3,3,0,0
14387,3,3,0,1
14388,1,3,0,1
14389,3,3,0,0
14390,3,1,4,0
14391,3,3,0,0
14392,3,3,0,0
14393,1,3,0,1
14394,1,3,0,1
14395,1,3,0,1
14396,1,3,0,1
14397,1,3,0,1
14398,1,3,0,1
14399,1,3,0,1
14400,1,3,0,1
14401,3,3,0,0
14402,3,3,0,0
14403,3,3,0,0
14404,3,3,0,0
14405,3,3,0,0
14406,3,3,0,0
14407,1,3,0,1
14408,1,3,0,1
14409,3,3,0,1
14410,3,3,0,1
14411,1,3,0,1
14412,3,3,0,1
14413,3,3,0,1
14414,1,3,0,1
14415,3,3,0,1
14416,1,3,0,1
14417,3,3,4,0
14418,3,3,0,0
14419,3,3,0,0
14420,1,3,0,1
14421,3,3,0,0
14422,3,1,4,0
14423,1,3,0,1
14424,3,3,0,1
14425,3,3,0,1
14426,1,3,0,1
14427,3,3,0,0
14428,1,3,0,1
14429,3,3,0,0
14430,3,3,4,0
14431,3,3,0,0
14432,3,3,0,1
14433,1,3,0,1
14434,1,3,0,1
14435,1,3,0,1
14436,1,3,0,1
14437,3,3,0,0
14438,3,3,0,1
14439,3,3,4,0
14440,1,3,0,1
14441,1,3,0,1
14442,1,3,0,1
14443,1,3,0,1
14444,1,3,0,1
14445,1,3,0,1
14446,1,3,0,1
14447,1,3,0,1
14448,1,3,0,1
14449,1,3,0,1
14450,1,3,0,1
14451,1,3,0,1
14452,1,3,0,1
14453,3,3,0,0
14454,3,3,0,0
14455,3,3,4,0
14456,3,3,0,0
14457,1,3,0,1
14458,1,3,0,1
14459,1,3,0,1
14460,1,3,0,1
14461,1,3,0,1
14462,1,3,0,1
14463,1,3,0,1
14464,3,3,0,1
14465,3,3,0,1
14466,3,3,0,0
14467,3,3,0,0
14468,3,3,0,0
14469,3,3,4,0
14470,3,3,4,0
14471,1,3,0,1
14472,1,1,0,1
14473,1,1,0,1
14474,1,3,0,1
14475,1,3,0,1
14476,1,1,0,1
14477,1,1,0,1
14478,1,3,0,1
14479,3,3,4,0
14480,3,3,4,0
14481,1,3,0,1
14482,1,1,0,1
14483,1,3,0,1
14484,1,3,0,1
14485,1,3,0,1
14486,1,3,0,1
14487,1,3,0,1
14488,1,3,0,1
14489,1,3,0,1
14490,1,3,0,1
14491,1,3,0,1
14492,1,3,0,1
14493,1,3,0,1
14494,1,1,0,1
14495,1,1,0,1
14496,1,3,0,1
14497,1,3,0,1
14498,1,1,0,1
14499,1,1,0,1
14500,1,3,0,1
14501,1,3,0,1
14502,3,3,4,0
14503,1,3,0,1
14504,1,3,0,1
14505,1,1,0,1
14506,1,3,0,1
14507,1,3,0,1
14508,1,1,0,1
14509,1,1,0,1
14510,1,3,0,1
14511,1,3,0,1
14512,1,3,0,1
14513,1,3,0,1
14514,1,3,0,1
14515,1,3,0,1
14516,1,3,0,1
14517,1,3,0,1
14518,1,3,0,1
14519,1,3,0,1
14520,1,3,0,1
14521,1,3,0,1
14522,1,3,0,1
14523,1,3,0,1
14524,1,3,0,1
14525,1,1,0,1
14526,3,3,0,0
14527,1,3,0,1
14528,1,3,0,1
14529,3,3,4,0
14530,3,3,4,0
14531,3,3,0,0
14532,3,3,4,0
14533,3,3,0,0
14534,3,3,0,0
14535,3,3,0,1
14536,1,3,0,1
14537,1,3,0,1
14538,1,3,0,1
14539,1,3,0,1
14540,1,3,0,1
14541,1,3,0,1
14542,1,3,0,1
14543,3,3,0,1
14544,3,3,0,0
14545,3,3,0,0
14546,3,3,4,0
14547,3,3,0,1
14548,1,3,0,1
14549,1,3,0,1
14550,1,3,0,1
14551,1,1,0,1
14552,1,1,0,1
14553,1,3,0,1
14554,1,3,0,1
14555,1,1,0,1
14556,1,1,0,1
14557,1,3,0,1
14558,1,3,0,1
14559,1,3,0,1
14560,1,3,0,1
14561,1,3,0,1
14562,1,1,0,1
14563,1,3,0,1
14564,1,3,0,1
14565,1,3,0,1
14566,1,3,0,1
14567,1,3,0,1
14568,1,3,0,1
14569,1,3,0,1
14570,1,3,0,1
14571,1,3,0,1
14572,3,3,0,0
14573,3,3,4,0
14574,3,3,4,0
14575,1,3,0,1
14576,1,3,0,1
14577,1,3,0,1
14578,1,3,0,1
14579,1,3,0,1
14580,1,3,0,1
14581,1,3,0,1
14582,1,3,0,1
14583,1,3,0,1
14584,1,3,0,1
14585,1,3,0,1
14586,1,3,0,1
14587,1,3,0,1
14588,1,3,0,1
14589,1,3,0,1
14590,1,3,0,1
14591,1,3,0,1
14592,1,3,0,1
14593,1,3,0,1
14594,1,3,0,1
14595,1,3,0,1
14596,1,3,0,1
14597,1,3,0,1
14598,1,3,0,1
14599,1,3,0,1
14600,1,1,0,1
14601,1,1,0,1
14602,1,3,0,1
14603,1,3,0,1
14604,1,3,0,1
14605,1,3,0,1
14606,1,3,0,1
14607,1,3,0,1
14608,1,3,0,1
14609,1,3,0,1
14610,1,3,0,1
14611,1,3,0,1
14612,1,1,0,1
14613,1,1,0,1
14614,1,3,0,1
14615,1,3,0,1
14616,1,3,0,1
14617,1,3,0,1
14618,1,1,0,1
14619,1,1,0,1
14620,1,3,0,1
14621,3,3,4,0
14622,3,3,4,0
14623,1,3,0,1
14624,3,3,0,0
14625,3,3,4,0
14626,1,1,0,1
14627,1,3,0,1
14628,1,3,0,1
14629,1,1,0,1
14630,1,1,0,1
14631,1,3,0,1
14632,3,3,4,0
14633,3,3,4,0
14634,3,3,0,0
14635,3,3,0,0
14636,3,3,4,0
14637,3,3,0,0
14638,1,3,0,1
14639,1,3,0,1
14640,3,3,4,0
14641,1,3,0,1
14642,3,3,0,0
14643,3,3,0,0
14644,3,3,0,0
14645,3,3,0,0
14646,1,3,0,1
14647,1,3,0,1
14648,1,3,0,1
14649,1,3,0,1
14650,1,3,0,1
14651,1,3,0,1
14652,1,3,0,1
14653,1,3,0,1
14654,1,1,0,1
14655,1,3,0,1
14656,1,3,0,1
14657,1,3,0,1
14658,1,3,0,1
