antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, As_=Medium chemistry value",Zn_=Low chemistry value,0.03999074020487297,0.8680904522613067,1.6973786267537758,0.01643044577524711,3.703825452861859
"workpiece_weight_tonn=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03999074020487297,0.6362799263351749,1.5616876203331658,0.01438335260430951,1.6291897459490228
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, As_=Low chemistry value",Zn_=Low chemistry value,0.03443486312865328,0.7531645569620252,1.4726638429044736,0.0110521588580447,1.9793346302982269
"As_=Low chemistry value, workpiece_weight_tonn=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03443486312865328,0.5016863406408094,1.2313406647631457,0.006469520868737751,1.1891486482079858
"workpiece_weight_tonn=Low, Mg_=Low chemistry value",Ca_=Low chemistry value,0.06939058973320215,0.5512643678160919,1.2770206477402135,0.015052713633865664,1.2664916381962752
"workpiece_weight_tonn=Low, Ca_=Low chemistry value",Mg_=Low chemistry value,0.06939058973320215,0.5543226999537678,1.3605315245030047,0.018388030451416917,1.3295920935373784
"workpiece_weight_tonn=Low, Ca_=Low chemistry value",Al_=Low chemistry value,0.06423982869379015,0.5131761442441054,1.37475513122386,0.01751163162454089,1.287353734891208
"workpiece_weight_tonn=Low, Ca_=Low chemistry value",Nb_=Low chemistry value,0.0716476647954164,0.572353213129912,1.1110764149726717,0.007162752839852432,1.1338002230484432
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Nb_=Low chemistry value",Ca_=Low chemistry value,0.030557323919208287,0.5253731343283582,1.2170428191526614,0.005449477721583839,1.1974036175078555
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Mg_=Low chemistry value",Ca_=Low chemistry value,0.04485213264656519,0.5783582089552238,1.3397843534706144,0.011375004383065927,1.3478738066106126
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Ca_=Low chemistry value",Mg_=Low chemistry value,0.04485213264656519,0.6981981981981982,1.7136600378787878,0.018678835927757237,1.963437629837962
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Ca_=Low chemistry value",Al_=Low chemistry value,0.04485213264656519,0.6463719766472059,1.7315754084476078,0.018949632283167202,1.7722422080680327
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Ca_=Low chemistry value",Nb_=Low chemistry value,0.04068522483940043,0.6333333333333334,1.2294536194435086,0.007593106360123503,1.3223618791070615
"workpiece_weight_tonn=Low, Ca_=Low chemistry value, Nb_=Low chemistry value",Al_=Low chemistry value,0.04068522483940043,0.5678513731825525,1.5212254073211358,0.013940191103047877,1.4502290879804938
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.05903119393483419,0.8507089241034195,1.6633924974066974,0.023542760491214336,3.2725997683111308
"workpiece_weight_tonn=Low, Mg_=Low chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.05903119393483419,0.5477980665950591,1.2689908557039853,0.012512975407494173,1.2567834941402516
"workpiece_weight_tonn=Low, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.05903119393483419,0.9586466165413533,2.352905523752563,0.03394255635932819,14.32939616665524
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Ca_=Low chemistry value",Zn_=Low chemistry value,0.03819665489901036,0.5945945945945946,1.16261174606767,0.005342475480813499,1.2051391862955032
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Zn_=Low chemistry value",Ca_=Low chemistry value,0.03819665489901036,0.5213270142180095,1.2076698590525523,0.006568263569465535,1.1872822214798597
"workpiece_weight_tonn=Low, Ca_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03819665489901036,0.6203007518796992,1.661732820423151,0.015210616211224322,1.6505550433508538
"workpiece_weight_tonn=Low, Al_=Low chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03796516002083454,0.9939393939393939,2.4395282369146005,0.02240265926911089,97.77388737774115
