DBSCAN,count,mean,std,min,25%,50%,75%,max
142,6.0,0.007924901656545169,0.0327320892883991,-0.024518281,-0.02140291875,0.007888109469635501,0.03688112298481775,0.040912606
143,6.0,0.007071327333333332,0.03276016954119293,-0.025401289,-0.02227764825,0.007021658,0.03608089675,0.040062711
144,12.0,0.006649139122614493,0.031232451275018575,-0.025942131,-0.023538694,0.006613267235686952,0.036378912,0.039764695
145,6.0,0.0014531894123288671,0.03294147756818183,-0.031118765,-0.0281137785,0.001701535236986601,0.0305648563684933,0.034301084
146,6.0,-0.0011829571822542181,0.032987571933920365,-0.033767789,-0.030795915,-0.0009750825000000019,0.027976539679856024,0.031729323
147,6.0,-9.292231699317005e-06,0.03297100870111129,-0.032575728,-0.0296121325,0.00021145970618334856,0.029132728251169724,0.032877234
148,6.0,0.0002740058976926328,0.03296345666258542,-0.032310826,-0.02930583975,0.0004984371930778983,0.02940866809653895,0.033153174
149,6.0,0.0008608381905417009,0.03296174548329886,-0.031736871,-0.028720846499999998,0.0011110236642459526,0.029990901332122975,0.0337271288147583
150,6.0,-0.010511567999999999,0.04300372804516491,-0.074750394,-0.0235856035,-0.0201639485,0.02156921325,0.041254771
151,8.0,-0.010082481125,0.021529310728018735,-0.028745681,-0.028635305,-0.016692622999999997,0.004952108,0.019323062
152,8.0,-0.009795503625000002,0.02152580562862156,-0.028458704,-0.028342809,-0.0164166835,0.0052390860000000004,0.01961004
153,8.0,-0.009497488518150025,0.02152580563530896,-0.028160689,-0.028044793999999998,-0.016118668,0.005537100981849975,0.0199080549273999
154,8.0,-0.009206371674440625,0.021507688004779858,-0.027873711,-0.027730222,-0.015815134,0.005818560075559375,0.0201729573022375
155,8.0,-0.0089097365,0.021509034963562736,-0.027575696,-0.027437726,-0.015522638,0.006116575,0.020470972
156,8.0,-0.0086117210885945,0.021505579643303525,-0.027299756,-0.027123154,-0.0152246225,0.0064145901614055005,0.020768987645622
157,8.0,-0.009589928249999997,0.030164891042450733,-0.029054734,-0.02893607975,-0.023618716499999998,-0.000456315,0.0584072
158,8.0,-0.011718805116685826,0.030188286605632744,-0.031184991,-0.031082893,-0.025765529500000002,-0.002597609,0.0563431690665134
159,40.0,-0.010751635642504696,0.02858920276420585,-0.030875938,-0.0301750505,-0.0246893635,-0.001681489,0.0580981472998121
160,8.0,-0.010199755733985013,0.030163936589691957,-0.029661802,-0.029543147750000002,-0.0242257845,-0.001074421,0.0578001321281199
161,12.0,0.040767277287909166,0.024537108349105337,0.0152833009666945,0.015683413684334575,0.03495782109785775,0.068597663,0.075162275
162,6.0,0.04031289619728565,0.025761250537892168,0.014941135399196,0.019265114838388428,0.034494242,0.0605015845,0.07458832
163,80.0,-0.053749706012499995,0.0067354573115252754,-0.066803322,-0.05544011425,-0.0506553155,-0.049308728,-0.0475979
164,8.0,-0.0593832965,0.007079692810168531,-0.070809971,-0.06021387575,-0.055859543,-0.05502896375,-0.055004129
165,32.0,-0.05396762971875001,0.010320203043964101,-0.074750394,-0.06172878625,-0.047603419,-0.046262351,-0.045434531
166,8.0,-0.058762431625,0.0070684325777798825,-0.07016979,-0.0595985295,-0.0552469565,-0.0544246555,-0.054374986
167,16.0,-0.05799876775,0.0068427521704532345,-0.06957376,-0.05892799575,-0.054474324500000004,-0.053734805,-0.05343679
168,8.0,-0.0517342405,0.007028098954050518,-0.063072614,-0.052575857749999996,-0.0483263815,-0.047366111,-0.047266772
169,56.0,-0.05685430676785714,0.006745477175589358,-0.069871775,-0.05860790525,-0.053475422,-0.052559300749999996,-0.051273421
170,8.0,-0.056605960749999996,0.007088428554104313,-0.068039534,-0.0574931075,-0.0530946245,-0.05224197025,-0.052167466
171,8.0,-0.05265863949999999,0.0070496157634198755,-0.064032885,-0.053511294,-0.049176277000000004,-0.048304307,-0.048238081
172,8.0,-0.054477083625,0.007065833973067924,-0.065876164,-0.055346294500000004,-0.0509754055,-0.050103435,-0.050070322
173,8.0,-0.054753024,0.010600781338384112,-0.074750394,-0.062697336,-0.0485029835,-0.04700187,-0.046869419
174,8.0,-0.05906734525,0.0070714666398497515,-0.070478843,-0.059899304,-0.055561528,-0.0547226705,-0.054673001
175,30.0,-0.05657882653333334,0.006784760045178027,-0.066726059,-0.0653684345,-0.0524047745,-0.051670774,-0.050666353
176,6.0,-0.055447472666666664,0.007283762983085399,-0.064860705,-0.061416974,-0.0509809245,-0.0507270595,-0.050324187
177,12.0,-0.05499677075000001,0.006945348090624155,-0.06456269,-0.06422880225,-0.0505394205,-0.0501669015,-0.049717119
178,6.0,-0.053918765333333334,0.007288091248836215,-0.063337516,-0.0598855075,-0.0494577355,-0.0492121495,-0.048767886
179,6.0,-0.052997125833333325,0.0072796707441583775,-0.062388283,-0.0589611085,-0.048541614999999996,-0.0483291415,-0.047818652
