PC1,PC2,Cluster
0.23691601933312217,1.3419406098154651,2
-1.6684766433481633,-1.5018229696942853,1
-4.4373917442919355,-4.1401440237520974,3
-1.552934270354954,-0.5253720083258367,1
2.7290408529721257,1.369219202394963,2
0.7723854327570231,1.1136964858737923,2
0.9777649612821181,0.7141584934462384,2
3.0739954049137515,-0.2991595838775336,2
2.326063203839022,1.3715888357490844,2
1.953958195785575,0.06800558264918469,2
2.9848060339979225,1.0477531030698166,2
-0.42175742074952227,2.4683045046936747,2
-5.88467057290878,0.3305125307576562,3
-0.4288737346201278,-0.4867551844081246,1
-4.402253702128106,0.06292480183273513,3
1.5001417762929972,0.4119996981372456,2
1.5852879060099596,0.06570553602050974,2
-2.2619842202082285,0.5605936026321013,1
1.9099658317190218,1.3387268214471402,2
-6.314449023694888,1.1728961664966493,3
-0.7596100917268116,-0.7796519401027153,1
3.095160646159662,-0.04405600769701279,2
-0.6631471914366208,0.31356591046678006,2
-5.7428830985679244,1.231968370486058,3
2.185299218840734,0.6914013412513302,2
-1.638186601026137,0.5040863916854654,1
2.2809402011069055,-0.0717790884365353,2
-0.20006783459163038,0.7662775092929454,2
1.021614724532515,1.4215067957111691,2
3.384978700782118,0.6511023976012638,2
1.6643546238675557,0.5554421941227301,2
3.5021908350951345,1.478827039189468,2
-2.4777450910252563,0.5813875503867313,1
-4.7909897091786044,-0.4012401573484523,3
2.4956161173797424,-0.020399302042158535,2
1.459196192893884,1.252197772543388,2
-0.13066662887243422,0.8912847805474563,2
2.2500852378883645,0.6947568214950132,2
1.0479551396214688,1.275021046039478,2
-1.3542094108813523,-0.00044747336066325305,1
5.716201650916622,-5.994952161120024,0
0.4082577080420007,1.6328971368233833,2
0.09038452272243827,0.39705981320122646,2
0.021244219228407135,1.001980410462058,2
-1.3750709596258632,0.7993425153162135,1
1.7082557368571167,1.6260555675015782,2
2.6714510120119668,-1.5159909481328084,2
0.685704500766294,0.7000426463771271,2
1.530391144623734,-0.5636572039328949,2
-4.458557856087767,0.0846601712347058,3
-7.331957041640164,1.3029053782862707,3
-5.915252216405696,1.9669672183178561,3
2.081603291916976,0.7587529849065556,2
1.9635684017869053,1.2609410515728097,2
6.222059203999148,-6.575290353212511,0
2.9617706940490405,-8.458177881288147,0
-0.865219779428052,-0.30469668049244564,1
1.5862846329052294,0.9703275359847863,2
1.1492056723512474,0.6490632511438861,2
-2.150188340548788,0.8058559823061547,1
1.7394063013606729,0.26696944218613156,2
3.637621321089095,1.393701975411477,2
-0.22421948892643404,1.0101035133999687,2
2.4266983563448576,0.098471668276954,2
2.696527681058172,2.1646401219843057,2
-2.2710124590184417,0.8657516752211348,1
4.427259524613585,1.1292556878995388,2
-2.021742005113056,0.01789224510239082,1
1.94479964803071,0.41904534478403954,2
5.217072966505446,1.8370385799752793,2
1.8495842071957156,-0.19466682108381378,2
1.5052178803038798,1.393671611158493,2
-0.5091921663265582,-0.193087354874991,1
0.9184938382313348,-0.6965122850856631,2
0.03924036554138338,0.8655173447252962,2
-5.724759620137188,-0.03967583479176154,3
-2.992077428863341,-13.353821386556415,1
2.263492511458053,0.8645585419517424,2
2.0172936414327043,1.454472969548451,2
