KMeans,Hierarchical,DBSCAN,GMM,IsolationForest,LOF,OneClassSVM,time_temperature_measurement2,count
1,0,321,1,1,1,1,3:27:00,7
1,0,322,1,1,1,1,12:26:00,7
1,0,323,1,1,1,1,15:22:00,7
1,0,324,1,1,1,1,17:30:00,7
1,0,325,1,1,1,1,13:54:00,7
1,0,326,2,1,1,1,10:01:00,7
1,0,327,1,1,1,1,2:30:00,8
1,0,328,1,1,1,1,1:49:00,8
1,0,329,1,1,1,-1,1:05:00,8
1,0,330,1,1,1,1,7:44:00,8
1,0,331,1,1,1,1,8:23:00,8
1,0,331,1,1,1,1,12:27:00,8
1,0,331,1,1,1,1,9:43:00,8
1,0,331,1,1,1,1,9:04:00,8
1,0,331,1,1,1,1,10:25:00,8
1,0,331,1,1,1,1,11:05:00,8
1,0,331,1,1,1,1,11:45:00,8
1,0,331,1,1,1,1,4:00:00,6
1,0,332,1,1,1,1,13:07:00,8
1,0,333,1,1,1,1,14:26:00,8
1,0,334,1,1,1,1,15:08:00,8
1,0,335,1,1,1,1,19:10:00,8
1,0,336,2,1,1,1,19:50:00,8
1,0,337,2,1,-1,1,21:50:00,7
1,0,337,2,1,1,1,21:50:00,1
1,0,338,1,1,1,1,22:34:00,8
1,0,339,1,1,1,1,19:18:00,7
1,0,340,2,1,1,-1,12:10:00,1
1,0,340,2,1,1,1,12:10:00,6
1,0,341,2,1,1,1,10:40:00,7
1,0,341,2,1,1,1,11:25:00,7
1,0,342,2,1,-1,1,9:55:00,6
1,0,342,2,1,1,1,9:55:00,1
1,0,343,1,1,-1,1,9:12:00,6
1,0,343,1,1,1,1,9:12:00,1
1,0,344,1,1,1,1,8:27:00,7
1,0,345,2,-1,1,-1,11:15:00,6
1,0,346,2,-1,1,-1,15:45:00,4
1,0,346,2,-1,1,1,15:45:00,4
1,0,347,2,-1,1,-1,6:05:00,8
1,0,347,2,-1,1,1,6:05:00,1
1,0,350,2,-1,-1,-1,13:40:00,9
1,0,351,2,-1,1,-1,14:40:00,5
1,0,351,2,-1,1,1,14:40:00,3
1,0,352,2,-1,1,-1,8:50:00,3
1,0,352,2,-1,1,-1,8:00:00,1
1,0,352,2,-1,1,1,8:00:00,8
1,0,352,2,-1,1,1,8:50:00,6
1,0,354,2,-1,1,-1,16:45:00,2
1,0,354,2,-1,1,1,16:45:00,7
1,0,356,2,-1,1,-1,17:50:00,5
1,0,356,2,-1,1,1,17:50:00,4
1,0,357,2,-1,1,-1,10:00:00,3
1,0,357,2,-1,1,1,7:00:00,9
1,0,357,2,-1,1,1,10:00:00,3
1,0,358,2,-1,1,-1,19:32:00,9
1,0,359,2,-1,1,-1,18:41:00,9
1,0,360,2,1,-1,-1,12:27:00,5
1,0,361,1,1,1,1,4:49:00,5
1,0,362,1,1,1,1,3:25:00,5
1,0,363,1,1,-1,1,0:52:00,4
1,0,363,1,1,1,1,0:52:00,1
1,0,365,2,1,-1,1,18:53:00,5
1,0,370,1,1,1,1,6:40:00,7
1,0,371,1,1,1,1,18:51:00,7
1,0,372,2,1,1,-1,19:31:00,6
1,0,372,2,1,1,1,19:31:00,1
1,0,373,1,1,1,1,21:05:00,7
1,0,374,1,1,1,1,21:48:00,7
1,0,375,1,1,1,1,22:27:00,7
1,0,375,1,1,1,1,23:08:00,7
1,0,376,1,1,1,1,23:47:00,7
1,0,376,1,1,1,1,2:35:00,6
1,0,376,1,1,1,1,0:32:00,6
1,0,376,1,1,1,1,3:20:00,6
1,0,376,1,1,1,1,1:54:00,6
1,0,376,1,1,1,1,16:55:00,5
1,0,376,1,1,1,1,18:15:00,5
1,0,376,1,1,1,1,18:57:00,5
1,0,377,2,1,1,-1,20:15:00,1
1,0,377,2,1,1,1,0:00:00,9
1,0,377,2,1,1,1,23:15:00,9
1,0,377,2,1,1,1,22:30:00,9
1,0,377,2,1,1,1,20:58:00,9
1,0,377,2,1,1,1,20:15:00,8
1,0,378,2,1,1,1,21:43:00,9
1,0,379,2,1,-1,-1,19:30:00,9
1,0,380,2,1,1,1,7:25:00,9
1,0,381,2,-1,-1,-1,14:35:00,9
1,0,382,1,1,-1,1,17:00:00,1
1,0,382,1,1,1,1,17:00:00,7
1,0,383,2,1,1,1,17:52:00,8
1,0,383,2,1,1,1,18:40:00,8
1,0,384,1,1,1,1,10:47:00,7
1,0,385,1,1,1,1,13:35:00,7
1,0,386,1,1,-1,1,15:32:00,1
1,0,386,1,1,1,1,15:32:00,6
1,0,387,1,1,1,1,12:54:00,7
1,0,388,1,1,1,1,4:47:00,7
1,0,389,1,1,1,1,23:11:00,7
1,0,390,1,1,1,1,18:22:00,7
1,0,391,1,1,1,1,3:24:00,10
1,0,392,1,1,1,1,9:32:00,10
1,0,393,1,1,-1,1,11:02:00,1
1,0,393,1,1,1,1,11:02:00,9
1,0,394,1,1,1,1,23:46:00,10
1,0,395,2,1,1,-1,11:48:00,1
1,0,395,2,1,1,1,11:48:00,9
1,0,396,1,1,1,1,0:02:00,10
1,0,397,1,1,1,1,14:18:00,10
1,0,398,1,1,1,1,16:19:00,10
1,0,399,2,1,1,1,19:43:00,10
1,0,400,1,1,1,1,22:27:00,10
1,0,401,1,1,1,1,23:10:00,10
1,0,402,1,1,1,1,20:48:00,6
1,0,403,1,1,1,1,22:10:00,6
1,0,404,1,1,1,1,3:59:00,6
1,0,405,1,1,1,1,3:14:00,6
1,0,406,1,1,1,1,1:45:00,6
1,0,407,1,1,1,1,0:53:00,6
1,0,408,1,1,1,1,13:10:00,6
1,0,409,2,1,-1,-1,6:54:00,6
1,0,410,1,1,-1,-1,6:11:00,6
1,0,411,1,1,1,1,2:30:00,6
1,0,412,1,1,1,1,20:55:00,9
1,0,413,1,1,1,1,21:30:00,9
1,0,414,1,1,1,1,0:19:00,9
1,0,415,2,1,1,1,15:40:00,9
1,0,416,1,1,-1,-1,6:51:00,9
1,0,417,1,1,1,1,20:10:00,9
1,0,418,1,1,-1,1,19:25:00,9
1,0,419,1,1,1,1,18:42:00,9
1,0,420,1,1,1,1,18:00:00,9
1,0,420,1,1,1,1,17:15:00,9
1,0,421,1,1,1,1,6:30:00,6
1,0,422,1,1,-1,1,22:24:00,2
1,0,422,1,1,1,1,22:24:00,4
1,0,423,1,1,1,1,21:43:00,6
1,0,424,1,1,1,1,21:02:00,6
1,0,425,1,1,-1,1,20:22:00,6
1,0,426,1,1,1,1,19:43:00,6
1,0,427,1,1,1,1,19:04:00,6
1,0,428,1,1,1,1,11:39:00,6
1,0,428,1,1,1,1,5:00:00,6
1,0,429,1,1,1,1,9:35:00,6
1,0,430,1,1,1,1,8:09:00,6
1,0,431,1,1,1,1,7:22:00,6
1,0,432,2,1,-1,1,5:00:00,6
1,0,433,1,1,1,-1,3:40:00,6
1,0,434,1,1,1,1,2:15:00,6
1,0,435,1,1,1,1,1:40:00,6
1,0,436,1,1,1,1,20:35:00,9
1,0,436,1,1,1,1,19:55:00,9
1,0,437,1,1,-1,1,18:25:00,9
1,0,438,1,1,1,1,19:10:00,9
1,0,439,1,1,1,1,21:30:00,9
1,0,440,1,1,1,1,22:55:00,9
1,0,440,1,1,1,1,1:45:00,9
1,0,441,2,1,1,1,16:50:00,9
1,0,442,1,1,1,1,7:41:00,9
1,0,443,1,1,1,1,5:32:00,9
1,0,444,2,1,1,1,9:20:00,9
1,0,445,1,1,1,1,0:01:00,9
1,0,446,1,1,1,1,0:20:00,9
1,0,447,1,1,1,-1,22:25:00,6
1,0,448,1,1,1,1,17:37:00,6
1,0,448,1,1,1,1,18:17:00,6
1,0,448,1,1,1,1,16:55:00,6
1,0,449,1,1,1,1,19:00:00,6
1,0,450,1,1,-1,-1,15:25:00,2
1,0,450,1,1,-1,1,15:25:00,4
1,0,451,1,1,1,1,23:05:00,6
1,0,452,1,1,1,1,19:40:00,6
1,0,453,1,1,1,1,16:10:00,6
1,0,454,1,1,1,1,21:36:00,6
1,0,454,1,1,1,1,20:10:00,6
1,0,455,1,1,1,1,23:40:00,6
1,0,456,1,1,1,1,22:59:00,6
1,0,457,1,1,1,1,22:17:00,6
1,0,457,1,1,1,1,20:54:00,6
1,0,458,1,1,1,1,18:44:00,6
1,0,458,1,1,1,1,17:53:00,6
1,0,459,1,1,1,1,12:15:00,6
1,0,460,1,1,1,1,13:00:00,6
1,0,461,1,1,1,1,14:25:00,6
1,0,462,2,1,1,1,16:40:00,6
1,0,463,2,1,1,1,19:24:00,6
1,0,464,1,1,-1,1,18:00:00,5
1,0,464,1,1,1,1,18:00:00,1
1,0,465,1,1,1,1,7:30:00,7
1,0,465,1,1,1,1,7:00:00,6
1,0,466,1,1,1,1,20:35:00,9
1,0,467,1,1,1,1,14:35:00,9
1,0,467,1,1,1,1,10:47:00,9
1,0,467,1,1,1,1,10:01:00,9
1,0,468,1,1,1,1,8:37:00,9
1,0,469,1,1,1,1,6:37:00,9
1,0,470,1,1,1,1,4:33:00,9
1,0,471,1,1,1,1,2:26:00,9
1,0,472,1,1,1,1,0:22:00,9
1,0,473,1,1,1,1,5:55:00,9
1,0,474,1,1,1,1,15:35:00,9
1,0,475,1,1,1,1,21:20:00,9
1,0,476,1,1,1,1,19:55:00,9
1,0,477,1,1,1,1,19:10:00,9
1,0,477,1,1,1,1,22:00:00,9
1,0,478,1,1,1,1,18:27:00,9
1,0,479,2,1,1,1,22:40:00,9
1,0,480,1,1,1,1,16:19:00,9
1,0,481,1,1,1,1,12:23:00,6
1,0,482,1,1,-1,-1,13:26:00,6
1,0,483,1,1,1,1,3:40:00,10
1,0,484,1,1,1,1,0:10:00,10
1,0,485,1,1,1,1,20:10:00,10
1,0,486,1,1,1,1,19:31:00,10
1,0,487,1,1,1,1,17:20:00,10
1,0,488,1,1,1,1,5:18:00,6
1,0,489,1,1,-1,1,11:51:00,6
1,0,490,1,1,1,1,12:06:00,7
1,0,490,1,1,1,1,19:15:00,6
1,0,491,1,1,1,1,20:40:00,6
1,0,491,1,1,1,1,21:20:00,6
1,0,491,1,1,1,1,22:00:00,6
1,0,491,1,1,1,1,22:40:00,6
1,0,491,1,1,1,1,19:59:00,6
1,0,492,1,1,1,1,23:20:00,6
1,0,492,1,1,1,1,0:01:00,6
1,0,493,1,1,1,1,17:10:00,8
1,0,494,1,1,1,1,17:50:00,8
1,0,495,2,1,-1,-1,16:30:00,8
1,0,496,1,1,1,1,14:30:00,8
1,0,497,1,1,1,1,11:05:00,8
1,0,498,1,1,1,-1,8:25:00,6
1,0,498,1,1,1,-1,9:05:00,2
1,0,498,1,1,1,1,9:05:00,6
1,0,498,1,1,1,1,8:25:00,2
1,0,499,1,1,1,1,15:10:00,8
1,0,500,1,1,1,1,7:44:00,8
1,0,501,1,1,1,1,19:53:00,8
1,0,502,1,1,1,-1,4:08:00,1
1,0,502,1,1,1,1,4:08:00,7
1,0,503,2,1,1,1,4:48:00,8
1,0,504,1,1,1,-1,6:10:00,8
1,0,505,1,1,1,1,3:25:00,8
1,0,506,1,1,1,1,20:50:00,7
1,0,507,1,1,1,1,18:42:00,7
1,0,508,1,1,1,1,14:43:00,7
1,0,508,1,1,1,1,17:05:00,6
1,0,509,1,1,1,1,16:16:00,6
1,0,510,1,1,1,1,15:30:00,7
1,0,511,2,1,1,1,13:13:00,7
1,0,512,1,1,1,1,11:13:00,7
1,0,513,2,1,-1,1,8:55:00,7
1,0,514,1,1,-1,1,22:45:00,2
1,0,514,1,1,1,1,22:45:00,5
1,0,515,1,1,1,1,3:55:00,7
1,0,515,1,1,1,1,1:50:00,7
1,0,516,1,1,1,1,23:25:00,7
1,0,517,1,1,1,1,20:30:00,7
1,0,518,1,1,1,1,18:55:00,7
1,0,519,1,1,1,1,0:25:00,7
1,0,520,1,1,1,-1,15:38:00,3
1,0,520,1,1,1,1,15:38:00,4
1,0,521,1,1,1,1,23:43:00,7
1,0,522,1,1,1,-1,22:05:00,7
1,0,523,2,1,1,1,19:45:00,7
1,0,524,1,1,1,1,19:00:00,7
1,0,525,1,1,1,1,16:15:00,7
1,0,527,1,1,1,1,14:11:00,7
1,0,528,1,1,1,1,6:08:00,7
1,0,529,1,1,1,1,9:26:00,7
1,0,530,1,1,1,1,6:40:00,6
1,0,531,1,1,1,1,6:00:00,6
1,0,532,1,1,1,1,20:29:00,6
1,0,532,1,1,1,1,19:49:00,6
1,0,533,1,1,1,1,21:47:00,6
1,0,534,1,1,1,1,12:10:00,6
1,0,535,1,1,1,1,12:50:00,6
1,0,536,2,1,-1,1,14:50:00,6
1,0,537,1,1,-1,1,16:30:00,6
1,0,538,1,1,1,1,17:55:00,6
1,0,539,1,1,1,1,18:05:00,8
1,0,539,1,1,1,1,16:31:00,8
1,0,539,1,1,1,1,19:35:00,5
1,0,540,1,1,1,1,18:50:00,8
1,0,540,1,1,1,1,17:19:00,8
1,0,541,1,1,1,1,20:30:00,8
1,0,542,1,1,1,1,21:15:00,8
1,0,543,1,1,-1,1,22:50:00,8
1,0,544,1,1,-1,1,23:45:00,8
1,0,545,1,1,1,1,19:40:00,8
1,0,546,1,1,1,1,0:28:00,9
1,0,547,1,1,-1,1,7:50:00,1
1,0,547,1,1,1,1,7:50:00,8
1,0,548,1,1,1,1,8:30:00,9
1,0,549,1,1,1,1,15:45:00,8
1,0,550,1,1,1,1,15:00:00,9
1,0,551,2,1,-1,1,13:05:00,3
1,0,551,2,1,1,1,13:05:00,6
1,0,552,2,1,1,-1,11:35:00,8
1,0,552,2,1,1,1,11:35:00,1
1,0,553,2,1,-1,1,10:45:00,9
1,0,554,2,1,-1,1,10:00:00,9
1,0,555,1,1,1,1,9:15:00,9
1,0,574,1,1,1,1,16:20:00,7
1,0,576,1,1,1,1,21:22:00,7
1,0,579,2,1,1,-1,21:25:00,3
1,0,579,2,1,1,1,21:25:00,3
1,0,580,1,1,-1,-1,19:20:00,6
1,0,581,1,1,1,1,1:13:00,6
1,0,582,1,1,1,1,10:00:00,6
1,0,583,1,1,1,1,8:00:00,6
1,0,584,1,1,1,1,7:19:00,6
1,0,585,1,1,1,1,4:38:00,6
1,0,586,1,1,1,1,1:25:00,7
1,0,587,1,1,-1,-1,2:00:00,7
1,0,588,2,1,1,1,18:36:00,7
1,0,588,2,1,1,1,19:25:00,7
1,0,588,2,1,1,1,20:09:00,7
1,0,588,2,1,1,1,20:55:00,7
1,0,588,2,1,1,1,16:19:00,7
1,0,588,2,1,1,1,14:04:00,7
1,0,588,2,1,1,1,14:48:00,7
1,0,589,1,1,-1,1,21:42:00,1
1,0,589,1,1,1,1,21:42:00,6
1,0,590,2,1,1,-1,22:30:00,2
1,0,590,2,1,1,1,22:30:00,5
1,0,591,1,1,1,1,0:01:00,7
1,0,592,2,1,1,1,17:49:00,7
1,0,592,2,1,1,1,17:05:00,7
1,0,593,2,1,-1,-1,15:35:00,7
1,0,594,1,1,1,1,7:45:00,6
1,0,595,1,1,1,1,7:05:00,6
1,0,596,2,1,-1,1,4:20:00,6
1,0,597,1,1,-1,-1,22:30:00,6
1,0,598,1,1,1,1,20:34:00,6
1,0,598,1,1,1,1,19:55:00,6
1,0,598,1,1,1,1,19:13:00,6
1,0,598,1,1,1,1,17:50:00,6
1,0,598,1,1,1,1,17:08:00,6
1,0,598,1,1,1,1,19:35:00,6
1,0,598,1,1,1,1,1:00:00,5
1,0,599,1,1,1,1,18:32:00,6
1,0,600,2,1,1,1,8:25:00,6
1,0,601,1,1,1,1,8:27:00,5
1,0,601,1,1,1,1,9:07:00,5
1,0,601,1,1,1,1,13:14:00,5
1,0,601,1,1,1,1,10:30:00,5
1,0,601,1,1,1,1,17:45:00,5
1,0,601,1,1,1,1,17:00:00,5
1,0,601,1,1,1,1,15:15:00,5
1,0,601,1,1,1,1,15:23:00,5
1,0,601,1,1,1,1,14:41:00,5
1,0,601,1,1,1,1,13:58:00,5
1,0,601,1,1,1,1,12:35:00,5
1,0,601,1,1,1,1,11:55:00,5
1,0,601,1,1,1,1,11:15:00,5
1,0,601,1,1,1,1,9:55:00,5
1,0,602,1,1,1,1,0:30:00,6
1,0,602,1,1,1,1,1:12:00,6
1,0,602,1,1,1,1,1:56:00,6
1,0,602,1,1,1,1,3:16:00,6
1,0,602,1,1,1,1,12:45:00,6
1,0,602,1,1,1,1,13:25:00,6
1,0,602,1,1,1,1,14:05:00,6
1,0,602,1,1,1,1,14:50:00,6
1,0,602,1,1,1,1,15:30:00,6
1,0,602,1,1,1,1,16:10:00,6
1,0,602,1,1,1,1,23:52:00,5
1,0,603,1,1,1,1,5:20:00,6
1,0,603,1,1,1,1,8:40:00,6
1,0,603,1,1,1,1,10:00:00,6
1,0,603,1,1,1,1,21:10:00,5
1,0,603,1,1,1,1,22:29:00,5
1,0,603,1,1,1,1,21:50:00,5
1,0,604,2,1,-1,-1,4:24:00,5
1,0,605,1,1,1,1,7:06:00,5
1,0,606,1,1,1,1,7:52:00,5
1,0,607,1,1,-1,1,18:24:00,2
1,0,607,1,1,1,1,18:24:00,3
1,0,608,2,-1,1,-1,19:11:00,1
1,0,608,2,1,1,-1,19:11:00,4
1,0,609,1,1,1,-1,21:00:00,5
1,0,610,1,1,1,1,20:23:00,6
1,0,611,1,1,1,1,21:48:00,6
1,0,611,2,1,1,1,22:31:00,6
1,0,612,1,1,1,1,19:00:00,6
1,0,613,1,1,1,1,18:15:00,6
1,0,613,1,1,1,1,17:31:00,6
1,0,614,1,1,1,1,8:00:00,6
1,0,614,1,1,1,1,6:00:00,6
1,0,615,1,1,1,1,2:35:00,6
1,0,616,1,1,1,-1,4:00:00,6
1,0,617,1,1,1,1,4:40:00,6
1,0,618,1,1,1,-1,6:40:00,6
1,0,619,1,1,1,1,7:20:00,6
1,0,620,1,1,1,1,10:40:00,6
1,0,620,1,1,1,1,11:23:00,6
1,0,620,1,1,1,1,12:00:00,6
1,0,620,1,1,1,1,9:20:00,6
1,0,621,1,1,1,1,16:50:00,6
1,0,622,1,1,1,1,4:34:00,4
1,0,622,1,1,1,1,5:11:00,4
1,0,623,1,1,1,1,12:45:00,4
1,0,623,1,1,1,1,18:55:00,4
1,0,624,1,1,1,1,20:17:00,6
1,0,624,1,1,1,1,4:40:00,4
1,0,624,1,1,1,1,3:58:00,4
1,0,624,1,1,1,1,2:30:00,4
1,0,624,1,1,1,1,1:50:00,4
1,0,625,1,1,1,1,21:39:00,6
1,0,625,1,1,1,1,1:07:00,4
1,0,626,1,1,1,1,1:40:00,6
1,0,627,1,1,1,1,2:20:00,6
1,0,627,2,1,1,1,3:05:00,6
1,0,628,1,1,1,1,8:23:00,6
1,0,628,1,1,1,1,9:45:00,6
1,0,629,1,1,1,1,6:15:00,6
1,0,630,1,1,1,1,7:00:00,6
1,0,631,1,1,1,1,7:42:00,6
1,0,632,1,1,1,1,18:55:00,6
1,0,632,1,1,1,1,17:29:00,6
1,0,632,1,1,1,1,18:10:00,6
1,0,633,1,1,1,1,7:16:00,5
1,0,634,1,1,1,1,22:51:00,5
1,0,635,2,1,1,1,19:11:00,5
1,0,636,1,1,1,1,21:25:00,5
1,0,637,1,1,1,1,20:45:00,5
1,0,638,1,1,1,1,19:55:00,5
1,0,639,1,1,1,1,18:20:00,5
1,0,640,1,1,1,1,3:51:00,4
1,0,640,1,1,1,1,6:57:00,4
1,0,640,1,1,1,1,6:12:00,4
1,0,640,1,1,1,1,5:23:00,4
1,0,640,1,1,1,1,4:40:00,4
1,0,641,1,1,1,1,6:16:00,5
1,0,641,1,1,1,1,4:50:00,5
1,0,641,1,1,1,1,4:10:00,5
1,0,641,1,1,1,1,3:25:00,5
1,0,641,1,1,1,1,2:50:00,5
1,0,641,1,1,1,1,5:35:00,5
1,0,642,1,1,-1,-1,18:42:00,5
1,0,643,1,1,1,-1,21:30:00,1
1,0,643,1,1,1,1,4:12:00,4
1,0,643,1,1,1,1,21:30:00,3
1,0,644,1,1,1,1,22:18:00,4
1,0,644,1,1,1,1,0:31:00,4
1,0,644,1,1,1,1,3:35:00,4
1,0,644,1,1,1,1,2:48:00,4
1,0,644,1,1,1,1,1:17:00,4
1,0,644,1,1,1,1,5:09:00,4
1,0,644,1,1,1,1,5:56:00,4
1,0,644,1,1,1,1,6:41:00,4
1,0,645,1,1,1,1,14:14:00,5
1,0,645,1,1,1,1,16:13:00,5
1,0,646,1,1,1,1,14:54:00,5
1,0,646,1,1,1,1,15:33:00,5
1,0,646,1,1,1,1,13:35:00,5
1,0,647,1,1,-1,-1,17:35:00,5
1,0,648,1,1,1,1,21:00:00,5
1,0,649,1,1,1,1,23:35:00,5
1,0,650,1,1,1,1,12:46:00,5
1,1,-1,0,-1,-1,-1,10:50:00,3
2,0,-1,1,1,-1,-1,17:51:00,1
2,0,134,1,1,-1,-1,17:51:00,5
2,0,282,1,1,-1,-1,7:46:00,7
2,2,-1,1,-1,1,-1,2:53:00,6
2,2,-1,1,-1,1,-1,1:25:00,6
2,2,-1,1,-1,1,-1,7:19:00,2
2,2,-1,1,-1,1,-1,5:49:00,2
2,2,-1,1,-1,1,1,6:34:00,6
2,2,-1,1,-1,1,1,5:04:00,6
2,2,-1,1,-1,1,1,4:21:00,6
2,2,-1,1,-1,1,1,3:37:00,6
2,2,-1,1,-1,1,1,2:10:00,6
2,2,-1,1,-1,1,1,0:35:00,6
2,2,-1,1,-1,1,1,5:49:00,4
2,2,-1,1,-1,1,1,7:19:00,4
2,2,-1,2,-1,1,-1,8:03:00,6
2,2,75,1,-1,1,-1,19:00:00,7
2,2,76,1,-1,1,1,19:49:00,7
2,2,77,1,-1,1,-1,21:30:00,2
2,2,77,1,-1,1,1,21:30:00,12
2,2,78,1,-1,1,1,23:04:00,7
2,2,79,1,-1,1,1,23:48:00,7
2,2,80,1,-1,1,-1,22:18:00,4
2,2,80,1,-1,1,1,22:18:00,3
2,2,81,1,-1,1,-1,18:14:00,5
2,2,81,1,-1,1,1,18:14:00,1
2,2,82,1,-1,1,-1,17:26:00,6
2,2,205,2,-1,1,1,7:10:00,5
2,2,206,1,-1,1,-1,5:40:00,2
2,2,206,1,-1,1,-1,8:00:00,2
2,2,206,1,-1,1,-1,15:15:00,1
2,2,206,1,-1,1,1,6:30:00,5
2,2,206,1,-1,1,1,16:00:00,5
2,2,206,1,-1,1,1,9:30:00,5
2,2,206,1,-1,1,1,4:10:00,5
2,2,206,1,-1,1,1,10:10:00,5
2,2,206,1,-1,1,1,11:40:00,5
2,2,206,1,-1,1,1,12:25:00,5
2,2,206,1,-1,1,1,14:40:00,5
2,2,206,1,-1,1,1,13:40:00,5
2,2,206,1,-1,1,1,13:10:00,5
2,2,206,1,-1,1,1,18:10:00,5
2,2,206,1,-1,1,1,15:15:00,4
2,2,206,1,-1,1,1,8:00:00,3
2,2,206,1,-1,1,1,5:40:00,3
2,2,207,1,-1,1,-1,8:45:00,2
2,2,207,1,-1,1,1,4:55:00,5
2,2,207,1,-1,1,1,8:45:00,3
2,2,209,2,-1,-1,-1,17:30:00,5
2,2,210,1,-1,1,-1,10:55:00,5
2,2,212,2,-1,-1,-1,18:51:00,5
2,2,214,1,-1,-1,-1,3:15:00,5
2,2,215,1,-1,1,1,16:45:00,5
2,2,364,1,-1,1,1,0:48:00,7
2,2,364,1,-1,1,1,7:35:00,7
2,2,364,1,-1,1,1,8:20:00,7
2,2,364,1,-1,1,1,9:00:00,7
2,2,364,1,-1,1,1,9:42:00,7
2,2,364,1,-1,1,1,11:06:00,7
2,2,364,1,-1,1,1,10:24:00,7
2,2,364,1,-1,1,1,3:11:00,7
2,2,364,1,-1,1,1,5:46:00,7
2,2,364,1,-1,1,1,4:40:00,7
2,2,364,1,-1,1,1,23:17:00,5
2,2,364,1,-1,1,1,0:04:00,5
2,2,366,1,-1,-1,-1,20:22:00,5
2,2,367,1,-1,-1,-1,21:03:00,1
2,2,367,1,-1,-1,1,21:03:00,4
2,2,368,1,-1,1,1,21:44:00,5
2,2,369,1,-1,1,1,22:33:00,5
2,2,566,1,-1,1,1,1:32:00,7
2,2,567,1,-1,1,1,2:18:00,7
2,2,567,1,-1,1,1,3:54:00,7
2,2,568,1,-1,1,1,6:51:00,7
2,2,569,1,-1,1,1,11:49:00,7
2,2,570,1,-1,1,-1,12:31:00,7
2,2,571,1,-1,1,-1,0:00:00,3
2,2,571,1,-1,1,1,0:00:00,4
2,2,572,1,-1,1,-1,13:57:00,4
2,2,572,1,-1,1,1,13:57:00,3
2,2,573,2,-1,-1,-1,14:40:00,7
2,2,575,1,-1,1,-1,6:08:00,1
2,2,575,1,-1,1,1,6:08:00,6
2,2,577,1,-1,1,-1,23:35:00,6
2,2,578,1,-1,1,-1,23:00:00,6
