DBSCAN,count,mean,std,min,25%,50%,75%,max
187,6.0,1.6080479238087515,0.0,1.6080479238087515,1.6080479238087515,1.6080479238087515,1.6080479238087515,1.6080479238087515
188,6.0,0.45038477265999516,6.080941944488117e-17,0.4503847726599951,0.4503847726599951,0.4503847726599951,0.4503847726599951,0.4503847726599951
189,6.0,1.232183264344869,2.432376777795247e-16,1.2321832643448691,1.2321832643448691,1.2321832643448691,1.2321832643448691,1.2321832643448691
190,6.0,1.4577020600231998,0.0,1.4577020600231998,1.4577020600231998,1.4577020600231998,1.4577020600231998,1.4577020600231998
191,6.0,-0.211137028,0.0,-0.211137028,-0.211137028,-0.211137028,-0.211137028,-0.211137028
192,6.0,-0.3163791329999999,6.080941944488117e-17,-0.316379133,-0.316379133,-0.316379133,-0.316379133,-0.316379133
193,6.0,-0.3163791329999999,6.080941944488117e-17,-0.316379133,-0.316379133,-0.316379133,-0.316379133,-0.316379133
194,6.0,-0.0006528189999999999,1.1876839735328354e-19,-0.000652819,-0.000652819,-0.000652819,-0.000652819,-0.000652819
195,6.0,0.4654193590385503,0.0,0.4654193590385503,0.4654193590385503,0.4654193590385503,0.4654193590385503,0.4654193590385503
196,6.0,1.0818374005593163,0.0,1.0818374005593163,1.0818374005593163,1.0818374005593163,1.0818374005593163,1.0818374005593163
197,6.0,-0.5569325149999999,1.2161883888976234e-16,-0.556932515,-0.556932515,-0.556932515,-0.556932515,-0.556932515
198,6.0,1.2171486779663143,0.0,1.2171486779663143,1.2171486779663143,1.2171486779663143,1.2171486779663143,1.2171486779663143
199,6.0,0.6157652228241027,0.0,0.6157652228241027,0.6157652228241027,0.6157652228241027,0.6157652228241027,0.6157652228241027
200,9.0,-0.872658829,0.0,-0.872658829,-0.872658829,-0.872658829,-0.872658829,-0.872658829
201,9.0,-0.722312965,0.0,-0.722312965,-0.722312965,-0.722312965,-0.722312965,-0.722312965
202,9.0,-1.083143038,0.0,-1.083143038,-1.083143038,-1.083143038,-1.083143038,-1.083143038
203,9.0,-0.526863342,0.0,-0.526863342,-0.526863342,-0.526863342,-0.526863342,-0.526863342
204,36.0,0.6683862750376597,0.33761171960194347,0.2850043224958875,0.5105231181742161,0.5932133430334962,0.7510764998969397,1.2021140915877588
205,9.0,0.3451426680101082,0.0,0.3451426680101082,0.3451426680101082,0.3451426680101082,0.3451426680101082,0.3451426680101082
206,9.0,-0.301344546,0.0,-0.301344546,-0.301344546,-0.301344546,-0.301344546,-0.301344546
207,45.0,-1.3146756681999998,0.4267665940895268,-1.819837771,-1.609353561,-1.368800179,-1.188385143,-0.587001687
