PCA_x,PCA_y,tSNE_x,tSNE_y,UMAP_x,UMAP_y
-8.640016799481108,7.46207124418379,-39.96232,96.074036,-9.596408,15.85208
-6.563829863931023,7.54232537984265,-44.624744,99.29324,10.379002,-6.3450837
-7.643131105677627,8.293356295399844,-41.816475,102.65022,-9.044384,14.870629
-7.29917125422269,7.110372882466161,-41.24412,102.43874,-9.047225,14.876329
-7.559263574500098,6.697996961476626,-39.470856,101.73004,-9.159671,15.012043
-7.134619656689462,8.10946445349686,-44.44705,100.553444,10.3788185,-6.3447948
-7.710517065487906,7.788621222269112,-42.614975,103.51109,-9.050813,14.877673
-7.11003667273517,5.159724025657947,-37.635185,101.74816,-9.107103,14.953047
0.01928582877367671,-0.3595163620202642,-0.27151442,-82.68283,-3.6121309,13.294201
0.2357765897280798,0.011015027262826405,-25.851772,-30.668121,-1.957108,3.8501594
-1.059588906925965,-1.7863876015903175,-14.316186,-33.55468,-7.8991456,5.082584
0.1351170594540112,-2.4337226609518035,43.70718,-38.09763,7.3278933,-5.081306
0.6102276949988449,-1.4447798454973932,45.90606,-42.407204,7.377323,-5.055973
0.7153135362303504,-1.5634891749581754,47.269566,-41.893272,7.340029,-5.0903163
-0.096830278878442,-1.7942687156504042,45.212414,-40.09854,7.346068,-5.0686674
0.2055127362777961,-1.6613386999286732,45.655407,-40.9517,7.3711576,-5.048177
-0.04063082231068532,-2.8626837108151792,-14.063482,-31.476152,-7.97012,5.0874596
-8.022251177717289,8.924316039653146,-37.963417,94.26959,-9.679547,15.928123
-8.654735713998942,7.441946158129763,-39.933666,96.10461,-9.5953455,15.849615
-0.8395173522374458,-2.8516647776401034,-15.171096,-30.785263,-7.9456444,5.0920877
-1.0743464825427016,-1.8062603300483893,-14.2824545,-33.570023,-7.9211516,5.075524
-7.149338645662949,8.089339853446866,-44.451794,100.54518,10.3788595,-6.344406
-7.573982563473586,6.677872361426635,-39.456913,101.7385,-9.149348,15.003463
-7.313890224582265,7.090248160915161,-41.222588,102.51199,-9.045142,14.873433
-7.657850038809373,8.273231330846823,-41.768665,102.712555,-9.042048,14.868538
-6.578548797062769,7.522200415289631,-44.62522,99.29426,10.378865,-6.3446155
0.22101912579482622,-0.008858430201299894,-25.851095,-30.640514,-1.9935386,3.8858225
0.004528532365646812,-0.3793909129934729,-0.25160423,-82.69253,-3.6144352,13.289266
-0.05538862129438699,-2.8825549812611415,-14.048637,-31.45122,-7.9713006,5.106019
-0.5566108485937371,-1.0032269684911077,-27.67878,-31.153257,-1.9590353,3.8803656
0.12035788304069048,-2.45358494032309,43.686794,-38.159336,7.326858,-5.0824876
0.5954685744272654,-1.4646424893717074,45.87007,-42.49156,7.334047,-5.0954432
0.7005544901144259,-1.5833523048365261,47.27463,-41.944954,7.3357844,-5.0947337
-0.1115892319247976,-1.8141324530338006,45.14722,-40.12333,7.3458695,-5.0659037
0.19075430442102626,-1.681205839340325,45.61187,-40.961372,7.3978925,-5.0334196
-0.8542754304298541,-2.8715342255709286,-15.141968,-30.760918,-7.9465833,5.092461
-0.7861267987488384,0.3408568300823458,-4.4163246,-76.273796,-7.710906,6.152526
-1.9075102073556893,0.6296643509407233,-65.668755,2.87348,-9.126252,-0.27646983
-1.5507625507041867,0.31729796436294283,-65.5615,2.9207559,-9.095322,-0.2922583
-1.9118704932618225,0.5311005347256078,-66.282394,2.507023,-9.049231,-0.3269745
0.07473313142033673,-2.3879955153496857,3.6962082,-38.61433,-5.211179,11.981703
-2.245350392973024,0.37177375982117017,-68.96409,1.040804,-8.813481,-0.4841681
-0.9130174165911976,0.7952809145446926,6.74539,-51.465374,-3.3087187,-1.4289062
-0.6022276097735186,0.24544547325433086,7.903979,-54.589443,-3.2325058,-1.4152095
0.1293908544205907,-0.7545222487796178,8.2295475,-58.62506,-2.8976052,-1.4255211
-0.23329988891405265,-0.7964370294962131,-12.770823,-48.357502,3.3320146,-0.645664
-1.2981507820600728,-1.6485807526698673,-15.338814,-42.19421,-9.099817,4.52051
-1.425766450069977,-1.8786130222782067,-14.272471,-43.92354,-9.090827,4.534888
-0.6541414776159122,-0.4511694491557121,-56.30134,-56.37933,2.394553,2.921369
-0.7837166196218756,0.213580704296383,0.5747716,-52.266033,4.235937,1.129737
-0.7771436046952869,-1.1324368178318205,-3.6482282,-49.909607,4.0416656,0.75482744
-1.750908713061175,1.011645497831524,-67.69045,-2.3349595,-8.711015,-0.55768836
-0.5063995496735556,-3.258043501411577,-5.559269,-27.505558,-8.942604,4.806665
-1.76816758435461,0.5795998144390655,-58.825523,7.026344,-9.877616,0.10458483
-2.013676938512894,0.7814877707913633,-59.38608,6.2373757,-9.758666,0.04829786
-0.22422917427069505,-2.91167427845631,-7.9331098,-26.095871,-8.943634,4.7868495
-0.2333618623252485,-0.7330561571707239,-13.09487,-48.056263,3.3406334,-0.66964585
-0.5940077543283631,-2.8084833116834296,-5.773977,-25.166687,-9.020147,4.750487
-0.2315852474089235,-2.9767094146817645,-7.107563,-25.569216,-8.962982,4.7978144
-0.5556289119110375,-3.254152661372044,-8.06728,-25.608322,-8.980004,4.77485
0.12465753183758464,-2.805616696817702,-7.5559316,-26.720242,-8.979704,4.7989945
-0.13398292229777267,-3.597188694995818,-5.27565,-23.255276,-9.028909,4.739089
-1.4619663600533883,-2.072194598302009,-6.1127467,-23.635822,-9.036631,4.704304
-0.24820831938024351,-0.7523487183102128,-13.082937,-48.083237,3.3431914,-0.66209084
-1.9998712575810083,0.5067991253983556,-57.78493,4.3413067,-9.805529,0.17214917
-1.3130591566845224,-1.6044928059868944,-14.970576,-42.048077,-9.097497,4.549734
-0.6690498522403618,-0.40708150247273917,-56.0728,-55.83673,2.3747344,2.872227
-2.130565460019335,0.7356266568563259,-58.664753,8.3971,-9.958334,0.03787559
-1.930257657837597,-0.20820253961059992,-58.78081,4.0828166,-9.67729,0.24529657
-1.6906938502755555,-0.3086417001914799,-59.206417,4.2442455,-9.626674,0.22946823
-1.3102466084800666,-0.22759749727175282,-59.74609,4.8315225,-9.672196,0.20218648
-2.048858556087276,0.6582510227752998,-56.539024,4.8724213,-9.912957,0.09706456
-2.819356832692418,-0.9369462932509129,-66.63068,7.966351,-9.254379,0.60693413
-1.4470579668150247,-2.116282666485991,-4.318558,-24.291626,-9.003142,4.7329473
-1.7203305781197522,-0.6223234490128359,-58.75862,3.4723446,-9.664201,0.24092793
-1.4406748991500817,-1.8345245895911972,-14.00578,-43.615955,-9.105395,4.535046
-0.11907454767332305,-3.6412766416787905,-4.3704033,-23.790667,-9.020728,4.7399087
0.139565925075948,-2.849704765001684,-5.061474,-27.770967,-8.953404,4.8086457
-0.5407205372865879,-3.298240608055017,-4.9647393,-27.711357,-8.945559,4.801372
-1.275923629178261,-0.18741339123628936,-60.186085,4.582838,-9.662625,0.18600205
-2.0145355953993844,0.6984352503117726,-56.398087,4.8615403,-9.915166,0.10110445
-2.785033909232354,-0.8967618227124221,-66.616745,7.9497857,-9.296435,0.57116395
-1.7338446608945455,0.6197842849775564,-58.718258,7.1158395,-9.875128,0.124887064
-1.6860076732736016,-0.5821388569733358,-58.906864,3.1872184,-9.666528,0.23090972
-1.9793540708945707,0.8216726058328817,-59.46483,6.307906,-9.772406,0.09942165
-1.9655484085765986,0.5469840819408831,-57.62426,4.311706,-9.817999,0.14667831
-1.8731873397373664,0.6698491859822416,-65.50615,2.6602185,-9.072407,-0.31414157
-1.516439738927605,0.35748316390748863,-65.35872,2.73426,-9.079863,-0.30499426
-1.8775477000991543,0.5712858557711628,-66.25775,2.2739015,-9.022909,-0.34895936
-2.2110275811964426,0.41195895936571597,-68.85576,0.9720413,-8.851735,-0.45780796
-1.716585919898507,1.0518308188770789,-67.60707,-2.3054967,-8.699196,-0.5742801
-1.6563708895876634,-0.2684574726550072,-59.53319,3.8238719,-9.659501,0.22442366
-0.8786946048146159,0.8354661140892383,6.6801963,-51.544247,-3.3477492,-1.4196908
0.16371359174151734,-0.7143365632310356,8.122705,-58.54966,-2.9172559,-1.417977
-0.7493938636870351,0.25376626834395605,0.61336327,-52.348183,4.2430544,1.1099155
-0.7428209046021877,-1.09225088928122,-3.6729343,-49.959682,4.054963,0.7218397
-0.751804117269653,0.3810428801339555,-4.420548,-76.28083,-7.7260556,6.160992
-1.3914454810708585,-1.8384157941337573,-14.202947,-43.85416,-9.122517,4.4932513
-1.2638297386052992,-1.6083840105294545,-15.2397175,-42.155807,-9.109603,4.5196896
-0.19897886407319287,-0.7562401658547911,-12.851174,-48.31868,3.3393314,-0.6674864
-1.412736941974165,-2.076085802844569,-4.496896,-24.229101,-9.01447,4.7363324
-0.08475350421854955,-3.6010798995383784,-4.5573463,-23.661406,-9.021332,4.743821
0.17388694991680778,-2.8095079013602624,-5.677412,-27.576136,-8.971185,4.79863
-0.5679048538386781,0.28563103730190403,7.8011956,-54.59751,-3.2391381,-1.410275
-1.8959346785357913,-0.1680184335751365,-59.076954,3.6828558,-9.666448,0.27698234
-2.0962424807175295,0.7758107628917894,-58.507587,8.744334,-10.000203,0.020719208
-0.5447783920908812,-2.812374151722963,-4.9564867,-25.731472,-9.005268,4.7615037
-0.21667681694273264,-3.020797725867765,-4.8514624,-27.59467,-8.965128,4.836848
-0.5790993610899997,-2.8525713798674115,-4.782105,-25.852188,-8.986473,4.7619376
-0.03146709836204988,-2.1258539568826813,-11.997414,-27.710306,-8.744114,4.9488974
-0.2093208554879867,-2.9557618606362555,-4.979921,-27.73763,-8.888195,4.8182783
0.0598247567958871,-2.343907568666713,3.6691418,-38.637085,-5.2118483,11.980858
-0.8010351919872019,0.3849448982663279,-4.429825,-76.27192,-7.7294803,6.1585097
-0.7920520351614778,-1.08834850664582,-2.146507,-56.281666,4.145247,0.59293836
-0.7986249942463252,0.2576686509793558,0.77672976,-52.61711,4.2386665,1.0794597
0.11448251702396867,-0.7104345450986631,6.7843385,-57.200443,-2.9792488,-1.3843657
-0.1749998306471271,-2.915564996994834,-5.585832,-27.541935,-8.900794,4.8086886
-0.9279256795321646,0.8393681322216108,6.474495,-51.840725,-3.2991924,-1.4205691
-1.7658169760021418,1.055732715508442,-67.36078,-2.189871,-8.745865,-0.5310232
-2.260258655913991,0.41586097749808837,-68.46362,0.75693417,-8.881339,-0.43008125
-1.9267787748167033,0.5751878739035352,-66.01279,1.0750014,-9.019668,-0.35237315
-1.5656707578034124,0.3613848175368336,-64.38187,1.6465433,-9.040146,-0.33553672
-1.922418414454915,0.6737512041146141,-64.76969,1.1310164,-9.026848,-0.34873804
-2.014779408838493,0.5508856140692191,-57.149128,2.5676386,-9.818352,0.16444333
-2.0285850897703783,0.8255742594622268,-61.206467,6.6123347,-9.803071,0.0902317
-1.7352387479911504,-0.5782368388409631,-59.550575,0.5977835,-9.672318,0.2395548
-1.783075679770353,0.6236859386069015,-60.275414,7.972707,-9.864698,0.07424549
-2.834264928108161,-0.892860169083077,-66.60411,7.915826,-9.292284,0.57245445
-2.063766595661278,0.7023367824401084,-55.76126,4.1012154,-9.9058895,0.093449116
-1.3251546480540684,-0.18351173760694428,-61.792725,2.5733736,-9.727062,0.16773054
-1.705601908463471,-0.2645558190256621,-60.62001,1.7296306,-9.668163,0.24367042
-1.9451656974115994,-0.16411677994579135,-59.596558,1.6104916,-9.655478,0.25581345
-2.1454734995933373,0.7797124165211345,-59.488132,9.524122,-9.981066,0.033620283
0.002853945092723612,-2.0856572147422687,-11.952501,-27.645412,-8.741674,4.932165
-0.1823558479436142,-2.9806004977233163,-5.357607,-27.375422,-8.973597,4.8389907
-0.6171359285562268,0.28953305543427643,7.4875827,-54.643368,-3.2124891,-1.4077679
-1.4471199588401342,-2.0529016726594924,-6.142019,-23.623564,-9.021373,4.7332006
-0.9378724252618128,0.8275289558028092,6.4905376,-51.816864,-3.3291123,-1.4218343
-2.8471290251701364,-0.9085668100523469,-66.60154,7.909608,-9.290006,0.58437926
-2.076630767178908,0.6866306274748752,-55.718292,4.080721,-9.887923,0.077354275
-1.3380188195716984,-0.19921789257217754,-61.800724,2.593214,-9.635505,0.18214512
-1.7184660613671874,-0.2802620954919046,-60.635567,1.7443941,-9.625228,0.2707249
-1.9580299247709707,-0.1798225704079973,-59.604866,1.6173022,-9.669882,0.27768138
-2.1583376524970537,0.7640061400548921,-59.47542,9.571431,-9.972981,0.018940846
-1.4258284979368276,-1.815231663948681,-13.985769,-43.596428,-9.10105,4.5315447
-0.6542035068688495,-0.38778821232719557,-56.050903,-55.786896,2.3729734,2.8695955
-0.23417605029773972,-2.923512604368048,-7.9297214,-26.10501,-8.936277,4.8055706
-0.056322274557889,-2.093604822115483,-11.608445,-27.126844,-8.593085,4.981874
-0.6039545558997526,-2.820322123599204,-5.748295,-25.18017,-9.021006,4.7224555
-0.24153206759422688,-2.9885481050965303,-7.095054,-25.575884,-8.932805,4.805975
-0.5655757134824271,-3.265991473287819,-8.069689,-25.607277,-8.961855,4.7640386
0.11471078610793643,-2.817455873236504,-7.542465,-26.732653,-8.976921,4.7938676
-0.14392972386916217,-3.6090275069115925,-5.2443123,-23.264395,-9.034479,4.7346606
-1.4719131616247778,-2.084033410217783,-6.098633,-23.63633,-9.0247555,4.7222195
-0.2581550837238054,-0.7641877732280052,-13.0695915,-48.101818,3.344279,-0.6614951
-1.9323651601845633,0.6619120276958125,-64.77733,1.1414787,-9.05986,-0.32778078
-1.5756175035330606,0.34954564111803216,-64.38895,1.66823,-9.045701,-0.33371162
-1.9367255205463514,0.5633486974847335,-66.02343,1.0922323,-8.999893,-0.3642665
-2.270205401643639,0.404021801079287,-68.495735,0.7667427,-8.847454,-0.459439
-1.7757637403457038,1.0438936605906497,-67.37846,-2.2007368,-8.740453,-0.5331367
-0.627082674285875,0.2776938790154749,7.5136847,-54.63872,-3.2209957,-1.410772
-1.795939795446242,0.6079794191386408,-60.277946,7.9945893,-9.853336,0.07910001
0.10453577129432046,-0.7222737215174647,6.794489,-57.201794,-2.9743598,-1.383198
-0.8019987436632985,-1.1001879260666396,-2.146193,-56.27487,4.146781,0.5934838
-0.8110886140566741,0.37380204413083495,-4.422074,-76.2716,-7.7301188,6.1627293
0.04987801106623886,-2.355746745085515,3.6738381,-38.63272,-5.2341423,12.013906
-0.6789966724256651,-0.41892019288750415,-56.103256,-55.907894,2.3802338,2.8837008
-1.45062164487973,-1.8463637660099985,-14.019472,-43.637615,-9.102946,4.539562
-1.323005958255912,-1.6163316179026683,-14.990686,-42.054886,-9.115087,4.543184
-0.8085717399759733,0.24582947456055435,0.76565,-52.597816,4.2483463,1.1051382
-1.7481028450531255,-0.593943479810233,-59.559284,0.5715761,-9.665956,0.22941273
-2.041449205446267,0.809867739993966,-61.23232,6.617357,-9.811108,0.06772188
-2.027643524514382,0.5351790946009584,-57.126022,2.546978,-9.783877,0.19149989
0.11179360230083318,-2.8213244312960537,-7.5984373,-26.726347,-9.005523,4.8172717
-0.5684929159034441,-3.2698599098463594,-8.112411,-25.592327,-8.981485,4.7719827
-0.24444919555958883,-2.9924170276591076,-7.122136,-25.549377,-8.988322,4.7769804
-0.6068717024790283,-2.824190924660772,-5.81237,-25.14289,-9.005146,4.7592993
-0.05923936529542339,-2.0974739876800785,-11.566443,-27.07287,-8.605098,4.9870963
-0.23709306657961898,-2.92738225593668,-7.9851327,-26.099337,-8.927708,4.7573967
-0.1468469262901792,-3.612895943470133,-5.310968,-23.225214,-9.032367,4.7347417
-1.2982128113130098,-1.5851995158413508,-14.946306,-42.032913,-9.111043,4.542785
-0.579161464798592,-2.7891896570348584,-5.79287,-25.155506,-9.01432,4.754177
-0.21673884619566988,-2.9574164890392485,-7.112064,-25.538937,-8.9756365,4.792548
-0.5407825106977837,-3.234859735729528,-8.098099,-25.575304,-8.994872,4.7751484
0.13950398889257967,-2.786324135678213,-7.563222,-26.738623,-8.974675,4.792857
-0.11913652108451893,-3.577895769353302,-5.300577,-23.22641,-9.078702,4.7812204
-0.20938381543661258,-2.892374548757283,-7.9684634,-26.096317,-8.974667,4.785022
-2.0247262290237957,0.539046923654454,-57.139244,2.6051917,-9.782744,0.19191928
-1.4748303640457945,-2.087901846776324,-6.160521,-23.61353,-9.015277,4.7317142
-1.3259231606769286,-1.6202000544612098,-14.952645,-42.031372,-9.101044,4.5451965
-1.9352824556751491,0.6580441986423169,-64.7354,1.0861174,-9.052379,-0.33770606
-1.57853481763756,0.3456779335655456,-64.33712,1.6219425,-9.050781,-0.3276139
-1.9396427601951958,0.5594805039282106,-65.996414,1.0298471,-9.01644,-0.35206762
-2.273122659906398,0.4001537290237731,-68.42527,0.7468788,-8.852805,-0.45300847
-1.778680979994548,1.0400254670341265,-67.327126,-2.182571,-8.746467,-0.53281486
-0.9407896649106575,0.8236607622462863,6.455192,-51.865852,-3.2905037,-1.424485
-0.26107226753090873,-0.7680563312875556,-13.101383,-48.065197,3.340038,-0.6604773
-0.6299999325486334,0.273825806959961,7.4634604,-54.649433,-3.2124944,-1.406184
-0.8114889982387319,0.24196140250504047,0.78670925,-52.641197,4.2458925,1.0988703
-0.8049159833121432,-1.1040561196231629,-2.1385705,-56.287163,4.163704,0.57913953
-0.8137925010258706,0.3685412060076949,-4.4352655,-76.26352,-7.731868,6.16289
0.046960752803480554,-2.3596148171410283,3.6625197,-38.643166,-5.190182,11.975524
-0.6819138562327686,-0.42278875094705454,-56.082253,-55.848473,2.3860588,2.9114366
-1.453538828686833,-1.8502323240695493,-13.985972,-43.602467,-9.111242,4.5420265
0.10161853164547587,-0.7261419150739876,6.744642,-57.154167,-2.9839778,-1.3822285
-2.0385318355000264,0.813735083043425,-61.191414,6.614096,-9.779653,0.11324682
-0.04637541714475813,-2.0817663747027355,-11.595631,-27.118456,-8.617079,4.974648
-1.7930224255000013,0.6118467621880999,-60.232544,7.978766,-9.866896,0.08009742
-0.7837785930330715,0.2769615766218721,0.7926785,-52.64395,4.2299194,1.0653181
0.12932891823722234,-0.6911416194561468,6.7896314,-57.202526,-2.9784403,-1.3872852
-0.6022895273429731,0.3088259810767926,7.4571652,-54.65044,-3.1314511,-1.411582
-0.9130792783189109,0.8586610578641272,6.4548225,-51.87045,-3.3053682,-1.4208727
-1.7509705934028017,1.0750257626519675,-67.32817,-2.1736803,-8.7457905,-0.5387078
-2.2454122547007374,0.43515390314060465,-68.43135,0.7441894,-8.837556,-0.46953732
-1.911932317761708,0.594480435043024,-66.012726,1.0503759,-9.023485,-0.3465259
-1.5508243565901585,0.3806777431793499,-64.365715,1.6343277,-9.061773,-0.3243198
-1.9075719573999197,0.6930437652541029,-64.75254,1.1037703,-9.077124,-0.3195868
-1.9999330262391524,0.5701786612127444,-57.161346,2.5162354,-9.7716,0.18758765
-2.013738632715383,0.8448668206017157,-61.23577,6.6147203,-9.771325,0.11305279
-1.720392290936155,-0.5589442777014745,-59.55285,0.5604922,-9.662207,0.23270121
-1.7682292227153578,0.6429784997463903,-60.331783,7.9685707,-9.852667,0.05532847
-2.819418471053166,-0.8735676079435881,-66.60321,7.9092727,-9.250968,0.60825914
-2.0489201572201963,0.7216294650806064,-55.76548,4.0490694,-9.879887,0.06540802
-1.310308190999073,-0.16421917646745532,-61.84434,2.4800222,-9.648355,0.24018346
-1.6907553955667343,-0.2452636223892007,-60.673218,1.6109724,-9.628635,0.2729827
-1.7451854937207987,-0.5900760152597649,-59.545437,0.6162252,-9.670015,0.24209984
-2.1306269866966008,0.799004613157596,-59.599712,9.488809,-9.924056,-0.008263589
-0.7772055967203966,-1.069055824005322,-2.1319132,-56.288803,4.16533,0.56480885
-0.7861888466156894,0.4042381884118715,-4.4463,-76.26898,-7.727545,6.1574016
-1.930319240356604,-0.14482421880630245,-59.585487,1.5151013,-9.64006,0.25792956
-2.155420189481244,0.7678728755993055,-59.411427,9.546535,-9.9978695,0.026124515
-1.9551124431412474,-0.17595595636459282,-59.59421,1.6777716,-9.672267,0.26269683
0.07467110216739956,-2.324614278521169,3.660195,-38.644554,-5.227229,12.000574
-2.844211673837809,-0.9046993455018786,-66.60611,7.922558,-9.296207,0.5721357
-2.0737133600048394,0.690497727522316,-55.75963,4.139763,-9.880622,0.047939364
-1.3351013937837166,-0.1953509140257457,-61.761436,2.6410093,-9.698883,0.19111586
-1.7155485983513779,-0.2763953599474911,-60.603615,1.8082522,-9.696503,0.28248233
-0.5409259251339554,-1.5360891236881082,-19.60531,38.219402,2.9305155,4.7033195
-0.8121443207591021,-2.5899967740420387,14.443286,-109.23415,-5.9232054,13.891568
-0.0792761307972723,-2.450135575775102,15.1802,-112.11192,-5.842464,13.940062
-0.1855667969068724,-2.3612804475351985,15.891303,-111.2681,-5.869604,13.92741
-0.18774518425418907,-2.5830499271981675,14.300135,-111.41778,-5.850276,13.949377
-0.4234814137995227,-2.4708375073354283,15.587022,-111.92182,-5.896281,13.894986
-2.607185870374439,1.9795174344316535,-20.990925,69.25693,-2.72808,16.34064
-0.5312583449552531,-1.557108203652329,-19.741774,38.149662,2.948981,4.670979
-0.8024767405804001,-2.611015854006259,14.4601755,-109.43768,-5.8978195,13.902681
-0.06960855061856999,-2.471154655739323,15.130457,-112.06266,-5.839068,13.9506
-0.1758991608864288,-2.3822998920024467,15.671238,-111.29888,-5.8555894,13.936226
-0.1780775668476592,-2.604069250164407,14.380135,-111.4691,-5.851354,13.940748
-0.4138137219373376,-2.4918573163057043,15.451399,-111.90441,-5.8495636,13.935475
-2.2667620900350065,1.4300083353972548,-23.202864,71.452034,-2.7968745,16.360079
-2.0615372511768095,0.7169265395141331,-23.00757,74.04744,-2.7863023,16.390957
-2.0697699865616235,1.323448107516604,-22.219452,73.72817,-2.8039138,16.399595
-2.291755225250913,1.0989777379936971,-22.619549,72.81938,-2.8042223,16.390009
-2.384363064826736,1.1749168981009184,-21.476944,73.643875,-2.8020518,16.3992
-2.603900757808611,1.7411432566711258,-19.464643,77.47787,5.5540824,6.108368
-2.6960615723412342,1.5352986900390986,-21.360405,74.22257,-2.7996404,16.387367
-2.642228355687148,1.967693252826732,-20.99644,69.24418,-2.7216458,16.332432
-0.8374863909492156,-2.6230543633912813,14.458725,-109.4176,-5.9520063,13.854512
-0.10461820098738578,-2.4831931651243453,15.120243,-112.03775,-5.846038,13.941245
-0.21090890432481338,-2.394337793882423,15.654411,-111.286896,-5.843542,13.944174
-2.6168534505531422,2.000536514395874,-21.013966,69.19563,-2.7202868,16.336803
-2.670686648593314,1.5681418301072316,-21.401396,74.418884,-2.784049,16.368433
-2.044395081427617,1.3562913690857463,-22.334307,73.87783,-2.7773423,16.360184
-2.3589881410788163,1.2077600381690516,-21.496855,73.75589,-2.789386,16.37019
-2.2756181742409476,1.4220670329438265,-23.184462,71.45236,-2.8148463,16.330326
-2.0703933539966637,0.7089853585617139,-23.00183,74.04584,-2.7963798,16.38253
-2.0786260893814776,1.3155069265641848,-22.209133,73.7118,-2.7963047,16.385963
-2.300611365298595,1.0910368000432962,-22.591433,72.80537,-2.8276732,16.408405
-2.393219223488332,1.1669760816515267,-21.459734,73.621346,-2.8025305,16.390835
-2.612756897856293,1.7332023187207248,-19.462967,77.478516,5.5525355,6.109701
-2.7049177310028303,1.5273578735897066,-21.342926,74.21731,-2.8000002,16.387402
-2.651084514348744,1.9597524363773402,-20.995749,69.24463,-2.7216244,16.334667
-0.5751570447712991,-1.576872837203615,-19.737291,38.12583,2.9398565,4.6796293
-0.8463754031686184,-2.630780730559563,14.450582,-109.4181,-5.907192,13.899838
-0.1135072132067886,-2.490919532292627,15.075181,-112.05464,-5.845419,13.941524
-0.21979786070247484,-2.4020645255537327,15.619849,-111.28714,-5.853959,13.9360075
-0.22197622943587778,-2.623834126717711,14.360171,-111.46019,-5.818591,13.966235
-0.44882348398963606,-2.5038950966846714,15.429584,-111.88602,-5.846132,13.936071
-0.45771242175338367,-2.51162194985699,15.404509,-111.895836,-5.851096,13.937395
-2.231719641950125,1.441832760004195,-23.20229,71.45953,-2.8027284,16.372416
-2.0264948217058416,0.728751085622082,-23.006939,74.045715,-2.77586,16.409761
-2.034727557090656,1.3352726536245532,-22.219328,73.744125,-2.7819238,16.403555
-2.2567127771660314,1.110802162600637,-22.636797,72.82006,-2.8001835,16.379335
-2.3493206353557685,1.1867414442088675,-21.47173,73.65993,-2.8015118,16.396418
-2.568858253881988,1.7529673167750384,-19.46186,77.46538,5.5538254,6.1071687
-2.6610190870285253,1.5471228716440202,-21.36539,74.23398,-2.7996066,16.385267
-2.241387166287087,1.462851475465388,-23.43452,71.381195,-2.8271022,16.306541
-2.036162327428889,0.7497696795822663,-23.213585,74.149956,-2.772555,16.350107
-2.266380301502993,1.1318208780618302,-22.865675,72.86715,-2.7746193,16.30604
-2.578525834060691,1.773986396739259,-19.490757,77.51857,5.554727,6.108385
-0.21308729167213006,-2.6161072735453925,14.386098,-111.46528,-5.7991977,13.974995
-0.5662679953240689,-1.569146713037351,-19.732464,38.137524,2.9376342,4.6896973
-2.290498869975619,1.465974307626227,-24.900116,71.34789,-2.8171494,16.21554
-0.6028423661134463,-1.5490603992146459,-18.796892,38.720078,2.9704456,4.6961427
-0.874060761738593,-2.602968049568576,14.306325,-107.48332,-6.0184574,13.838149
-0.14119257177676317,-2.4631068513016396,14.178273,-104.68926,-6.077566,13.776201
-0.24748327511419077,-2.374251480059718,14.845467,-105.47332,-6.0666537,13.790003
-2.0852740497313356,0.7528926332441145,-25.275312,76.66213,-2.7340398,16.24329
-0.4853978547790135,-2.483808782861966,14.115135,-105.25983,-6.0692973,13.779682
-0.45782100440466333,-2.447936839004646,14.05315,-105.389175,-6.0707335,13.783766
-0.22208481208715733,-2.5601490158653673,14.753376,-104.04085,-6.075467,13.788788
-2.6788027264765253,1.9877795666494371,-21.06836,69.049416,-2.720154,16.332737
-0.21990642473984065,-2.3383795362023982,14.755261,-105.71455,-6.0875974,13.787684
-0.8464839485920703,-2.567095862709238,14.309928,-107.50132,-6.037137,13.838197
-0.5752655529669237,-1.5131882123553075,-18.789532,38.720665,2.9911048,4.6890297
-2.6510943315735527,2.0227928628752543,-21.07657,69.03744,-2.7011874,16.389011
-2.7049275482276385,1.5903983000876212,-23.225924,76.913086,-2.7141118,16.319237
-2.6127667150811016,1.7962427452186394,-19.567179,77.651054,5.5537605,6.109403
-2.3932290407131407,1.2300165081494412,-23.593925,76.46675,-2.7376819,16.280746
-2.300621145295576,1.1540769835391924,-24.549528,75.37489,-2.727483,16.270061
-2.0786359066062863,1.3785473530620993,-24.348665,76.62352,-2.7437427,16.27032
-0.11361575863024052,-2.427234664442302,14.112664,-104.74508,-6.0736465,13.785411
-2.070403171221472,0.7720257850596284,-25.22264,76.73447,-2.7104027,16.228254
-2.7326359431306115,1.5553850038618038,-23.228697,76.899216,-2.7318041,16.287804
-2.4209374356161133,1.1950032119236236,-23.62627,76.43504,-2.7132044,16.294525
-2.3005739214128935,1.4549726376633403,-24.903805,71.32487,-2.8799663,16.165771
-2.09534910116861,0.7418909632812273,-25.317825,76.639946,-2.7337034,16.243418
-2.103581836553424,1.3484125312836985,-24.384714,76.51844,-2.7462704,16.264091
-2.3255670566288,1.1239420402597824,-24.65491,75.31488,-2.7497692,16.219915
-2.418174914818537,1.1998813218680129,-23.618435,76.4025,-2.7342463,16.285791
-2.6377125333447564,1.7661071944341837,-19.547165,77.61404,5.5526257,6.110032
-2.7298733664912938,1.5602627493031656,-23.205149,76.85704,-2.7382617,16.28367
-2.6760401498372075,1.9926573120907989,-21.061079,69.07451,-2.7148905,16.321459
-2.640475128597988,1.761229570493831,-19.55934,77.634674,5.552831,6.1120195
-0.6001126244180214,-1.5439683259931836,-18.843706,38.68462,2.9669614,4.6794357
-0.13846283008133836,-2.458014778080178,14.177527,-104.734085,-6.067831,13.784227
-0.24475344034919713,-2.3691600143433016,14.840579,-105.57467,-6.0669937,13.754319
