KMeans,Hierarchical,DBSCAN,GMM,IsolationForest,LOF,OneClassSVM,sleeve,count
1,0,193,1,1,-1,1,30014144,1
1,0,193,1,1,-1,1,30014138,1
1,0,193,1,1,-1,1,30014141,1
1,0,194,1,1,1,1,30014142,1
1,0,194,1,1,1,1,30014136,1
1,0,194,1,1,1,1,30014144,1
1,0,194,1,1,1,1,30014138,1
1,0,194,1,1,1,1,30014141,1
1,0,195,1,1,-1,1,30014136,1
1,0,195,1,1,-1,1,30014142,1
1,0,195,1,1,-1,1,30014141,1
1,0,195,1,1,-1,1,30014138,1
1,0,195,1,1,1,1,30014144,1
1,0,196,1,1,1,1,30014142,1
1,0,196,1,1,1,1,30014136,1
1,0,196,1,1,1,1,30014138,1
1,0,196,1,1,1,1,30014141,1
1,0,196,1,1,1,1,30014144,1
1,0,197,1,1,1,1,30014142,1
1,0,197,1,1,1,1,30014136,1
1,0,197,1,1,1,1,30014144,1
1,0,197,1,1,1,1,30014138,1
1,0,197,1,1,1,1,30014141,1
1,0,198,2,1,-1,1,30014142,1
1,0,198,2,1,-1,1,30014136,1
1,0,198,2,1,-1,1,30014138,1
1,0,198,2,1,-1,1,30014141,1
1,0,198,2,1,-1,1,30014144,1
1,0,199,2,1,1,1,30014138,2
1,0,199,2,1,1,1,30014136,2
1,0,199,2,1,1,1,30014141,2
1,0,199,2,1,1,1,30014144,2
1,0,199,2,1,1,1,30014142,2
1,0,200,2,1,1,1,30014141,1
1,0,200,2,1,1,1,30014142,1
1,0,200,2,1,1,1,30014136,1
1,0,200,2,1,1,1,30014138,1
1,0,200,2,1,1,1,30014144,1
1,0,201,2,1,1,1,30014141,4
1,0,201,2,1,1,1,30014144,4
1,0,201,2,1,1,1,30014142,4
1,0,201,2,1,1,1,30014138,4
1,0,201,2,1,1,1,30014136,4
1,0,202,2,1,1,1,30014142,1
1,0,202,2,1,1,1,30014136,1
1,0,202,2,1,1,1,30014138,1
1,0,202,2,1,1,1,30014144,1
1,0,202,2,1,1,1,30014141,1
1,0,203,1,1,-1,1,30014142,1
1,0,203,1,1,1,1,30014136,1
1,0,203,1,1,1,1,30014138,1
1,0,203,1,1,1,1,30014141,1
1,0,203,1,1,1,1,30014144,1
1,0,204,2,1,-1,1,30014138,1
1,0,204,2,1,-1,1,30014136,1
1,0,204,2,1,-1,1,30014141,1
1,0,204,2,1,-1,1,30014144,1
1,0,204,2,1,-1,1,30014142,1
1,0,208,2,1,1,1,30014144,7
1,0,208,2,1,1,1,30014136,7
1,0,208,2,1,1,1,30014141,7
1,0,208,2,1,1,1,30014142,7
1,0,208,2,1,1,1,30014138,7
1,0,211,2,1,-1,-1,30014142,1
1,0,211,2,1,-1,1,30014136,1
1,0,211,2,1,-1,1,30014141,1
1,0,211,2,1,-1,1,30014144,1
1,0,211,2,1,-1,1,30014138,1
1,0,213,2,1,-1,1,30014141,1
1,0,213,2,1,-1,1,30014144,1
1,0,213,2,1,-1,1,30014136,1
1,0,213,2,1,-1,1,30014142,1
1,0,213,2,1,-1,1,30014138,1
1,0,216,2,1,1,1,30014141,9
1,0,216,2,1,1,1,30014136,9
1,0,216,2,1,1,1,30014142,9
1,0,216,2,1,1,1,30014138,9
1,0,216,2,1,1,1,30014144,9
1,0,217,2,-1,-1,-1,30014136,1
1,0,217,2,-1,-1,-1,30014138,1
1,0,217,2,-1,-1,-1,30014142,1
1,0,217,2,-1,-1,-1,30014144,1
1,0,217,2,-1,-1,1,30014141,1
1,0,218,2,1,1,1,30014138,1
1,0,218,2,1,1,1,30014141,1
1,0,218,2,1,1,1,30014142,1
1,0,218,2,1,1,1,30014136,1
1,0,218,2,1,1,1,30014144,1
1,0,219,1,1,-1,1,30014138,1
1,0,219,1,1,-1,1,30014142,1
1,0,219,1,1,-1,1,30014136,1
1,0,219,1,1,-1,1,30014144,1
1,0,219,1,1,-1,1,30014141,1
1,0,220,2,1,1,1,30014141,1
1,0,220,2,1,1,1,30014138,1
1,0,220,2,1,1,1,30014144,1
1,0,220,2,1,1,1,30014136,1
1,0,220,2,1,1,1,30014142,1
1,0,221,2,1,-1,1,30014144,1
1,0,221,2,1,-1,1,30014141,1
1,0,221,2,1,-1,1,30014138,1
1,0,221,2,1,-1,1,30014191,1
1,0,221,2,1,-1,1,30014188,1
1,0,221,2,1,-1,1,30014142,1
1,0,221,2,1,-1,1,30014136,1
1,0,221,2,1,-1,1,30014192,1
1,0,221,2,1,-1,1,30014193,1
1,0,221,2,1,-1,1,30014190,1
1,0,221,2,1,-1,1,30014078,1
1,0,223,2,1,-1,-1,30014138,1
1,0,223,2,1,-1,-1,30014141,1
1,0,223,2,1,-1,-1,30014191,1
1,0,223,2,1,-1,-1,30014144,1
1,0,223,2,1,-1,-1,30014188,1
1,0,223,2,1,-1,-1,30014136,1
1,0,223,2,1,-1,-1,30014142,1
1,0,223,2,1,-1,-1,30014193,1
1,0,223,2,1,-1,-1,30014190,1
1,0,223,2,1,-1,-1,30014078,1
1,0,223,2,1,-1,-1,30014192,1
1,0,224,2,1,1,-1,30014144,1
1,0,224,2,1,1,-1,30014141,1
1,0,224,2,1,1,-1,30014191,1
1,0,224,2,1,1,-1,30014138,1
1,0,224,2,1,1,-1,30014188,1
1,0,224,2,1,1,-1,30014142,1
1,0,224,2,1,1,-1,30014136,1
1,0,224,2,1,1,-1,30014192,1
1,0,224,2,1,1,-1,30014193,1
1,0,224,2,1,1,-1,30014190,1
1,0,224,2,1,1,-1,30014078,1
1,0,227,1,1,1,1,30013359,1
1,0,227,1,1,1,1,30014192,1
1,0,227,1,1,1,1,30014142,1
1,0,227,1,1,1,1,30014193,1
1,0,227,1,1,1,1,30014188,1
1,0,227,1,1,1,1,30014190,1
1,0,227,1,1,1,1,30013867,1
1,0,227,1,1,1,1,30014191,1
1,0,227,1,1,1,1,30014144,1
1,0,227,1,1,1,1,30014136,1
1,0,227,1,1,1,1,30014138,1
1,0,227,1,1,1,1,30014078,1
1,0,228,1,1,1,1,30014192,1
1,0,228,1,1,1,1,30014193,1
1,0,228,1,1,1,1,30013359,1
1,0,228,1,1,1,1,30014188,1
1,0,228,1,1,1,1,30013867,1
1,0,228,1,1,1,1,30014190,1
1,0,228,1,1,1,1,30014142,1
1,0,228,1,1,1,1,30014136,1
1,0,228,1,1,1,1,30014191,1
1,0,228,1,1,1,1,30014144,1
1,0,228,1,1,1,1,30014138,1
1,0,228,1,1,1,1,30014078,1
1,0,229,1,1,1,1,30014192,4
1,0,229,1,1,1,1,30013359,4
1,0,229,1,1,1,1,30014142,4
1,0,229,1,1,1,1,30014193,4
1,0,229,1,1,1,1,30014190,4
1,0,229,1,1,1,1,30013867,4
1,0,229,1,1,1,1,30014188,4
1,0,229,1,1,1,1,30014144,4
1,0,229,1,1,1,1,30014138,4
1,0,229,1,1,1,1,30014136,4
1,0,229,1,1,1,1,30014191,4
1,0,229,1,1,1,1,30014078,4
1,0,230,1,1,1,1,30014190,1
1,0,230,1,1,1,1,30013359,1
1,0,230,1,1,1,1,30014193,1
1,0,230,1,1,1,1,30013867,1
1,0,230,1,1,1,1,30014142,1
1,0,230,1,1,1,1,30014188,1
1,0,230,1,1,1,1,30014138,1
1,0,230,1,1,1,1,30014136,1
1,0,230,1,1,1,1,30014191,1
1,0,230,1,1,1,1,30014144,1
1,0,230,1,1,1,1,30014078,1
1,0,230,1,1,1,1,30014192,1
1,0,231,1,1,1,1,30013867,1
1,0,231,1,1,1,1,30014142,1
1,0,231,1,1,1,1,30013359,1
1,0,231,1,1,1,1,30014192,1
1,0,231,1,1,1,1,30014190,1
1,0,231,1,1,1,1,30014144,1
1,0,231,1,1,1,1,30014191,1
1,0,231,1,1,1,1,30014188,1
1,0,231,1,1,1,1,30014138,1
1,0,231,1,1,1,1,30014136,1
1,0,231,1,1,1,1,30014193,1
1,0,231,1,1,1,1,30014078,1
1,0,232,2,1,1,1,30014193,1
1,0,232,2,1,1,1,30013359,1
1,0,232,2,1,1,1,30013867,1
1,0,232,2,1,1,1,30014190,1
1,0,232,2,1,1,1,30014188,1
1,0,232,2,1,1,1,30014142,1
1,0,232,2,1,1,1,30014144,1
1,0,232,2,1,1,1,30014136,1
1,0,232,2,1,1,1,30014191,1
1,0,232,2,1,1,1,30014138,1
1,0,232,2,1,1,1,30014192,1
1,0,232,2,1,1,1,30014078,1
1,0,233,2,1,1,1,30014142,1
1,0,233,2,1,1,1,30013359,1
1,0,233,2,1,1,1,30013867,1
1,0,233,2,1,1,1,30014192,1
1,0,233,2,1,1,1,30014190,1
1,0,233,2,1,1,1,30014191,1
1,0,233,2,1,1,1,30014138,1
1,0,233,2,1,1,1,30014144,1
1,0,233,2,1,1,1,30014188,1
1,0,233,2,1,1,1,30014078,1
1,0,233,2,1,1,1,30014136,1
1,0,233,2,1,1,1,30014193,1
1,0,234,2,1,1,1,30014136,1
1,0,234,2,1,1,1,30013359,1
1,0,234,2,1,1,1,30014144,1
1,0,234,2,1,1,1,30014138,1
1,0,234,2,1,1,1,30013867,1
1,0,234,2,1,1,1,30014142,1
1,0,235,2,1,-1,1,30014136,1
1,0,235,2,1,-1,1,30014138,1
1,0,235,2,1,-1,1,30013867,1
1,0,235,2,1,-1,1,30014144,1
1,0,235,2,1,-1,1,30013359,1
1,0,235,2,1,-1,1,30014142,1
1,0,236,1,1,1,1,30014136,3
1,0,236,1,1,1,1,30013359,3
1,0,236,1,1,1,1,30014138,3
1,0,236,1,1,1,1,30013867,3
1,0,236,1,1,1,1,30014144,3
1,0,236,1,1,1,1,30014142,3
1,0,237,1,1,1,1,30014136,1
1,0,237,1,1,1,1,30013359,1
1,0,237,1,1,1,1,30014144,1
1,0,237,1,1,1,1,30014138,1
1,0,237,1,1,1,1,30014142,1
1,0,237,1,1,1,1,30013867,1
1,0,238,2,1,1,1,30014136,1
1,0,238,2,1,1,1,30014144,1
1,0,238,2,1,1,1,30013359,1
1,0,238,2,1,1,1,30014138,1
1,0,238,2,1,1,1,30013867,1
1,0,238,2,1,1,1,30014142,1
1,0,239,2,1,-1,-1,30014136,1
1,0,239,2,1,-1,-1,30013359,1
1,0,239,2,1,-1,-1,30014138,1
1,0,239,2,1,-1,-1,30014144,1
1,0,239,2,1,-1,-1,30014142,1
1,0,239,2,1,-1,-1,30013867,1
1,0,240,1,1,-1,1,30014136,1
1,0,240,1,1,-1,1,30013359,1
1,0,240,1,1,-1,1,30014138,1
1,0,240,1,1,-1,1,30014142,1
1,0,240,1,1,-1,1,30013867,1
1,0,240,1,1,-1,1,30014144,1
1,0,242,2,-1,1,-1,30014078,1
1,0,242,2,-1,1,-1,30014138,1
1,0,242,2,-1,1,-1,30013867,1
1,0,242,2,-1,1,-1,30014142,1
1,0,242,2,-1,1,-1,30013359,1
1,0,242,2,-1,1,-1,30014190,1
1,0,242,2,-1,1,-1,30014192,1
1,0,242,2,-1,1,-1,30014187,1
1,0,242,2,-1,1,-1,30014144,1
1,0,242,2,-1,1,-1,30014191,1
1,0,242,2,-1,1,-1,30014193,1
1,0,242,2,-1,1,-1,30014136,1
1,0,243,2,-1,1,-1,30014078,1
1,0,243,2,-1,1,-1,30014138,1
1,0,243,2,-1,1,-1,30014142,1
1,0,243,2,-1,1,-1,30013867,1
1,0,243,2,-1,1,-1,30013359,1
1,0,243,2,-1,1,-1,30014190,1
1,0,243,2,-1,1,-1,30014144,1
1,0,243,2,-1,1,-1,30014136,1
1,0,243,2,-1,1,-1,30014187,1
1,0,243,2,-1,1,-1,30014193,1
1,0,243,2,-1,1,-1,30014191,1
1,0,243,2,-1,1,-1,30014192,1
1,0,244,1,1,1,1,30014078,1
1,0,244,1,1,1,1,30014138,1
1,0,244,1,1,1,1,30013867,1
1,0,244,1,1,1,1,30014142,1
1,0,244,1,1,1,1,30013359,1
1,0,244,1,1,1,1,30014192,1
1,0,244,1,1,1,1,30014190,1
1,0,244,1,1,1,1,30014187,1
1,0,244,1,1,1,1,30014191,1
1,0,244,1,1,1,1,30014144,1
1,0,244,1,1,1,1,30014193,1
1,0,244,1,1,1,1,30014136,1
1,0,245,1,1,1,1,30014144,1
1,0,245,1,1,1,1,30014191,1
1,0,245,1,1,1,1,30013867,1
1,0,245,1,1,1,1,30014142,1
1,0,245,1,1,1,1,30014078,1
1,0,245,1,1,1,1,30014136,1
1,0,245,1,1,1,1,30014138,1
1,0,245,1,1,1,1,30013359,1
1,0,245,1,1,1,1,30014193,1
1,0,245,1,1,1,1,30014192,1
1,0,245,1,1,1,1,30014187,1
1,0,245,1,1,1,1,30014190,1
1,0,246,2,1,1,-1,30014191,1
1,0,246,2,1,1,-1,30013867,1
1,0,246,2,1,1,-1,30014142,1
1,0,246,2,1,1,-1,30014138,1
1,0,246,2,1,1,-1,30014136,1
1,0,246,2,1,1,-1,30014078,1
1,0,246,2,1,1,-1,30013359,1
1,0,246,2,1,1,-1,30014144,1
1,0,246,2,1,1,-1,30014187,1
1,0,246,2,1,1,-1,30014192,1
1,0,246,2,1,1,-1,30014193,1
1,0,246,2,1,1,-1,30014190,1
1,0,249,1,1,1,1,30014144,2
1,0,249,1,1,1,1,30014187,1
1,0,249,1,1,1,1,30014191,1
1,0,249,1,1,1,1,30013871,1
1,0,249,1,1,1,1,30014190,1
1,0,249,1,1,1,1,30014192,1
1,0,249,1,1,1,1,30013872,1
1,0,249,1,1,1,1,30013875,1
1,0,249,1,1,1,1,30014193,1
1,0,249,1,1,1,1,30014078,1
1,0,249,1,1,1,1,30014141,1
1,0,249,1,1,1,1,30014134,1
1,0,253,1,-1,1,1,30014193,1
1,0,253,1,1,1,1,30014144,2
1,0,253,1,1,1,1,30013871,1
1,0,253,1,1,1,1,30014187,1
1,0,253,1,1,1,1,30014190,1
1,0,253,1,1,1,1,30014192,1
1,0,253,1,1,1,1,30014191,1
1,0,253,1,1,1,1,30013872,1
1,0,253,1,1,1,1,30013875,1
1,0,253,1,1,1,1,30014078,1
1,0,253,1,1,1,1,30014141,1
1,0,253,1,1,1,1,30014134,1
1,0,254,1,1,1,1,30014144,2
1,0,254,1,1,1,1,30014134,1
1,0,254,1,1,1,1,30013875,1
1,0,254,1,1,1,1,30013872,1
1,0,254,1,1,1,1,30013871,1
1,0,254,1,1,1,1,30014141,1
1,0,255,1,1,1,1,30014144,2
1,0,255,1,1,1,1,30014134,1
1,0,255,1,1,1,1,30013875,1
1,0,255,1,1,1,1,30013872,1
1,0,255,1,1,1,1,30013871,1
1,0,255,1,1,1,1,30014141,1
1,0,256,2,1,1,1,30014144,2
1,0,256,2,1,1,1,30014134,1
1,0,256,2,1,1,1,30013875,1
1,0,256,2,1,1,1,30013872,1
1,0,256,2,1,1,1,30013871,1
1,0,256,2,1,1,1,30014141,1
1,0,257,1,1,1,1,30014144,2
1,0,257,1,1,1,1,30014134,1
1,0,257,1,1,1,1,30013875,1
1,0,257,1,1,1,1,30013872,1
1,0,257,1,1,1,1,30013871,1
1,0,257,1,1,1,1,30014141,1
1,0,258,2,1,1,1,30014144,2
1,0,258,2,1,1,1,30013875,1
1,0,258,2,1,1,1,30014134,1
1,0,258,2,1,1,1,30013872,1
1,0,258,2,1,1,1,30013871,1
1,0,258,2,1,1,1,30014141,1
1,0,259,1,1,1,1,30014144,2
1,0,259,1,1,1,1,30013875,1
1,0,259,1,1,1,1,30014134,1
1,0,259,1,1,1,1,30013872,1
1,0,259,1,1,1,1,30013871,1
1,0,259,1,1,1,1,30014141,1
1,0,260,1,1,1,1,30014144,2
1,0,260,1,1,1,1,30013872,1
1,0,260,1,1,1,1,30013871,1
1,0,260,1,1,1,1,30014187,1
1,0,260,1,1,1,1,30013875,1
1,0,260,1,1,1,1,30014190,1
1,0,260,1,1,1,1,30014193,1
1,0,260,1,1,1,1,30014191,1
1,0,260,1,1,1,1,30014188,1
1,0,260,1,1,1,1,30014192,1
1,0,260,1,1,1,1,30014141,1
1,0,260,1,1,1,1,30014134,1
1,0,261,1,1,1,1,30014144,2
1,0,261,1,1,1,1,30013872,1
1,0,261,1,1,1,1,30013871,1
1,0,261,1,1,1,1,30014187,1
1,0,261,1,1,1,1,30013875,1
1,0,261,1,1,1,1,30014193,1
1,0,261,1,1,1,1,30014190,1
1,0,261,1,1,1,1,30014191,1
1,0,261,1,1,1,1,30014188,1
1,0,261,1,1,1,1,30014192,1
1,0,261,1,1,1,1,30014141,1
1,0,261,1,1,1,1,30014134,1
1,0,262,1,1,1,1,30014144,2
1,0,262,1,1,1,1,30014190,1
1,0,262,1,1,1,1,30013875,1
1,0,262,1,1,1,1,30013871,1
1,0,262,1,1,1,1,30014187,1
1,0,262,1,1,1,1,30014193,1
1,0,262,1,1,1,1,30013872,1
1,0,262,1,1,1,1,30014188,1
1,0,262,1,1,1,1,30014191,1
1,0,262,1,1,1,1,30014141,1
1,0,262,1,1,1,1,30014192,1
1,0,262,1,1,1,1,30014134,1
1,0,263,1,1,1,1,30014144,8
1,0,263,1,1,1,1,30014190,4
1,0,263,1,1,1,1,30013871,4
1,0,263,1,1,1,1,30013875,4
1,0,263,1,1,1,1,30014187,4
1,0,263,1,1,1,1,30014193,4
1,0,263,1,1,1,1,30013872,4
1,0,263,1,1,1,1,30014191,4
1,0,263,1,1,1,1,30014188,4
1,0,263,1,1,1,1,30014192,4
1,0,263,1,1,1,1,30014141,4
1,0,263,1,1,1,1,30014134,4
1,0,263,2,1,1,1,30014144,2
1,0,263,2,1,1,1,30014191,1
1,0,263,2,1,1,1,30014187,1
1,0,263,2,1,1,1,30013871,1
1,0,263,2,1,1,1,30013872,1
1,0,263,2,1,1,1,30014190,1
1,0,263,2,1,1,1,30013875,1
1,0,263,2,1,1,1,30014193,1
1,0,263,2,1,1,1,30014188,1
1,0,263,2,1,1,1,30014141,1
1,0,263,2,1,1,1,30014192,1
1,0,263,2,1,1,1,30014134,1
1,0,264,1,1,1,1,30014144,2
1,0,264,1,1,1,1,30013872,1
1,0,264,1,1,1,1,30013871,1
1,0,264,1,1,1,1,30014187,1
1,0,264,1,1,1,1,30014190,1
1,0,264,1,1,1,1,30013875,1
1,0,264,1,1,1,1,30014193,1
1,0,264,1,1,1,1,30014191,1
1,0,264,1,1,1,1,30014188,1
1,0,264,1,1,1,1,30014192,1
1,0,264,1,1,1,1,30014141,1
1,0,264,1,1,1,1,30014134,1
1,0,266,1,1,1,1,30014144,2
1,0,266,1,1,1,1,30013871,1
1,0,266,1,1,1,1,30014187,1
1,0,266,1,1,1,1,30014193,1
1,0,266,1,1,1,1,30014191,1
1,0,266,1,1,1,1,30014190,1
1,0,266,1,1,1,1,30014188,1
1,0,266,1,1,1,1,30013872,1
1,0,266,1,1,1,1,30013875,1
1,0,266,1,1,1,1,30014192,1
1,0,266,1,1,1,1,30014141,1
1,0,266,1,1,1,1,30014134,1
1,0,275,1,1,1,1,30013875,3
1,0,275,1,1,1,1,30014192,3
1,0,275,1,1,1,1,30013876,3
1,0,275,1,1,1,1,30014193,3
1,0,275,1,1,1,1,30014144,3
1,0,275,1,1,1,1,30014190,3
1,0,275,1,1,1,1,30013359,3
1,0,275,1,1,1,1,30014188,3
1,0,275,1,1,1,1,30013871,3
1,0,275,1,1,1,1,30014187,3
1,0,275,1,1,1,1,30014136,3
1,0,275,1,1,1,1,30014191,3
1,0,275,1,1,1,1,30013873,3
1,0,277,1,1,1,1,30013875,1
1,0,277,1,1,1,1,30013876,1
1,0,277,1,1,1,1,30014190,1
1,0,277,1,1,1,1,30014192,1
1,0,277,1,1,1,1,30014193,1
1,0,277,1,1,1,1,30014144,1
1,0,277,1,1,1,1,30014188,1
1,0,277,1,1,1,1,30014187,1
1,0,277,1,1,1,1,30013359,1
1,0,277,1,1,1,1,30014136,1
1,0,277,1,1,1,1,30013871,1
1,0,277,1,1,1,1,30014191,1
1,0,277,1,1,1,1,30013873,1
1,0,278,1,1,1,1,30014193,1
1,0,278,1,1,1,1,30013876,1
1,0,278,1,1,1,1,30014144,1
1,0,278,1,1,1,1,30014190,1
1,0,278,1,1,1,1,30014192,1
1,0,278,1,1,1,1,30013875,1
1,0,278,1,1,1,1,30013871,1
1,0,278,1,1,1,1,30014188,1
1,0,278,1,1,1,1,30014187,1
1,0,278,1,1,1,1,30013359,1
1,0,278,1,1,1,1,30014191,1
1,0,278,1,1,1,1,30014136,1
1,0,278,1,1,1,1,30013873,1
1,0,279,1,1,1,1,30013359,1
1,0,279,1,1,1,1,30014136,1
1,0,279,1,1,1,1,30013871,1
1,0,279,1,1,1,1,30014144,1
1,0,279,1,1,1,1,30013873,1
1,0,279,1,1,1,1,30013876,1
1,0,279,1,1,1,1,30013875,1
1,0,280,1,1,-1,1,30013359,1
1,0,280,1,1,-1,1,30014136,1
1,0,280,1,1,-1,1,30013871,1
1,0,280,1,1,-1,1,30013875,1
1,0,280,1,1,-1,1,30013873,1
1,0,280,1,1,-1,1,30014144,1
1,0,280,1,1,-1,1,30013876,1
1,0,281,1,1,1,1,30014144,1
1,0,281,1,1,1,1,30013873,1
1,0,281,1,1,1,1,30013875,1
1,0,281,1,1,1,1,30013359,1
1,0,281,1,1,1,1,30013871,1
1,0,281,1,1,1,1,30013876,1
1,0,281,1,1,1,1,30014136,1
1,0,283,2,1,-1,1,30013873,1
1,0,283,2,1,-1,1,30013875,1
1,0,283,2,1,-1,1,30013871,1
1,0,283,2,1,-1,1,30014144,1
1,0,283,2,1,-1,1,30014136,1
1,0,283,2,1,-1,1,30013359,1
1,0,283,2,1,-1,1,30013876,1
1,0,284,2,1,-1,1,30013873,1
1,0,284,2,1,-1,1,30013871,1
1,0,284,2,1,-1,1,30014136,1
1,0,284,2,1,-1,1,30013875,1
1,0,284,2,1,-1,1,30013876,1
1,0,284,2,1,-1,1,30013359,1
1,0,284,2,1,-1,1,30014144,1
1,0,285,1,1,-1,1,30013359,1
1,0,285,1,1,-1,1,30014144,1
1,0,285,1,1,-1,1,30014136,1
1,0,285,1,1,-1,1,30013876,1
1,0,285,1,1,-1,1,30013875,1
1,0,285,1,1,-1,1,30013871,1
1,0,285,1,1,-1,1,30013873,1
1,0,286,1,1,1,1,30013873,8
1,0,286,1,1,1,1,30014136,8
1,0,286,1,1,1,1,30013359,8
1,0,286,1,1,1,1,30013871,8
1,0,286,1,1,1,1,30014144,8
1,0,286,1,1,1,1,30013876,8
1,0,286,1,1,1,1,30013875,8
1,0,287,1,1,1,1,30014136,1
1,0,287,1,1,1,1,30013871,1
1,0,287,1,1,1,1,30013873,1
1,0,287,1,1,1,1,30013359,1
1,0,287,1,1,1,1,30014143,1
1,0,287,1,1,1,1,30013875,1
1,0,287,1,1,1,1,30014144,1
1,0,287,1,1,1,1,30013876,1
1,0,288,2,1,1,1,30014136,6
1,0,288,2,1,1,1,30014144,6
1,0,288,2,1,1,1,30013873,6
1,0,288,2,1,1,1,30013871,6
1,0,288,2,1,1,1,30013359,6
1,0,288,2,1,1,1,30013875,6
1,0,288,2,1,1,1,30014143,4
1,0,288,2,1,1,1,30013876,4
1,0,289,2,-1,-1,-1,30014136,1
1,0,289,2,-1,-1,-1,30013359,1
1,0,289,2,-1,-1,-1,30013873,1
1,0,289,2,-1,-1,-1,30013871,1
1,0,289,2,-1,-1,-1,30014144,1
1,0,289,2,-1,-1,-1,30013875,1
1,0,290,2,-1,-1,-1,30013875,1
1,0,290,2,-1,-1,-1,30013359,1
1,0,290,2,-1,-1,-1,30014143,1
1,0,290,2,-1,-1,-1,30013876,1
1,0,290,2,-1,1,-1,30013873,1
1,0,290,2,-1,1,1,30014144,1
1,0,290,2,-1,1,1,30014136,1
1,0,290,2,1,1,1,30013871,6
1,0,290,2,1,1,1,30014136,5
1,0,290,2,1,1,1,30014144,5
1,0,290,2,1,1,1,30013873,5
1,0,290,2,1,1,1,30013359,5
1,0,290,2,1,1,1,30013875,5
1,0,290,2,1,1,1,30013876,5
1,0,290,2,1,1,1,30014143,5
1,0,291,1,1,-1,1,30014136,1
1,0,291,1,1,-1,1,30013873,1
1,0,291,1,1,-1,1,30013359,1
1,0,291,1,1,-1,1,30014143,1
1,0,291,1,1,-1,1,30013871,1
1,0,291,1,1,-1,1,30013875,1
1,0,291,1,1,-1,1,30014144,1
1,0,291,1,1,-1,1,30013876,1
1,0,292,2,1,1,1,30014144,1
1,0,292,2,1,1,1,30013875,1
1,0,292,2,1,1,1,30013873,1
1,0,292,2,1,1,1,30013359,1
1,0,292,2,1,1,1,30014136,1
1,0,292,2,1,1,1,30014143,1
1,0,292,2,1,1,1,30013876,1
1,0,292,2,1,1,1,30013871,1
1,0,293,2,1,1,1,30014144,1
1,0,293,2,1,1,1,30013873,1
1,0,293,2,1,1,1,30013875,1
1,0,293,2,1,1,1,30013359,1
1,0,293,2,1,1,1,30014136,1
1,0,293,2,1,1,1,30014143,1
1,0,293,2,1,1,1,30013876,1
1,0,293,2,1,1,1,30013871,1
1,0,294,2,-1,-1,-1,30013873,1
1,0,294,2,-1,-1,-1,30013359,1
1,0,294,2,-1,-1,-1,30013875,1
1,0,294,2,-1,-1,-1,30013871,1
1,0,294,2,-1,-1,-1,30014136,1
1,0,294,2,-1,-1,-1,30014143,1
1,0,294,2,-1,-1,-1,30013876,1
1,0,294,2,-1,-1,-1,30014144,1
1,0,295,1,1,1,1,30014144,11
1,0,295,1,1,1,1,30013873,11
1,0,295,1,1,1,1,30013359,11
1,0,295,1,1,1,1,30013875,11
1,0,295,1,1,1,1,30013871,11
1,0,295,1,1,1,1,30014143,11
1,0,295,1,1,1,1,30014136,11
1,0,295,1,1,1,1,30013874,10
1,0,295,1,1,1,1,30014140,10
1,0,295,1,1,1,1,30013876,1
1,0,296,2,1,1,1,30013873,1
1,0,296,2,1,1,1,30013359,1
1,0,296,2,1,1,1,30013875,1
1,0,296,2,1,1,1,30013871,1
1,0,296,2,1,1,1,30014136,1
1,0,296,2,1,1,1,30013876,1
1,0,296,2,1,1,1,30014143,1
1,0,296,2,1,1,1,30014144,1
1,0,297,2,-1,-1,-1,30013873,1
1,0,297,2,-1,-1,-1,30013359,1
1,0,297,2,-1,-1,-1,30013875,1
1,0,297,2,-1,-1,-1,30013871,1
1,0,297,2,-1,-1,-1,30014136,1
1,0,297,2,-1,-1,-1,30013876,1
1,0,297,2,-1,-1,-1,30014143,1
1,0,297,2,-1,-1,-1,30014144,1
1,0,298,2,-1,1,1,30013873,1
1,0,298,2,-1,1,1,30013359,1
1,0,298,2,-1,1,1,30013875,1
1,0,298,2,-1,1,1,30013871,1
1,0,298,2,1,1,1,30014136,1
1,0,298,2,1,1,1,30014144,1
1,0,299,1,1,1,1,30013873,1
1,0,299,1,1,1,1,30013359,1
1,0,299,1,1,1,1,30013875,1
1,0,299,1,1,1,1,30014143,1
1,0,299,1,1,1,1,30014136,1
1,0,299,1,1,1,1,30013876,1
1,0,299,1,1,1,1,30013871,1
1,0,299,1,1,1,1,30014144,1
1,0,300,2,1,1,1,30013873,1
1,0,300,2,1,1,1,30013359,1
1,0,300,2,1,1,1,30014143,1
1,0,300,2,1,1,1,30013875,1
1,0,300,2,1,1,1,30013871,1
1,0,300,2,1,1,1,30014136,1
1,0,300,2,1,1,1,30013876,1
1,0,300,2,1,1,1,30014144,1
1,0,301,1,1,1,1,30014144,1
1,0,301,1,1,1,1,30013359,1
1,0,301,1,1,1,1,30013873,1
1,0,301,1,1,1,1,30013871,1
1,0,301,1,1,1,1,30014143,1
1,0,301,1,1,1,1,30013875,1
1,0,301,1,1,1,1,30014136,1
1,0,301,1,1,1,1,30013876,1
1,0,302,1,1,1,1,30013359,1
1,0,302,1,1,1,1,30013873,1
1,0,302,1,1,1,1,30014144,1
1,0,302,1,1,1,1,30013871,1
1,0,302,1,1,1,1,30014136,1
1,0,302,1,1,1,1,30014143,1
1,0,302,1,1,1,1,30013876,1
1,0,302,1,1,1,1,30013875,1
